id,false,plf
82989.0,0.159756475409,0.840243524591
82995.0,0.987954485273,0.0120455147265
82999.0,0.274622608156,0.725377391844
83000.0,0.268342532201,0.731657467799
83003.0,0.988191777499,0.0118082225015
83012.0,0.988149574493,0.0118504255072
83013.0,0.156446237045,0.843553762955
83032.0,0.155457309845,0.844542690155
83033.0,0.988149574493,0.0118504255072
83035.0,0.155457309845,0.844542690155
83036.0,0.986070558684,0.0139294413155
83039.0,0.986070558684,0.0139294413155
83041.0,0.164624231032,0.835375768968
83048.0,0.862130361909,0.137869638091
83050.0,0.986070558684,0.0139294413155
83052.0,0.986070558684,0.0139294413155
83054.0,0.983131405507,0.0168685944931
83062.0,0.155457309845,0.844542690155
83063.0,0.986070558684,0.0139294413155
83066.0,0.154581091174,0.845418908826
83067.0,0.986070558684,0.0139294413155
83078.0,0.155457309845,0.844542690155
83085.0,0.905832703174,0.094167296826
83087.0,0.166595494779,0.833404505221
83122.0,0.98513648436,0.0148635156398
83123.0,0.155457309845,0.844542690155
83143.0,0.986070558684,0.0139294413155
83148.0,0.155457309845,0.844542690155
83157.0,0.158560215188,0.841439784812
83159.0,0.166600306302,0.833399693698
83163.0,0.489577730373,0.510422269627
83168.0,0.161184770296,0.838815229704
83172.0,0.988191777499,0.0118082225015
83175.0,0.986070558684,0.0139294413155
83185.0,0.155457309845,0.844542690155
83186.0,0.155457309845,0.844542690155
83189.0,0.155457309845,0.844542690155
83190.0,0.987954485273,0.0120455147265
83244.0,0.155457309845,0.844542690155
83245.0,0.155457309845,0.844542690155
83249.0,0.986070558684,0.0139294413155
83253.0,0.986070558684,0.0139294413155
83267.0,0.986070558684,0.0139294413155
83269.0,0.98513648436,0.0148635156398
83271.0,0.98513648436,0.0148635156398
83273.0,0.986070558684,0.0139294413155
83284.0,0.155457309845,0.844542690155
83285.0,0.154876634077,0.845123365923
83287.0,0.98513648436,0.0148635156398
83290.0,0.155457309845,0.844542690155
83291.0,0.155457309845,0.844542690155
83293.0,0.986070558684,0.0139294413155
83300.0,0.986070558684,0.0139294413155
83302.0,0.986070558684,0.0139294413155
83304.0,0.986070558684,0.0139294413155
83305.0,0.942090591971,0.0579094080286
83322.0,0.155457309845,0.844542690155
83325.0,0.988191777499,0.0118082225015
83338.0,0.154581091174,0.845418908826
83349.0,0.158528015651,0.841471984349
83351.0,0.154876634077,0.845123365923
83352.0,0.158528015651,0.841471984349
83355.0,0.98266435075,0.0173356492499
83367.0,0.959846918543,0.0401530814568
83370.0,0.155457309845,0.844542690155
83372.0,0.986070558684,0.0139294413155
83373.0,0.988191777499,0.0118082225015
83377.0,0.988149574493,0.0118504255072
83379.0,0.155155915021,0.844844084979
83383.0,0.98513648436,0.0148635156398
83394.0,0.98513648436,0.0148635156398
83401.0,0.179082772235,0.820917227765
83403.0,0.180341616196,0.819658383804
83404.0,0.177163566723,0.822836433277
220668.0,0.233571026202,0.766428973798
83415.0,0.155457309845,0.844542690155
262105.0,0.161184770296,0.838815229704
83440.0,0.180013861307,0.819986138693
83442.0,0.986070558684,0.0139294413155
255746.0,0.155457309845,0.844542690155
83469.0,0.203781149535,0.796218850465
83470.0,0.154581091174,0.845418908826
83475.0,0.987996688279,0.0120033117208
83480.0,0.173200597031,0.826799402969
83481.0,0.173200597031,0.826799402969
83482.0,0.954565698832,0.0454343011675
83485.0,0.175430733331,0.824569266669
83489.0,0.155457309845,0.844542690155
83497.0,0.74098042123,0.25901957877
83507.0,0.161184770296,0.838815229704
255748.0,0.163176197195,0.836823802805
255753.0,0.96815910554,0.0318408944598
255758.0,0.166045845871,0.833954154129
83536.0,0.986201109193,0.0137988908068
83554.0,0.204911896487,0.795088103513
83557.0,0.188558329158,0.811441670842
83558.0,0.168299594808,0.831700405192
83561.0,0.986070558684,0.0139294413155
83585.0,0.166393307298,0.833606692702
83586.0,0.154575239253,0.845424760747
83591.0,0.155457309845,0.844542690155
83600.0,0.197678167065,0.802321832935
83603.0,0.178226974323,0.821773025677
83661.0,0.20204209249,0.79795790751
83662.0,0.210331038909,0.789668961091
83668.0,0.610362989359,0.389637010641
83674.0,0.986070558684,0.0139294413155
83676.0,0.18368815336,0.81631184664
83678.0,0.217575845386,0.782424154614
83679.0,0.217575845386,0.782424154614
83682.0,0.217575845386,0.782424154614
83684.0,0.988191777499,0.0118082225015
83685.0,0.988191777499,0.0118082225015
83689.0,0.289427852647,0.710572147353
83692.0,0.988191777499,0.0118082225015
255760.0,0.163312871456,0.836687128544
255769.0,0.157379283413,0.842620716587
255771.0,0.858488888871,0.141511111129
220672.0,0.94217274552,0.0578272544804
220673.0,0.154581091174,0.845418908826
83712.0,0.986070558684,0.0139294413155
83729.0,0.250354308924,0.749645691076
83733.0,0.98513648436,0.0148635156398
83752.0,0.986070558684,0.0139294413155
83755.0,0.155457309845,0.844542690155
83756.0,0.155457309845,0.844542690155
83765.0,0.986429323881,0.0135706761186
83774.0,0.194243562503,0.805756437497
83797.0,0.988149574493,0.0118504255072
83801.0,0.982814862483,0.0171851375171
83807.0,0.155457309845,0.844542690155
83808.0,0.154581091174,0.845418908826
83815.0,0.178732517476,0.821267482524
83846.0,0.178683367896,0.821316632104
83851.0,0.954692520552,0.045307479448
220675.0,0.200870668761,0.799129331239
255783.0,0.155457309845,0.844542690155
255784.0,0.157657205249,0.842342794751
220678.0,0.986070558684,0.0139294413155
83952.0,0.154876634077,0.845123365923
83959.0,0.983702541592,0.016297458408
83963.0,0.165134463337,0.834865536663
83985.0,0.988322328007,0.0116776719928
83995.0,0.154581091174,0.845418908826
83997.0,0.98513648436,0.0148635156398
84002.0,0.324306586932,0.675693413068
84006.0,0.155457309845,0.844542690155
84009.0,0.213238291757,0.786761708243
84010.0,0.208237974376,0.791762025624
255793.0,0.274620149519,0.725379850481
84067.0,0.986070558684,0.0139294413155
84074.0,0.166393307298,0.833606692702
84100.0,0.201441382158,0.798558617842
288972.0,0.988149574493,0.0118504255072
84104.0,0.954231177693,0.0457688223066
84111.0,0.450476142984,0.549523857016
84120.0,0.155457309845,0.844542690155
84121.0,0.987996688279,0.0120033117208
84129.0,0.9857815574,0.0142184425997
84133.0,0.11763211702,0.88236788298
84215.0,0.98513648436,0.0148635156398
84226.0,0.155155915021,0.844844084979
84227.0,0.154575239253,0.845424760747
84229.0,0.157290988437,0.842709011563
84267.0,0.155457309845,0.844542690155
84270.0,0.155735704198,0.844264295802
84271.0,0.155457309845,0.844542690155
84274.0,0.824728955168,0.175271044832
84300.0,0.155457309845,0.844542690155
84302.0,0.98513648436,0.0148635156398
84313.0,0.155457309845,0.844542690155
262108.0,0.21502478699,0.78497521301
262110.0,0.954363468519,0.0456365314809
84320.0,0.1669162595,0.8330837405
84321.0,0.155457309845,0.844542690155
84325.0,0.155457309845,0.844542690155
84341.0,0.155457309845,0.844542690155
84346.0,0.16588355305,0.83411644695
84375.0,0.167596471327,0.832403528673
84376.0,0.170223397808,0.829776602192
84377.0,0.633763516355,0.366236483645
84382.0,0.155457309845,0.844542690155
84389.0,0.187175025078,0.812824974922
84405.0,0.253988782592,0.746011217408
84422.0,0.154575239253,0.845424760747
84427.0,0.15576058279,0.84423941721
84428.0,0.156341258558,0.843658741442
84429.0,0.15576058279,0.84423941721
84430.0,0.15576058279,0.84423941721
84432.0,0.958199684548,0.0418003154519
84436.0,0.11054253945,0.88945746055
84437.0,0.155457309845,0.844542690155
84443.0,0.988191777499,0.0118082225015
84455.0,0.98513648436,0.0148635156398
84457.0,0.202052553294,0.797947446706
84458.0,0.155457309845,0.844542690155
84459.0,0.155457309845,0.844542690155
84493.0,0.155457309845,0.844542690155
84494.0,0.155457309845,0.844542690155
262117.0,0.155457309845,0.844542690155
262118.0,0.155457309845,0.844542690155
262119.0,0.155457309845,0.844542690155
84534.0,0.155457309845,0.844542690155
84535.0,0.155457309845,0.844542690155
84546.0,0.155155915021,0.844844084979
84547.0,0.943499877821,0.0565001221791
220744.0,0.966681822448,0.033318177552
84550.0,0.154876634077,0.845123365923
220749.0,0.155457309845,0.844542690155
84566.0,0.155457309845,0.844542690155
84573.0,0.897211522412,0.102788477588
84575.0,0.155457309845,0.844542690155
84576.0,0.164311396919,0.835688603081
220752.0,0.155457309845,0.844542690155
84581.0,0.155155915021,0.844844084979
84593.0,0.201199126649,0.798800873351
220760.0,0.155457309845,0.844542690155
220761.0,0.154876634077,0.845123365923
220763.0,0.163767501365,0.836232498635
84597.0,0.155457309845,0.844542690155
220766.0,0.290939433968,0.709060566032
84600.0,0.966673934898,0.0333260651021
220772.0,0.154581091174,0.845418908826
84624.0,0.963213003937,0.0367869960629
84625.0,0.155457309845,0.844542690155
220789.0,0.163372189423,0.836627810577
220790.0,0.618214987277,0.381785012723
84626.0,0.959795690329,0.0402043096711
39105.0,0.154575239253,0.845424760747
39141.0,0.287699440759,0.712300559241
262125.0,0.155457309845,0.844542690155
84656.0,0.758952353433,0.241047646567
84660.0,0.155457309845,0.844542690155
84685.0,0.98513648436,0.0148635156398
84687.0,0.98513648436,0.0148635156398
262133.0,0.215729429486,0.784270570514
262134.0,0.201049088434,0.798950911566
262136.0,0.219916802337,0.780083197663
220807.0,0.157270529033,0.842729470967
84707.0,0.985638896941,0.0143611030586
84708.0,0.155457309845,0.844542690155
84718.0,0.988149574493,0.0118504255072
220814.0,0.183283281919,0.816716718081
220815.0,0.155457309845,0.844542690155
220822.0,0.216173480542,0.783826519458
220825.0,0.165590528825,0.834409471175
262137.0,0.155457309845,0.844542690155
220860.0,0.779617310098,0.220382689902
220864.0,0.155457309845,0.844542690155
220880.0,0.958607739803,0.0413922601973
220881.0,0.73510196959,0.26489803041
220886.0,0.986070558684,0.0139294413155
220888.0,0.166912552448,0.833087447552
262145.0,0.165820918854,0.834179081146
39292.0,0.154575239253,0.845424760747
220908.0,0.155457309845,0.844542690155
220925.0,0.157290988437,0.842709011563
262148.0,0.197751418453,0.802248581547
220926.0,0.958880225389,0.0411197746111
220929.0,0.986070558684,0.0139294413155
220934.0,0.154876634077,0.845123365923
262191.0,0.154000415406,0.845999584594
220940.0,0.156446237045,0.843553762955
262180.0,0.945508401893,0.0544915981065
262183.0,0.987781084134,0.0122189158661
262184.0,0.987954485273,0.0120455147265
262187.0,0.960267449824,0.039732550176
262190.0,0.154581091174,0.845418908826
262192.0,0.154581091174,0.845418908826
262193.0,0.154000415406,0.845999584594
262195.0,0.154000415406,0.845999584594
262197.0,0.988149574493,0.0118504255072
262198.0,0.154000415406,0.845999584594
262232.0,0.162838441405,0.837161558595
262234.0,0.162031738675,0.837968261325
288982.0,0.803511190757,0.196488809243
288985.0,0.986070558684,0.0139294413155
288987.0,0.988191777499,0.0118082225015
288988.0,0.956591195388,0.0434088046117
289000.0,0.987954485273,0.0120455147265
289014.0,0.986070558684,0.0139294413155
289020.0,0.157738822932,0.842261177068
289023.0,0.986070558684,0.0139294413155
289024.0,0.976681822448,0.023318177552
289027.0,0.984243932769,0.0157560672305
289029.0,0.984243932769,0.0157560672305
289031.0,0.984243932769,0.0157560672305
289035.0,0.95829105086,0.0417089491397
289039.0,0.168932515091,0.831067484909
289040.0,0.986070558684,0.0139294413155
289043.0,0.986070558684,0.0139294413155
289047.0,0.988191777499,0.0118082225015
289050.0,0.987996688279,0.0120033117208
289052.0,0.988149574493,0.0118504255072
289058.0,0.986070558684,0.0139294413155
289061.0,0.987996688279,0.0120033117208
289064.0,0.986070558684,0.0139294413155
289065.0,0.988191777499,0.0118082225015
289066.0,0.988149574493,0.0118504255072
289071.0,0.155457309845,0.844542690155
289078.0,0.987954485273,0.0120455147265
289083.0,0.988149574493,0.0118504255072
289085.0,0.83840508924,0.16159491076
301844.0,0.986070558684,0.0139294413155
301851.0,0.195977500581,0.804022499419
301853.0,0.988149574493,0.0118504255072
301857.0,0.986070558684,0.0139294413155
301861.0,0.986070558684,0.0139294413155
255832.0,0.983166481186,0.0168335188138
255839.0,0.954231063477,0.0457689365235
255840.0,0.543182330996,0.456817669004
301871.0,0.156446237045,0.843553762955
301880.0,0.988191777499,0.0118082225015
301881.0,0.194161947216,0.805838052784
301882.0,0.154876634077,0.845123365923
301883.0,0.155719057944,0.844280942056
301884.0,0.155457309845,0.844542690155
301885.0,0.421302136705,0.578697863295
301904.0,0.155457309845,0.844542690155
301905.0,0.155457309845,0.844542690155
84748.0,0.161983113257,0.838016886743
84822.0,0.154575239253,0.845424760747
84824.0,0.157355810425,0.842644189575
84854.0,0.962606042311,0.0373939576886
255846.0,0.744048479519,0.255951520481
255847.0,0.155457309845,0.844542690155
255849.0,0.157936486193,0.842063513807
255850.0,0.154876634077,0.845123365923
255851.0,0.154575239253,0.845424760747
84860.0,0.154876634077,0.845123365923
84862.0,0.154575239253,0.845424760747
84879.0,0.958658066212,0.0413419337881
84880.0,0.96458365759,0.0354163424099
84884.0,0.156446237045,0.843553762955
84983.0,0.154575239253,0.845424760747
85023.0,0.155390314717,0.844609685283
255853.0,0.155155915021,0.844844084979
85050.0,0.157437428108,0.842562571892
85060.0,0.802383404157,0.197616595843
85061.0,0.196955846156,0.803044153844
85062.0,0.986070558684,0.0139294413155
85066.0,0.372767433861,0.627232566139
85132.0,0.15427969635,0.84572030365
85133.0,0.154575239253,0.845424760747
85134.0,0.156144842221,0.843855157779
85152.0,0.154575239253,0.845424760747
85168.0,0.154575239253,0.845424760747
85174.0,0.155719057944,0.844280942056
85175.0,0.154876634077,0.845123365923
85176.0,0.352963021521,0.647036978479
220961.0,0.255705253684,0.744294746316
85231.0,0.154876634077,0.845123365923
262294.0,0.170118997238,0.829881002762
262295.0,0.972052063978,0.0279479360219
85239.0,0.154581091174,0.845418908826
85245.0,0.944921872208,0.0550781277917
85248.0,0.943997442251,0.0560025577488
85254.0,0.15427969635,0.84572030365
85268.0,0.166584991334,0.833415008666
85270.0,0.986201109193,0.0137988908068
85289.0,0.154876634077,0.845123365923
85290.0,0.154876634077,0.845123365923
85318.0,0.986070558684,0.0139294413155
85319.0,0.987946529548,0.0120534704521
85320.0,0.988004166932,0.011995833068
85432.0,0.156501043988,0.843498956012
85433.0,0.157565318393,0.842434681607
85434.0,0.214955309045,0.785044690955
85436.0,0.988191777499,0.0118082225015
85447.0,0.154876634077,0.845123365923
85448.0,0.155719057944,0.844280942056
85449.0,0.154876634077,0.845123365923
85460.0,0.962421300807,0.0375786991927
85462.0,0.176212422256,0.823787577744
85467.0,0.154876634077,0.845123365923
85468.0,0.154876634077,0.845123365923
85469.0,0.154876634077,0.845123365923
85470.0,0.154876634077,0.845123365923
85471.0,0.154876634077,0.845123365923
85477.0,0.154575239253,0.845424760747
85481.0,0.159241721542,0.840758278458
85483.0,0.962606042311,0.0373939576886
85513.0,0.176091283524,0.823908716476
85516.0,0.15541766312,0.84458233688
85547.0,0.155735704198,0.844264295802
40431.0,0.160883375472,0.839116624528
85627.0,0.979035537379,0.0209644626206
85628.0,0.169300861191,0.830699138809
85629.0,0.183747246621,0.816252753379
85630.0,0.183747246621,0.816252753379
85723.0,0.154575239253,0.845424760747
85772.0,0.575041263579,0.424958736421
85774.0,0.154876634077,0.845123365923
85779.0,0.204184497328,0.795815502672
85780.0,0.154406147006,0.845593852994
85781.0,0.172455417439,0.827544582561
85784.0,0.988046369938,0.0119536300623
85785.0,0.986070558684,0.0139294413155
40654.0,0.155155915021,0.844844084979
40656.0,0.155155915021,0.844844084979
40657.0,0.988149574493,0.0118504255072
40662.0,0.988191777499,0.0118082225015
85889.0,0.673138007386,0.326861992614
85893.0,0.162018723269,0.837981276731
85894.0,0.162284508081,0.837715491919
85987.0,0.987996688279,0.0120033117208
85993.0,0.155719057944,0.844280942056
85996.0,0.955714529363,0.0442854706368
86005.0,0.155457309845,0.844542690155
86006.0,0.154876634077,0.845123365923
86021.0,0.982116498975,0.0178835010254
86022.0,0.155089915333,0.844910084667
86023.0,0.155719057944,0.844280942056
86024.0,0.152834401824,0.847165598176
86025.0,0.155719057944,0.844280942056
86026.0,0.15427969635,0.84572030365
86030.0,0.154575239253,0.845424760747
86060.0,0.156144842221,0.843855157779
86071.0,0.244681387791,0.755318612209
86073.0,0.15541766312,0.84458233688
86082.0,0.893779890473,0.106220109527
255945.0,0.156446237045,0.843553762955
255947.0,0.973029417506,0.0269705824941
255954.0,0.988191777499,0.0118082225015
86091.0,0.155457309845,0.844542690155
86092.0,0.156299733712,0.843700266288
86093.0,0.155719057944,0.844280942056
86094.0,0.155719057944,0.844280942056
86133.0,0.154876634077,0.845123365923
86141.0,0.977993906657,0.0220060933426
86142.0,0.154575239253,0.845424760747
86144.0,0.203161596463,0.796838403537
86146.0,0.172455417439,0.827544582561
86147.0,0.177319279371,0.822680720629
86150.0,0.156144842221,0.843855157779
86159.0,0.951519498205,0.0484805017949
86166.0,0.154876634077,0.845123365923
86170.0,0.915606277258,0.0843937227425
86171.0,0.914643763498,0.0853562365023
86172.0,0.914643763498,0.0853562365023
86173.0,0.914643763498,0.0853562365023
86174.0,0.915606277258,0.0843937227425
86175.0,0.915606277258,0.0843937227425
86177.0,0.158528015651,0.841471984349
86180.0,0.953336397626,0.0466636023739
86181.0,0.986070558684,0.0139294413155
86184.0,0.155457309845,0.844542690155
86214.0,0.157738822932,0.842261177068
86215.0,0.154876634077,0.845123365923
86254.0,0.163169985159,0.836830014841
86255.0,0.985991925733,0.014008074267
86267.0,0.93670251625,0.0632974837504
86274.0,0.0424274108243,0.957572589176
220973.0,0.154876634077,0.845123365923
86303.0,0.154575239253,0.845424760747
262356.0,0.154575239253,0.845424760747
262357.0,0.154575239253,0.845424760747
289087.0,0.156144842221,0.843855157779
86317.0,0.154876634077,0.845123365923
86322.0,0.986201109193,0.0137988908068
86352.0,0.156050273044,0.843949726956
86354.0,0.972229842308,0.0277701576917
262367.0,0.154876634077,0.845123365923
262368.0,0.154876634077,0.845123365923
86356.0,0.986070558684,0.0139294413155
86402.0,0.154876634077,0.845123365923
86461.0,0.165723968816,0.834276031184
86567.0,0.156581678562,0.843418321438
86568.0,0.154876634077,0.845123365923
86574.0,0.247926316266,0.752073683734
86584.0,0.154876634077,0.845123365923
86585.0,0.154876634077,0.845123365923
86618.0,0.157355810425,0.842644189575
86619.0,0.157806562939,0.842193437061
86622.0,0.956423505916,0.0435764940841
220989.0,0.988280125002,0.0117198749985
220990.0,0.17193621496,0.82806378504
86643.0,0.16021799928,0.83978200072
86644.0,0.950873952814,0.0491260471863
256784.0,0.155719057944,0.844280942056
256785.0,0.155719057944,0.844280942056
86701.0,0.804888602676,0.195111397324
86735.0,0.155457309845,0.844542690155
221003.0,0.154876634077,0.845123365923
86802.0,0.154876634077,0.845123365923
86803.0,0.154876634077,0.845123365923
86814.0,0.154876634077,0.845123365923
86816.0,0.154876634077,0.845123365923
86817.0,0.154876634077,0.845123365923
86818.0,0.988322328007,0.0116776719928
86821.0,0.986201109193,0.0137988908068
86822.0,0.982362435066,0.017637564934
86823.0,0.982941593242,0.0170584067581
86824.0,0.986201109193,0.0137988908068
86826.0,0.986201109193,0.0137988908068
41273.0,0.868563206054,0.131436793946
41274.0,0.0526102222805,0.947389777719
86833.0,0.983833092101,0.0161669078993
86834.0,0.983833092101,0.0161669078993
86845.0,0.988046369938,0.0119536300623
86846.0,0.988191777499,0.0118082225015
86849.0,0.203068252661,0.796931747339
86861.0,0.971272397889,0.028727602111
