"nces_cd","name","locale","district_size","num_schools","num_students","frl_percent","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_analysis","ia_bandwidth_per_student","meeting_2014_goal_no_oversub","meeting_2018_goal_oversub","monthly_ia_cost_per_mbps","total_ia_bw_mbps","total_ia_monthly_cost","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_oversub_fcc_25","meeting_goals_district","exclude","not_all_scalable","new_connect_type_goals","c1_discount_rate","zero_build_cost_to_district","n_schools_wan_needs","n_schools_in_wan_needs_calculation","schools_on_fiber","schools_may_need_upgrades","schools_need_upgrades"
2103330,"LESLIE COUNTY","Rural","Medium",7,1794,0.574035454,"108 MAPLE ST","HYDEN",41749,"LESLIE COUNTY","KY",37.163897,-83.375083,FALSE,139.35,"Meeting Goal","Not Meeting 2018 Goals",20.2,249.9939,5049.87678,5,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,6,6,7,0,0
2103360,"LETCHER COUNTY","Rural","Medium",11,3230,0.660882801,"224 PARKS ST","WHITESBURG",41858,"LETCHER COUNTY","KY",37.120542,-82.836408,FALSE,154.8,"Meeting Goal","Not Meeting 2018 Goals",14.01916667,500.004,7009.63941,9,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,9,9,11,0,0
2103390,"LEWIS COUNTY","Rural","Medium",6,2359,0.681481481,"520 PLUMMER LN","VANCEBURG",41179,"LEWIS COUNTY","KY",38.595778,-83.322388,FALSE,423.91,"Meeting Goal","Not Meeting 2018 Goals",NA,1000.00369,NA,5,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,6,6,0,0
2103480,"LINCOLN COUNTY","Rural","Medium",11,3892,0.6591742,"305 DANVILLE AVE","STANFORD",40484,"LINCOLN COUNTY","KY",37.532648,-84.668436,FALSE,128.47,"Meeting Goal","Not Meeting 2018 Goals",14.505,500.00524,7252.576006,9,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,10,10,11,0,0
2103510,"LIVINGSTON COUNTY","Rural","Small",4,1200,0.585725369,"127 EAST ADAIR ST","SMITHLAND",42081,"LIVINGSTON COUNTY","KY",37.139993,-88.404649,FALSE,208.33,"Meeting Goal","Not Meeting 2018 Goals",19.32916667,249.996,4832.21435,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,4,4,4,0,0
2103540,"LOGAN COUNTY","Rural","Medium",7,3458,0.529314159,"2222 BOWLING GREEN RD","RUSSELLVILLE",42276,"LOGAN COUNTY","KY",36.840777,-86.854013,FALSE,144.59,"Meeting Goal","Not Meeting 2018 Goals",14.18666667,499.99222,7093.222961,5,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,6,6,6,1,0
2103630,"LUDLOW INDEPENDENT","Suburban","Small",2,834,0.494318182,"525 ELM ST","LUDLOW",41016,"KENTON COUNTY","KY",39.09124,-84.553771,FALSE,119.9,"Meeting Goal","Not Meeting 2018 Goals",40.9225,99.9966,4092.110864,2,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,0,0,2,0,0
2103690,"LYON COUNTY","Rural","Small",5,868,0.469866071,"217 JENKINS RD","EDDYVILLE",42038,"LYON COUNTY","KY",37.092167,-88.077912,FALSE,1152.07,"Meeting Goal","Meeting 2018 Goals",NA,999.99676,NA,2,0,0,TRUE,TRUE,1,"Clean",1,"Fiber",70,0,3,3,3.75,1.25,0
2103720,"MADISON COUNTY","Small Town","Large",23,11049,0.492338852,"550 SOUTH KEENELAND DR","RICHMOND",40475,"MADISON COUNTY","KY",37.767627,-84.319445,FALSE,181.01,"Meeting Goal","Not Meeting 2018 Goals",7.764166667,1999.97949,15528.17409,15,11,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,20,22,23,0,0
2103750,"MAGOFFIN COUNTY","Rural","Small",5,2166,0.812661499,"GARDNER TR","SALYERSVILLE",41465,"MAGOFFIN COUNTY","KY",37.735534,-83.062479,FALSE,115.42,"Meeting Goal","Not Meeting 2018 Goals",20.74583333,249.99972,5186.452525,5,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,5,5,5,0,0
2103780,"MARION COUNTY","Rural","Medium",9,3137,0.601560062,"755 EAST MAIN ST","LEBANON",40033,"MARION COUNTY","KY",37.575795,-85.232829,FALSE,318.78,"Meeting Goal","Not Meeting 2018 Goals",NA,1000.01286,NA,8,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,7,8,9,0,0
2103810,"MARSHALL COUNTY","Rural","Medium",12,4640,0.447860407,"86 HIGH SCHOOL RD","BENTON",42025,"MARSHALL COUNTY","KY",36.915552,-88.337671,FALSE,107.76,"Meeting Goal","Not Meeting 2018 Goals",15.05333333,500.0064,7526.763008,10,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,10,11,12,0,0
2103840,"MARTIN COUNTY","Rural","Medium",7,2066,0.691998212,"RT 40","INEZ",41224,"MARTIN COUNTY","KY",37.830404,-82.460188,FALSE,121.01,"Meeting Goal","Not Meeting 2018 Goals",20.59916667,250.00666,5149.928857,5,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,6,6,6,1,0
2103870,"MASON COUNTY","Rural","Small",5,2807,0.546321526,"2ND AND LIMESTONE","MAYSVILLE",41056,"MASON COUNTY","KY",38.646954,-83.76265,FALSE,356.25,"Meeting Goal","Not Meeting 2018 Goals",NA,999.99375,NA,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,4,4,5,0,0
2103900,"MAYFIELD INDEPENDENT","Rural","Small",4,1532,0.63170441,"709 SOUTH 8TH ST","MAYFIEL",42066,"GRAVES COUNTY","KY",36.734305,-88.63663,FALSE,163.19,"Meeting Goal","Not Meeting 2018 Goals",19.81583333,250.00708,4954.098629,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,3,3,4,0,0
2103960,"MCCRACKEN COUNTY","Small Town","Large",16,6819,0.447424436,"260 BLEICH RD","PADUCAH",42003,"MCCRACKEN COUNTY","KY",37.042421,-88.654444,FALSE,146.65,"Meeting Goal","Not Meeting 2018 Goals",9.675833333,1000.00635,9675.894775,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,12,13,16,0,0
2103990,"MCCREARY COUNTY","Rural","Medium",7,2952,0.756254226,"120 RAIDER WAY","STEARNS",42647,"MCCREARY COUNTY","KY",36.706682,-84.463627,FALSE,169.38,"Meeting Goal","Not Meeting 2018 Goals",13.81583333,500.00976,6908.051509,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,6,8,7,0,0
2104020,"MCLEAN COUNTY","Rural","Small",5,1608,0.477255779,"283 MAIN ST","CALHOUN",42327,"MCLEAN COUNTY","KY",37.538091,-87.258408,FALSE,155.47,"Meeting Goal","Not Meeting 2018 Goals",19.9275,249.99576,4981.790507,0,5,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,5,5,0,0
2104050,"MEADE COUNTY","Rural","Medium",13,4973,0.519234525,"1155 OLD EKRON RD","BRANDENBURG",40108,"MEADE COUNTY","KY",37.98424,-86.166013,FALSE,100.54,"Meeting Goal","Not Meeting 2018 Goals",15.2975,499.98542,7648.526962,5,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,8,10,8.66666666666667,4.33333333333333,0
2104080,"MENIFEE COUNTY","Rural","Small",4,1105,0.763134461,"BACK ST","FRENCHBURG",40322,"MENIFEE COUNTY","KY",37.951242,-83.62925,FALSE,90.5,"Not Meeting Goal","Not Meeting 2018 Goals",41.91583333,100.0025,4191.688123,4,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",90,1,3,4,4,0,0
2104110,"MERCER COUNTY","Small Town","Medium",9,2929,0.448253131,"961 MOBERLY RD","HARRODSBURG",40330,"MERCER COUNTY","KY",37.778663,-84.857659,FALSE,170.71,"Meeting Goal","Not Meeting 2018 Goals",13.79916667,500.00959,6899.715667,7,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,6,8,9,0,0
2104140,"METCALFE COUNTY","Rural","Medium",7,1536,0.690563725,"1007 WEST STOCKTON","EDMONTON",42129,"METCALFE COUNTY","KY",36.985703,-85.631624,FALSE,162.76,"Meeting Goal","Not Meeting 2018 Goals",19.82166667,249.99936,4955.403981,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,5,7,0,0
2104170,"MIDDLESBORO INDEPENDENT","Small Town","Medium",7,1345,0.552207428,"220 NORTH 20TH ST","MIDDLESBORO",40965,"BELL COUNTY","KY",36.609133,-83.714432,FALSE,185.87,"Meeting Goal","Not Meeting 2018 Goals",19.54166667,249.99515,4885.32189,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,4,5,7,0,0
2104200,"MONROE COUNTY","Rural","Medium",6,1823,0.636264929,"1209 NORTH MAIN ST","TOMPKINSVILLE",42167,"MONROE COUNTY","KY",36.717094,-85.686799,FALSE,137.14,"Meeting Goal","Not Meeting 2018 Goals",20.2425,250.00622,5060.750908,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,5,6,0,0
2104250,"MONTGOMERY COUNTY","Rural","Medium",11,4651,0.634476917,"212 NORTH MAYSVILLE","MT STERLING",40353,"MONTGOMERY COUNTY","KY",38.059512,-83.943082,FALSE,107.5,"Meeting Goal","Not Meeting 2018 Goals",15.06083333,499.9825,7530.153102,7,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,6,11,9.77777777777778,1.22222222222222,0
2104260,"MONTICELLO INDEPENDENT","Small Town","Small",3,767,0.773399015,"132 COLLEGE ST","MONTICELLO",42633,"WAYNE COUNTY","KY",36.828141,-84.851811,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",80,1,3,3,0,3,0
2104290,"MORGAN COUNTY","Rural","Medium",9,2056,0.771539206,"496 PRESTONSBURG ST","WEST LIBERTY",41472,"MORGAN COUNTY","KY",37.920402,-83.249238,FALSE,121.6,"Meeting Goal","Not Meeting 2018 Goals",20.58416667,250.0096,5146.239275,8,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,6,7,9,0,0
2104380,"MURRAY INDEPENDENT","Small Town","Small",4,1477,0.37048765,"208 SOUTH 13TH ST","MURRAY",42071,"CALLOWAY COUNTY","KY",36.607728,-88.316577,FALSE,169.26,"Meeting Goal","Not Meeting 2018 Goals",19.735,249.99702,4933.69119,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,3,6,4,0,0
2104410,"NELSON COUNTY","Rural","Medium",11,4579,0.515151515,"1200 CARDINAL","BARDSTOWN",40004,"NELSON COUNTY","KY",37.824811,-85.454401,FALSE,109.19,"Meeting Goal","Not Meeting 2018 Goals",15.00833333,499.98101,7503.881658,10,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,10,11,11,0,0
2104440,"NEWPORT INDEPENDENT","Suburban","Small",5,1713,0.757865169,"301 EAST 8TH ST","NEWPORT",41071,"CAMPBELL COUNTY","KY",39.09121,-84.488831,FALSE,583.77,"Meeting Goal","Not Meeting 2018 Goals",NA,999.99801,NA,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,4,4,5,0,0
