line_item_id,applicant_id,applicant_type,applicant_ben,applicant_name,applicant_postal_cd,application_number,frn,frn_line_item_no,purpose,wan,bandwidth_in_mbps,connect_type,connect_category,num_lines,one_time_eligible_cost,rec_elig_cost,total_cost,service_provider_name,exclude,contacted,internet_conditions_met,isp_conditions_met,upstream_conditions_met,wan_conditions_met,contract_end_date
549242,883951,District,144485,SONOMA VALLEY UNIF SCHOOL DIST,CA,998033,2792447,2,Transport,Y,5000,Ethernet,Fiber,1,0,2054.1,24649.2,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
549243,883951,District,144485,SONOMA VALLEY UNIF SCHOOL DIST,CA,998033,2792447,3,Transport,Y,4000,Ethernet,Fiber,2,0,3286.56,39438.72,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
549244,883951,District,144485,SONOMA VALLEY UNIF SCHOOL DIST,CA,998033,2792447,4,Transport,Y,3000,Ethernet,Fiber,1,0,1232.46,14789.52,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
549245,883951,District,144485,SONOMA VALLEY UNIF SCHOOL DIST,CA,998033,2792447,5,Transport,N,1000,Ethernet,Fiber,1,0,410.56,4926.72,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
550062,883976,District,227195,SULPHUR SPRINGS UNION SCHOOL DIST,CA,998071,2730844,1,Transport and Internet,N,1000,Standalone Internet Access,Other / Uncategorized,1,0,7824,93888,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
550134,884053,District,143501,WHITTIER CITY SCHOOL DISTRICT,CA,998250,2730484,1,Transport,Y,1000,Lit Fiber Service,Fiber,14,0,19270.12,231241.44,"Charter Fiberlink CA-CCO, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
550378,884055,District,143553,WM S HART UNION HS DISTRICT,CA,998255,2732594,1,Internet,N,5000,Standalone Internet Access,Other / Uncategorized,1,0,20165,241980,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2017 0:00
550379,884055,District,143553,WM S HART UNION HS DISTRICT,CA,998255,2733010,1,Transport and Internet,Y,1000,Ethernet,Fiber,15,0,26961.15,323533.8,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
550380,883595,District,143486,LAWNDALE ELEMENTARY SCH DIST,CA,998279,2767869,1,Transport and Internet,N,10000,Ethernet,Fiber,1,102500,0,102500,LA County Office of Education (LACOE),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
550713,882645,District,144702,ANDERSON UNION HIGH SCH DIST,CA,998390,2785209,1,Transport and Internet,N,1000,Ethernet,Fiber,1,5544,0,5544,Shasta County Office Of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
550774,881456,District,144789,FORT SAGE UNIF SCHOOL DISTRICT,CA,998419,2765075,1,Transport and Internet,Y,100,Ethernet,Other / Uncategorized,2,0,1768,21216,CITIZENS TELECOMM CO OF CA,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
550823,883410,District,144642,GRASS VALLEY SCHOOL DISTRICT,CA,998470,2751064,1,Transport and Internet,N,200,Ethernet,Fiber,1,750,2619.22,32180.64,AT&T Corp.,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
550824,883410,District,144642,GRASS VALLEY SCHOOL DISTRICT,CA,998470,2800339,1,Transport,Y,100,Ethernet,Fiber,4,0,5067.65,60811.8,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,12/14/2016 0:00
550828,883632,District,144738,LOS MOLINOS UNIF SCHOOL DIST,CA,998473,2756953,1,Transport and Internet,N,100,Ethernet,Other / Uncategorized,1,35800,0,35800,Tehama County Department of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
550829,883632,District,144738,LOS MOLINOS UNIF SCHOOL DIST,CA,998473,2756961,1,Transport,Y,100,Ethernet,Fiber,1,0,1600,19200,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
550830,883632,District,144738,LOS MOLINOS UNIF SCHOOL DIST,CA,998473,2756961,2,Transport,Y,10,Ethernet,Other / Uncategorized,2,0,3631.79,43581.48,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
550850,883833,District,144760,RED BLUFF JT UN HIGH SCH DIST,CA,998483,2776022,1,Transport and Internet,N,100,Lit Fiber Service,Fiber,1,17900,0,17900,Tehama County Department of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
550857,883927,District,144059,SELMA UNIF SCHOOL DISTRICT,CA,998486,2787958,1,Transport and Internet,N,1000,Standalone Internet Access,Other / Uncategorized,1,0,2385,28620,Fresno County Superintendent of Schools,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
550892,883896,District,143972,SAN MIGUEL JT UN SCHOOL DISTRICT,CA,998493,2773234,1,Transport and Internet,Y,100,Ethernet,Other / Uncategorized,2,0,2870.25,34443,"Charter Advanced Services (CA), LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
550910,883493,District,144168,HOWELL MOUNTAIN ELEM SCH DIST,CA,998503,2720799,1,Transport and Internet,N,90000,Ethernet,Fiber,1,0,2175,26100,"Comcast Phone, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
551029,883555,District,144100,KING CITY UNION SCH DIST,CA,998733,2750569,1,Transport and Internet,N,1000,Ethernet,Fiber,1,16500,0,16500,Monterey County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
551030,883555,District,144100,KING CITY UNION SCH DIST,CA,998733,2750578,1,Transport,Y,1000,Lit Fiber Service,Fiber,4,0,5866.67,70400.04,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
551056,883281,District,144398,EMPIRE UNION ELEM SCHOOL DIST,CA,998752,2757583,1,Internet,N,1000,Standalone Internet Access,Fiber,1,0,15951.37,191416.44,"Comcast Phone, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
551079,883171,District,144714,COTTONWOOD UNION ELEMENTARY SCHOOL DISTRICT,CA,998760,2748723,1,Transport,Y,20,Lit Fiber Service,Fiber,4,0,2563.2,30758.4,"Charter Fiberlink CA-CCO, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
551083,882211,District,16055109,HAMILTON UNIFIED SCHOOL DISTRICT,CA,998762,2757750,1,Transport,Y,100,Ethernet,Fiber,2,0,3635.57,43626.84,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,7/27/2017 0:00
551089,1027566,OtherLocation,144425,JEFFERSON ELEM SCHOOL DISTRICT,CA,998765,2782010,1,Transport,Y,1000,Ethernet,Fiber,5,0,5805,69660,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,7/1/2020 0:00
551113,883728,District,144402,NEWMAN CROWS LANDING USD,CA,998780,2794840,1,Transport,Y,1000,Ethernet,Fiber,8,0,12132.81,145593.72,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,8/7/2017 0:00
551176,883798,District,144213,PITTSBURG UNIFIED SCHOOL DISTRICT,CA,998801,2765338,4,Transport,Y,1000,Ethernet,Fiber,1,0,1004.25,12051,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
551207,881740,District,144410,RIVERBANK UNIFIED SCHOOL DISTRICT,CA,998814,2759538,1,Transport,Y,1000,Ethernet,Fiber,5,0,5073.09,60877.08,"Charter Fiberlink CA-CCO, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551282,883523,District,144790,JANESVILLE UN ELEM SCH DIST,CA,998976,2756185,1,Transport,Y,100,Ethernet,Fiber,1,0,1519.51,18234.12,CITIZENS TELECOMM CO OF CA,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
551312,883591,District,144798,LASSEN UNION HIGH SCHOOL DIST,CA,998985,2774445,1,Transport and Internet,N,100,Lit Fiber Service,Fiber,1,16300,0,16300,Lassen County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551326,883634,District,143968,LOS OLIVOS ELEM SCHOOL DIST,CA,998988,2768057,1,Transport and Internet,N,20,Ethernet,Other / Uncategorized,1,0,1464.89,17578.68,"TW Telecom Holdings, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
551389,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,1,Transport and Internet,N,1000,Ethernet,Fiber,2,0,7578.43,90941.16,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
551390,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,2,Transport,Y,20,Ethernet,Other / Uncategorized,1,0,1070.05,12840.6,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551391,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,3,Transport,Y,50,Ethernet,Other / Uncategorized,26,0,29266.89,351202.68,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551392,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,4,Transport,Y,100,Ethernet,Fiber,6,0,7220.98,86651.76,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551393,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,5,Transport,Y,1000,Ethernet,Fiber,1,0,2521.35,30256.2,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551394,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,6,Transport,Y,1000,Ethernet,Fiber,1,0,2626.8,31521.6,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551395,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,7,Transport,Y,1000,Ethernet,Fiber,4,0,9421.55,113058.6,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551396,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2722820,8,Transport,Y,1000,Ethernet,Fiber,8,0,14914.45,178973.4,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551397,883823,District,143651,POWAY UNIFIED SCHOOL DISTRICT,CA,999194,2774384,1,Transport,Y,1000,Ethernet,Fiber,2,0,1938,23256,"Cox California Telcom, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551814,883093,District,144429,CHATOM UNION SCHOOL DISTRICT,CA,1000077,2777104,1,Transport,Y,100,Ethernet,Fiber,2,0,2228.9,26746.8,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551815,883093,District,144429,CHATOM UNION SCHOOL DISTRICT,CA,1000077,2777104,2,Transport,Y,100,Ethernet,Fiber,1,0,1000,12000,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551816,883093,District,144429,CHATOM UNION SCHOOL DISTRICT,CA,1000077,2777124,1,Transport and Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,10000,0,10000,Stanislaus County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551841,883221,District,144717,DOUGLAS CITY ELEM SCHOOL DIST,CA,1000102,2795406,1,Transport and Internet,N,10,Ethernet,Other / Uncategorized,1,3662,0,3662,Trinity County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551849,883293,District,144551,ESPARTO UNIF SCHOOL DISTRICT,CA,1000104,2790656,1,Transport and Internet,N,1.5,Digital Subscriber Line (DSL),Cable / DSL,1,0,50,600,Pacific Bell Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551850,883293,District,144551,ESPARTO UNIF SCHOOL DISTRICT,CA,1000104,2790664,1,Transport,Y,1000,Ethernet,Fiber,3,0,4414.5,52974,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
551851,883293,District,144551,ESPARTO UNIF SCHOOL DISTRICT,CA,1000104,2790664,2,Transport,N,1000,Ethernet,Fiber,1,0,1471.5,17658,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
551860,883387,District,144729,GERBER UNION ELEM SCH DISTRICT,CA,1000112,2790581,1,Transport,N,50,Ethernet,Other / Uncategorized,1,0,862.5,10350,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
551868,883498,District,144002,HUGHES-ELIZABETH LAKES UN DIST,CA,1000122,2821561,1,Transport and Internet,N,100,Ethernet,Other / Uncategorized,1,20800,0,20800,LA County Office of Education (LACOE),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551878,883542,District,144735,JUNCTION CITY ELEM SCHOOL DIST,CA,1000127,2798513,1,Transport and Internet,N,10,Ethernet,Other / Uncategorized,1,3662,0,3662,Trinity County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551900,883592,District,144739,LASSEN VIEW UN ELEM SCH DIST,CA,1000396,2762770,1,Transport,Y,1000,Lit Fiber Service,Fiber,2,0,8750.66,105007.92,"Charter Fiberlink CA-CCO, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
551904,883603,District,144737,LEWISTON ELEM SCHOOL DISTRICT,CA,1000408,2822237,1,Transport and Internet,N,10,Ethernet,Other / Uncategorized,1,3662,0,3662,Trinity County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
551908,883623,District,144008,LONE PINE UNIF SCHOOL DISTRICT,CA,1000432,2811665,1,Transport and Internet,N,1000,Ethernet,Fiber,2,0,4000,48000,California Broadband Cooperative Inc,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
551915,883679,District,144742,MILLVILLE ELEM SCHOOL DISTRICT,CA,1000494,2823483,1,Transport,N,100,Ethernet,Other / Uncategorized,1,0,727.92,8735.04,CITIZENS TELECOMM CO OF CA,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
551935,882932,District,143629,BORREGO SPRINGS UNIF SCH DIST,CA,1000536,2737324,1,Transport,Y,200,Ethernet,Fiber,1,0,1022.4,12268.8,Antilles Wireless,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551937,882932,District,143629,BORREGO SPRINGS UNIF SCH DIST,CA,1000536,2737346,1,Transport,Y,45,DS-3 (T-3),Copper,1,4400,5641.63,72099.56,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
551995,884049,District,144805,WESTWOOD UNIFIED SCHOOL DIST,CA,1000654,2779899,1,Internet,N,2,Ethernet,Other / Uncategorized,1,0,127.93,1535.16,CITIZENS TELECOMM CO OF CA,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
551996,884049,District,144805,WESTWOOD UNIFIED SCHOOL DIST,CA,1000654,2779911,1,Transport,N,100,Ethernet,Other / Uncategorized,1,0,1306.32,15675.84,CITIZENS TELECOMM CO OF CA,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2020 0:00
552005,884003,District,144769,TRINITY CENTER ELEM SCH DIST,CA,1000676,2829204,1,Transport and Internet,N,10,Ethernet,Other / Uncategorized,1,3662,0,3662,Trinity County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
552190,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,1,Transport,Y,1000,Ethernet,Fiber,1,0,1398.73,16784.76,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
552191,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,2,Transport,Y,1000,Ethernet,Fiber,1,0,1398.73,16784.76,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
552192,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,3,Transport,Y,3000,Ethernet,Fiber,1,0,4449.07,53388.84,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
552193,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,4,Transport,Y,2000,Ethernet,Fiber,1,0,1843.38,22120.56,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
554886,883042,District,144325,CAMPBELL UNION H S DISTRICT,CA,1005108,2847460,1,Internet,N,1000,Ethernet,Fiber,1,0,1411.76,16941.12,"Comcast Phone, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
554888,883042,District,144325,CAMPBELL UNION H S DISTRICT,CA,1005108,2847572,1,Transport,N,1000,Ethernet,Fiber,6,0,14687.49,176249.88,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
554892,883042,District,144325,CAMPBELL UNION H S DISTRICT,CA,1005108,2847717,1,Transport and Internet,Y,1000,Dark Fiber Service,Fiber,7,0,9800,117600,"Zayo Group, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
554893,883042,District,144325,CAMPBELL UNION H S DISTRICT,CA,1005108,2847717,2,Transport and Internet,Y,1000,Dark Fiber Service,Fiber,1,0,1800,21600,"Zayo Group, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
554951,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758530,1,Transport,N,1000,Ethernet,Fiber,1,0,4344,52128,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
554952,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758530,2,Transport,N,10000,Ethernet,Fiber,2,0,10227.39,122728.68,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
554953,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758536,1,Transport,N,10000,Ethernet,Fiber,6,0,37028.89,444346.68,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
555049,882951,District,228412,BREA OLINDA UNIFIED SCHOOL DISTRICT,CA,1005672,2818260,1,Transport and Internet,N,50,Ethernet,Fiber,10,0,3870,46440,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
555050,882951,District,228412,BREA OLINDA UNIFIED SCHOOL DISTRICT,CA,1005672,2818260,2,Transport and Internet,N,500,Ethernet,Fiber,1,0,709.93,8519.16,Pacific Bell Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
555051,882951,District,228412,BREA OLINDA UNIFIED SCHOOL DISTRICT,CA,1005672,2818260,3,Transport and Internet,N,1000,Ethernet,Fiber,1,0,959.93,11519.16,Pacific Bell Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
555124,883628,District,143454,LOS ANGELES UNIFIED SCHOOL DISTRICT,CA,1006137,2735906,1,Transport and Internet,Y,10000,Ethernet,Fiber,3,225,63140.49,757910.88,AT&T Corp.,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,3/23/2017 0:00
555259,882997,District,144115,BURLINGAME ELEMENTARY SCH DIST,CA,1006243,2793950,1,Transport,Y,1000,Ethernet,Fiber,8,0,12304.7,147656.4,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
555400,883867,District,144456,ROUND VALLEY UNIF SCH DISTRICT,CA,1007067,2734474,1,Transport,N,45,Ethernet,Other / Uncategorized,1,0,12315.76,147789.12,"Rural Broadband Now, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
556036,883628,District,143454,LOS ANGELES UNIFIED SCHOOL DISTRICT,CA,1008293,2804355,1,Transport,N,1.5,DS-1 (T-1),Copper,648,8990,95225.76,1151699.12,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
556038,883628,District,143454,LOS ANGELES UNIFIED SCHOOL DISTRICT,CA,1008293,2804470,1,Transport,N,1.5,ATM,Other / Uncategorized,4,0,1177.12,14125.44,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
556128,883859,District,143760,ROMOLAND ELEM SCHOOL DISTRICT,CA,1008699,2738174,1,Transport,Y,1000,Lit Fiber Service,Fiber,6,0,12000,132000,"Sunesys, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
556563,883956,District,143620,SOUTH BAY UN ELEM SCHOOL DIST,CA,1008985,2755152,1,Transport,Y,1000,Ethernet,Fiber,1,0,2235.12,26821.44,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
556602,883038,District,144597,CAMINO UNION SCHOOL DIST,CA,1009073,2748562,1,Transport,N,200,Ethernet,Fiber,1,0,2486,29832,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,12/3/2016 0:00
556967,882439,Consortium,112466,LONG VALLEY CHARTER SCHOOL,CA,1009372,2796900,1,Transport,N,0,Dark Fiber Service,Fiber,1,0,1751,21012,Plumas Sierra Telecommunications,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,3/5/2018 0:00
556969,882439,Consortium,112466,LONG VALLEY CHARTER SCHOOL,CA,1009372,2796909,1,Transport,N,0,Dark Fiber Service,Fiber,1,0,112.27,1347.24,Plumas Sierra Telecommunications,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
557075,883628,District,143454,LOS ANGELES UNIFIED SCHOOL DISTRICT,CA,1009658,2796469,3,Transport,N,1.5,Fractional T-1,Copper,10,0,1835.3,22023.6,Verizon California Inc.,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
557076,883628,District,143454,LOS ANGELES UNIFIED SCHOOL DISTRICT,CA,1009658,2796469,4,Transport,N,1.5,DS-1 (T-1),Copper,56,0,30579.92,366959.04,Verizon California Inc.,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
557232,883948,District,144109,SOLEDAD UNIFIED SCHOOL DISTRICT,CA,1010004,2845137,1,Transport and Internet,Y,1000,Ethernet,Fiber,1,0,1009,12108,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
558912,883479,District,143832,HOPE ELEMENTARY SCHOOL DIST,CA,1011054,2786089,1,Transport and Internet,N,50,Ethernet,Other / Uncategorized,3,0,907.2,10886.4,"Cox California Telcom, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
560210,884020,District,144353,VALLECITO UNION ELEM SCH DIST,CA,1013983,2848415,2,Transport,N,100,Lit Fiber Service,Fiber,4,0,3614.19,43370.28,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
560211,884020,District,144353,VALLECITO UNION ELEM SCH DIST,CA,1013983,2848455,1,Internet,N,100,Lit Fiber Service,Fiber,1,10000,0,10000,Calaveras County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
560269,882808,District,144047,BASS LAKE ELEMENTARY SCH DIST,CA,1014157,2842470,1,Internet,N,100,Ethernet,Other / Uncategorized,2,0,1836.98,22043.76,"Sierra Telephone Co., Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
560271,882808,District,144047,BASS LAKE ELEMENTARY SCH DIST,CA,1014157,2842516,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,507.9,6094.8,Sierra Tel Internet,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
560606,883571,District,143513,LA HABRA CITY ELEM SCHOOL DIST,CA,1015100,2763374,1,Transport,Y,1000,Ethernet,Fiber,9,0,11655,139860,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
560626,883571,District,143513,LA HABRA CITY ELEM SCHOOL DIST,CA,1015159,2813440,1,Transport,Y,1000,Ethernet,Fiber,1,0,2250,27000,"Time Warner Cable Information Services (California), LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
560786,883019,District,107907,CABRILLO UNIFIED SCHOOL DISTRICT,CA,1015436,2823990,1,Transport,Y,1000,Ethernet,Fiber,7,0,8750,105000,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
560787,883019,District,107907,CABRILLO UNIFIED SCHOOL DISTRICT,CA,1015436,2824000,1,Transport,N,1000,Ethernet,Fiber,1,0,1725,20700,"Comcast Phone, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
561036,883402,District,144669,GOLDEN FEATHER UN SCHOOL DIST,CA,1016013,2757755,1,Internet,N,0,"E.g., Microwave Service",Fixed Wireless,1,25900,0,25900,Butte County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
561994,883887,District,144221,SAN LEANDRO UNIF SCHOOL DIST,CA,1018383,2789107,1,Transport and Internet,N,10000,Ethernet,Fiber,1,135000,0,135000,Alameda County Office of Education,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
561995,883887,District,144221,SAN LEANDRO UNIF SCHOOL DIST,CA,1018383,2789117,1,Transport,Y,10000,Ethernet,Fiber,1,0,6298.43,75581.16,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
564555,883711,District,144178,MOUNT DIABLO UNIF SCHOOL DIST,CA,1020221,2768362,1,Transport and Internet,Y,10,Ethernet,Other / Uncategorized,31,0,17107.9,205294.8,Pacific Bell Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
