line_item_id,applicant_id,applicant_type,applicant_ben,applicant_name,applicant_postal_cd,application_number,frn,frn_line_item_no,purpose,wan,bandwidth_in_mbps,connect_type,connect_category,num_lines,one_time_eligible_cost,rec_elig_cost,total_cost,service_provider_name,exclude,contacted,internet_conditions_met,isp_conditions_met,upstream_conditions_met,wan_conditions_met,contract_end_date
247834,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,2,Internet,N,15,Cable Modem,Cable / DSL,3,0,217,2604,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
247836,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,4,Internet,N,5,Cable Modem,Cable / DSL,2,0,188.3,2259.6,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
247869,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035833,2819466,1,Internet,N,3000,Lit Fiber Service,Fiber,1,0,17488.25,209859,Comcast Business Communications,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
247887,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,1,Internet,N,100,Lit Fiber Service,Fiber,7,0,7475,89700,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
247888,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,6,Internet,N,6,Cable Modem,Cable / DSL,4,0,276,3312,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
247889,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,7,Internet,N,15,Cable Modem,Cable / DSL,1,0,95,1140,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
247890,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,8,Internet,N,10,Cable Modem,Cable / DSL,4,0,401.49,4817.88,"Cox Virginia Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
248191,983242,District,145264,SOUTH KITSAP SCHOOL DIST 402,WA,1029388,2811532,1,Internet,N,14,Cable Modem,Cable / DSL,1,0,81.5,978,"WAVEDIVISION HOLDINGS, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248362,984057,District,132980,MOUNT HOREB AREA SCHOOL DIST,WI,1033668,2814522,1,Internet,N,300,Lit Fiber Service,Fiber,1,0,3050,36600,Mount Horeb Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248400,984117,District,133041,PLATTEVILLE SCHOOL DISTRICT,WI,997337,2818736,1,Internet,N,1000,Standalone Internet Access,Other / Uncategorized,1,0,850,10200,WiscNet,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
248438,984037,District,132766,NORTH LAKE SCHOOL DISTRICT,WI,1035891,2819523,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,941,11292,"Time Warner Cable Information Services (Wisconsin), LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248528,883290,District,143137,BLUE RIDGE UNIF SCHOOL DIST 32,AZ,1007034,2734395,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,2574.3,30891.6,CITIZENS UTILITIES CO,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
248529,883290,District,143137,BLUE RIDGE UNIF SCHOOL DIST 32,AZ,1007034,2734401,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,2505,30060,CITIZENS UTILITIES CO,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
248530,883321,District,142950,SACATON SCHOOL DISTRICT 18,AZ,1006082,2732319,1,Internet,N,50,Lit Fiber Service,Fiber,1,0,5115.77,61389.24,"Gila River Telecommunications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248541,883166,District,142940,HIGLEY UNIFIED SCHOOL DISTRICT 60,AZ,1010388,2742476,1,Transport,Y,5000,Lit Fiber Service,Fiber,1,0,4943.38,59320.56,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
248542,883166,District,142940,HIGLEY UNIFIED SCHOOL DISTRICT 60,AZ,1010388,2742476,2,Transport,Y,200,Lit Fiber Service,Fiber,13,0,10788.95,129467.4,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
248549,883166,District,142940,HIGLEY UNIFIED SCHOOL DISTRICT 60,AZ,1010388,2742911,1,Internet,N,2000,Lit Fiber Service,Fiber,1,0,12535,150420,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
248550,883208,District,143113,MARANA SCHOOL DISTRICT 6,AZ,1009595,2740491,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,11430,137160,"Conterra Ultra Broadband, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248552,883260,District,142910,PARADISE VALLEY UNIF DIST 69,AZ,1006803,2745836,1,Internet,N,4000,Lit Fiber Service,Fiber,1,0,12301,147612,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
248555,883260,District,142910,PARADISE VALLEY UNIF DIST 69,AZ,1006803,2745849,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1294,15528,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
248556,883168,District,143159,HOLBROOK UNIFIED SCHOOL DIST 3,AZ,1010882,2743580,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,4857,58284,FRONTIER COMMUNICATIONS OF AMERICA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
248576,883208,District,143113,MARANA SCHOOL DISTRICT 6,AZ,1009595,2740549,1,Transport,Y,1000,Lit Fiber Service,Fiber,15,0,40800,489600,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
248578,883319,District,143013,SADDLE MOUNTAIN SCHOOL DISTRICT #90,AZ,1007334,2749664,1,Internet,N,1000,"E.g., Microwave Service",Fixed Wireless,1,0,2550.14,30601.68,"Strategic Technology Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
248579,883319,District,143013,SADDLE MOUNTAIN SCHOOL DISTRICT #90,AZ,1007334,2749570,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,5137.6,61651.2,"TW Telecom Holdings, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
248582,883168,District,143159,HOLBROOK UNIFIED SCHOOL DIST 3,AZ,1010882,2753779,1,Transport,Y,20,Lit Fiber Service,Fiber,1,0,2948.45,35381.4,FRONTIER COMMUNICATIONS OF AMERICA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
248591,883084,District,143165,CEDAR UNIF SCHOOL DISTRICT 25,AZ,1014439,2752920,1,Internet,N,50,"E.g., Microwave Service",Fixed Wireless,1,0,7750,93000,"Smith Bagley, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
248646,883260,District,142910,PARADISE VALLEY UNIF DIST 69,AZ,1006803,2761021,1,Transport,Y,1000,Lit Fiber Service,Fiber,44,0,65148.16,781777.92,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
248699,883260,District,142910,PARADISE VALLEY UNIF DIST 69,AZ,1006803,2759364,1,Transport,Y,1000,Lit Fiber Service,Fiber,5,0,7117.6,85411.2,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
248704,883072,District,143187,CAMP VERDE UNIF SCHOOL DIST 28,AZ,1021835,2773006,1,Transport,Y,100,Lit Fiber Service,Fiber,1,0,1640.25,19683,"Mercury Voice and Data, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
248706,883072,District,143187,CAMP VERDE UNIF SCHOOL DIST 28,AZ,1021835,2772974,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,3640.25,43683,"Mercury Voice and Data, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
248733,883147,District,143226,GANADO UNIFIED DISTRICT 20,AZ,1018703,2764973,1,Internet,N,200,Lit Fiber Service,Fiber,2,0,10994,131928,NAVAJO COMM CO,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
248745,1004997,OtherLocation,98741,BEAVER CREEK ELEMENTARY SCHOOL,AZ,1006854,2811387,1,Internet,N,1.5,DS-1 (T-1),Copper,7,0,2740.34,32884.08,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
251710,901962,District,130631,MONROE COUNTY COMM SCHOOL CORP,IN,1023173,2777094,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,933,11196,Smithville Telecom LLC,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
251711,901962,District,130631,MONROE COUNTY COMM SCHOOL CORP,IN,1023173,2777091,1,Transport,Y,1000,Lit Fiber Service,Fiber,3,0,2799,33588,Smithville Telecom LLC,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
251712,901962,District,130631,MONROE COUNTY COMM SCHOOL CORP,IN,1023173,2777098,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,1750,21000,Smithville Telecom LLC,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2022 0:00
251714,901962,District,130631,MONROE COUNTY COMM SCHOOL CORP,IN,1023173,2777112,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,10000,120000,Smithville Telecom LLC,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
251715,901962,District,130631,MONROE COUNTY COMM SCHOOL CORP,IN,1023173,2777087,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,1260,15120,Smithville Telecom LLC,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
252482,915467,District,126413,WICOMICO COUNTY SCHOOL DISTRICT,MD,1036488,2821632,5,Transport,Y,1.5,DS-1 (T-1),Copper,1,0,250,3000,Verizon Maryland Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
252521,919631,District,130944,DETROIT PUBLIC SCHOOL DISTRICT,MI,1004196,2757112,1,Internet,N,5000,Lit Fiber Service,Fiber,1,0,50240,602880,"Merit Network, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
252523,919631,District,130944,DETROIT PUBLIC SCHOOL DISTRICT,MI,1004196,2757111,1,Transport,Y,250,Lit Fiber Service,Fiber,120,0,250000,3000000,Michigan Bell Telephone Company,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
252860,926588,District,128727,COLUMBUS MUNICIPAL SCHOOL DISTRICT,MS,1033237,2811048,1,Internet,N,1,Digital Subscriber Line (DSL),Cable / DSL,1,0,75,900,"SBC Internet Services, Inc",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
254684,975618,District,126636,PITTSYLVANIA COUNTY SCH DIST,VA,1024477,2782404,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,5350,64200,"GCR Telecommunications, Inc",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
254698,975645,District,126548,SOUTHAMPTON COUNTY SCHOOL DIST,VA,1031237,2804602,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,2200,26400,"Charter Fiberlink VA-CCO, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
254899,1048153,OtherLocation,60459,ARROWHEAD UNION HIGH SCHOOL,WI,1033973,2813242,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,3390,40680,"Time Warner Cable Information Services (Wisconsin), LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
254921,883341,District,142988,SENTINEL SCHOOL DISTRICT 71,AZ,1007134,2746271,1,Internet,N,5,Lit Fiber Service,Fiber,1,0,3500,42000,American Broadband,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
254923,883202,District,142903,MADISON SCHOOL DISTRICT # 38,AZ,1006191,2744874,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,4238,50856,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
254927,883202,District,142903,MADISON SCHOOL DISTRICT # 38,AZ,1006191,2744781,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,3288,39456,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
254930,883202,District,142903,MADISON SCHOOL DISTRICT # 38,AZ,1006191,2744846,1,Transport,Y,10,Lit Fiber Service,Fiber,7,0,3159.52,37914.24,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
254931,883202,District,142903,MADISON SCHOOL DISTRICT # 38,AZ,1006191,2744846,2,Transport,Y,500,Lit Fiber Service,Fiber,2,0,2674.56,32094.72,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
254949,883202,District,142903,MADISON SCHOOL DISTRICT # 38,AZ,1006191,2744757,1,Internet,N,10,Lit Fiber Service,Fiber,2,0,866.6,10399.2,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
256065,883343,District,143130,SHOW LOW UN SCHOOL DISTRICT 10,AZ,1007203,2746368,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,2900,34800,CITIZENS UTILITIES CO,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
256068,883349,District,143143,SNOWFLAKE UNIF SCHOOL DIST 5,AZ,1007345,2746387,1,Internet,N,80,Lit Fiber Service,Fiber,1,0,3469.53,41634.36,CITIZENS UTILITIES CO,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
256072,883380,District,143009,TOLLESON UNION H S DIST 214,AZ,1007853,2746488,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,4180,50160,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
256084,883388,District,143170,TUBA CITY UNIF SCHOOL DIST 15,AZ,1007483,2746526,1,Internet,N,100,"E.g., Microwave Service",Fixed Wireless,1,0,10335,124020,"Wecom, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
256085,883380,District,143009,TOLLESON UNION H S DIST 214,AZ,1007853,2746492,2,Transport,Y,500,Lit Fiber Service,Fiber,4,0,4927.96,59135.52,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
256086,883343,District,143130,SHOW LOW UN SCHOOL DISTRICT 10,AZ,1007203,2746305,1,Transport,Y,100,Lit Fiber Service,Fiber,1,0,2558,30696,CITIZENS UTILITIES CO,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
256088,883388,District,143170,TUBA CITY UNIF SCHOOL DIST 15,AZ,1007483,2746533,1,Transport,Y,20,"E.g., Microwave Service",Fixed Wireless,1,0,2508.25,30099,"Wecom, Inc.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
256089,883388,District,143170,TUBA CITY UNIF SCHOOL DIST 15,AZ,1007483,2746533,2,Transport,Y,50,"E.g., Microwave Service",Fixed Wireless,1,0,4062.5,48750,"Wecom, Inc.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
256090,883343,District,143130,SHOW LOW UN SCHOOL DISTRICT 10,AZ,1007203,2746295,1,Transport,Y,50,Lit Fiber Service,Fiber,2,0,3645.15,43741.8,CITIZENS UTILITIES CO,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
256091,883343,District,143130,SHOW LOW UN SCHOOL DISTRICT 10,AZ,1007203,2746348,1,Transport,Y,30,Lit Fiber Service,Fiber,2,0,2381.76,28581.12,CITIZENS UTILITIES CO,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
256092,883380,District,143009,TOLLESON UNION H S DIST 214,AZ,1007853,2746492,1,Transport,Y,2000,Lit Fiber Service,Fiber,1,0,2545.92,30551.04,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
256097,883411,District,143110,WILCOX UNIFIED SCHOOL DISTRICT,AZ,1008303,2756691,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,3567.6,42811.2,"Valley Connections, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
256100,883258,District,143077,PALOMINAS SCHOOL DISTRICT 49,AZ,1006576,2763454,1,Transport,Y,400,Lit Fiber Service,Fiber,1,0,1663.65,19963.8,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
256101,883258,District,143077,PALOMINAS SCHOOL DISTRICT 49,AZ,1006576,2763462,1,Internet,N,300,Lit Fiber Service,Fiber,1,0,3520,42240,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
256106,883258,District,143077,PALOMINAS SCHOOL DISTRICT 49,AZ,1006576,2763454,2,Transport,Y,100,Lit Fiber Service,Fiber,2,0,1527.84,18334.08,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
256288,883388,District,143170,TUBA CITY UNIF SCHOOL DIST 15,AZ,1007483,2770912,1,Internet,N,0.512,Digital Subscriber Line (DSL),Cable / DSL,3,0,357.5,4290,NAVAJO COMM CO,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
256291,883180,District,142947,COMBS UNIFIED SCHOOL DISTRICT 44,AZ,1021471,2771903,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,2586.23,31034.76,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
257042,882398,District,139439,HOT SPRINGS SCHOOL DISTRICT 6,AR,1037053,2823621,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,6723,80676,"Windstream Communications, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
257057,882398,District,139439,HOT SPRINGS SCHOOL DISTRICT 6,AR,1037273,2824141,1,Transport,Y,1000,Lit Fiber Service,Fiber,3,0,5635.58,67626.96,Southwestern Bell Telephone Company,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257058,882398,District,139439,HOT SPRINGS SCHOOL DISTRICT 6,AR,1037273,2824141,2,Transport,Y,100,Lit Fiber Service,Fiber,5,0,4915.63,58987.56,Southwestern Bell Telephone Company,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257064,883230,District,143004,MOHAWK VALLEY SCHOOL DIST 17,AZ,1006203,2745080,1,Internet,N,1.5,DS-1 (T-1),Copper,1,0,380,4560,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
257066,883272,District,142912,PENDERGAST SCHOOL DISTRICT 92,AZ,1006869,2745864,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,6877.35,82528.2,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
257067,883256,District,16042930,PALO VERDE ELEMENTARY DISTRICT,AZ,1006866,2745806,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1590,19080,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
257073,883192,District,142995,LAVEEN ELEMENTARY DISTRICT 59,AZ,1011082,2744213,2,Transport,Y,200,Lit Fiber Service,Fiber,7,0,8758.63,105103.56,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
257077,883192,District,142995,LAVEEN ELEMENTARY DISTRICT 59,AZ,1011082,2744213,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,4051.77,48621.24,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
257079,883192,District,142995,LAVEEN ELEMENTARY DISTRICT 59,AZ,1011082,2744223,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,6835,82020,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
257086,883337,District,142905,SCOTTSDALE UNIFIED SCH DIST 48,AZ,1007396,2763369,1,Transport,Y,1000,Lit Fiber Service,Fiber,29,0,88171.89,1058062.68,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257087,883337,District,142905,SCOTTSDALE UNIFIED SCH DIST 48,AZ,1007396,2763369,3,Transport,N,100,Lit Fiber Service,Fiber,1,0,834.44,10013.28,"Cox Arizona Telcom, LLC",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
257088,883337,District,142905,SCOTTSDALE UNIFIED SCH DIST 48,AZ,1007396,2763369,2,Transport,Y,10000,Lit Fiber Service,Fiber,2,0,28212.85,338554.2,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257092,883337,District,142905,SCOTTSDALE UNIFIED SCH DIST 48,AZ,1007396,2763369,4,Transport,Y,10,Lit Fiber Service,Fiber,1,0,117.27,1407.24,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257093,883337,District,142905,SCOTTSDALE UNIFIED SCH DIST 48,AZ,1007396,2763380,1,Internet,N,1000,Lit Fiber Service,Fiber,1,0,7222.4,86668.8,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
257138,883149,District,142993,GILA BEND UNIF SCHOOL DIST 24,AZ,1009864,2741178,1,Internet,N,1.5,DS-1 (T-1),Copper,7,0,3070,36840,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
257279,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758530,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,4344,52128,"Time Warner Cable Information Services (California), LLC",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
257280,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758530,2,Transport,Y,10000,Lit Fiber Service,Fiber,2,0,10227.39,122728.68,"Time Warner Cable Information Services (California), LLC",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
257281,1031023,Consortium,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,CA,1005386,2758536,1,Transport,Y,10000,Lit Fiber Service,Fiber,6,0,37028.89,444346.68,"Time Warner Cable Information Services (California), LLC",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
257380,882635,District,143784,ANAHEIM UNION HIGH SCHOOL DIST,CA,996019,2789755,1,Transport,N,10000,Lit Fiber Service,Fiber,1,0,3808,45696,"Time Warner Cable Information Services (California), LLC",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2020 0:00
257492,883498,District,144002,HUGHES-ELIZABETH LAKES UN DIST,CA,1000122,2821561,1,Internet,N,100,Lit Fiber Service,Fiber,1,20800,0,20800,LA County Office of Education (LACOE),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
257556,883679,District,144742,MILLVILLE ELEM SCHOOL DISTRICT,CA,1000494,2823483,1,Transport,N,100,Lit Fiber Service,Fiber,1,0,727.92,8735.04,CITIZENS TELECOMM CO OF CA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2016 0:00
257608,883019,District,107907,CABRILLO UNIFIED SCHOOL DISTRICT,CA,1015436,2823990,1,Transport,Y,1000,Lit Fiber Service,Fiber,7,0,8750,105000,"Comcast Phone, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
257609,883019,District,107907,CABRILLO UNIFIED SCHOOL DISTRICT,CA,1015436,2824000,1,Transport,N,1000,Lit Fiber Service,Fiber,1,0,1725,20700,"Comcast Phone, LLC",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2019 0:00
258020,901683,District,136699,SPRINGFIELD SCHOOL DIST 186,IL,1015609,2823419,1,Transport,Y,100,Lit Fiber Service,Fiber,25,58673.47,0,58673.47,City Water Light & Power,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
258077,901683,District,136699,SPRINGFIELD SCHOOL DIST 186,IL,1015609,2823419,2,Transport,Y,1000,Lit Fiber Service,Fiber,12,56326.53,0,56326.53,City Water Light & Power,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
258108,902112,District,130194,MT VERNON COMM SCHOOL CORP,IN,1003385,2822221,1,Internet,N,50,Lit Fiber Service,Fiber,1,0,1820,21840,"Central Indiana Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
258117,901936,District,130178,ALEXANDRIA COMM SCHOOL CORP,IN,1021238,2822989,1,Transport,Y,1000,Lit Fiber Service,Fiber,2,0,1750,21000,"Zayo Group, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
258176,903585,District,137576,MCLOUTH UNIF SCHOOL DIST 342,KS,1034308,2814183,1,Transport,N,100,Lit Fiber Service,Fiber,1,0,3558,42696,"KanREN, Inc.",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2016 0:00
258185,903417,District,137819,ARKANSAS CITY UNIFIED S D 470,KS,1030605,2801595,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,1305,15660,Southwestern Bell Telephone Company,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
258592,1016572,Consortium,151108,ARROWHEAD REGIONAL COMPUTER CONSORTIUM,MN,1013840,2751903,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1079,12948,Northeast Service Cooperative,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2022 0:00
