"","names1","names2","distances_d1"
"16960",460102801028,460102801032,0
"16961",460102801028,460102801036,0
"16962",460102801032,460102801036,0
"4079",460207000010,460207000011,0.193738748790166
"42126",460207000010,460207001230,0.129057671920792
"44112",460207000011,460207001230,0.0750483251326301
"51038",460264000015,460264001272,0
"6997",460264000017,460264000018,0
"81007",460264000017,460264000876,0
"11536",460264000018,460264000876,0
"16970",460372000021,460372000022,0
"16971",460372000021,460372000877,0
"16972",460372000022,460372000877,0
"16973",460378000023,460378000024,0.0150971725300345
"16974",460378000023,460378000878,0
"16975",460378000024,460378000878,0.0150971725300345
"11537",460393200099,460393200102,0
"31326",460393200099,460393201162,0
"51039",460393200102,460393201162,0
"16979",460427000028,460427000029,0
"16980",460427000028,460427000829,0
"16981",460427000028,460427001325,0
"16982",460427000029,460427000829,0
"16983",460427000029,460427001325,0
"16984",460427000829,460427001325,0
"16985",460468000035,460468000036,0
"16986",460468000035,460468000986,0
"16987",460468000036,460468000986,0
"31327",460624000045,460624001015,0.0315366157760438
"16989",460636000047,460636000048,0.220301195927639
"16990",460636000047,460636000051,0.201166886161415
"16991",460636000048,460636000051,0.0379774538194147
"16992",460696000053,460696000352,0
"16993",460705000054,460705000055,0
"16994",460705000054,460705000879,0
"16995",460705000055,460705000879,0
"6998",460740000060,460740001188,0
"19190",460740000064,460740000065,0
"20202",460740000064,460740000987,0
"22166",460740000064,460740001328,0
"23177",460740000065,460740000987,0
"25155",460740000065,460740001328,0
"27158",460740000987,460740001328,0
"17003",460767000880,460767000881,0
"17004",460767000880,460767000882,0
"17005",460767000881,460767000882,0
"17006",460780000068,460780000069,0
"17007",460780000068,460780000883,0
"17008",460780000069,460780000883,0
"11539",460930000087,460930000088,0
"41034",460930000087,460930000887,0
"7453",460930000088,460930000887,0
"17012",460951200100,460951200101,0
"17013",460951200100,460951201043,0
"17014",460951200101,460951201043,0
"17015",461032000104,461032000105,0
"17016",461032000104,461032001016,0
"17017",461032000105,461032001016,0
"41035",461056000109,461056000831,0
"11540",461128000113,461128000114,0
"21605",461128000113,461128000954,0
"41036",461128000114,461128000954,0
"17022",461176000115,461176000116,0
"17023",461176000115,461176001023,0
"17024",461176000116,461176001023,0
"41037",461200000119,461200000889,0
"11542",461230000130,461230000131,0
"21607",461230000130,461230000832,0
"41038",461230000130,461230001269,0
"51040",461230000130,461230001295,0
"61000",461230000131,461230000832,0
"81008",461230000131,461230001269,0
"9549",461230000131,461230001295,0
"11543",461230000832,461230001269,0
"12240",461230000832,461230001295,0
"15506",461230001269,461230001295,0
"61001",461294000133,461294000890,0
"17037",461410000091,461410000092,0
"17038",461410000091,461410000093,0
"17039",461410000092,461410000093,0
"11544",461413000140,461413000141,0
"41039",461413000140,461413000893,0
"7454",461413000141,461413000893,0
"17043",461623000148,461623000149,0.198958480910349
"17044",461623000148,461623000991,0.198958480910349
"17045",461623000149,461623000991,0
"51041",461695000154,461695000992,0.215995823538543
"17047",461785000162,461785000163,0.125034426252422
"17048",461785000162,461785000993,0.125034426252422
"17049",461785000163,461785000993,0
"17050",461812000164,461812000165,0.017057975456309
"17051",461812000164,461812000837,0.0213426935774295
"17052",461812000165,461812000837,0.0164902066581624
"11545",461917000170,461917000171,0
"21608",461917000170,461917000895,0
"61002",461917000171,461917000895,0
"11546",461941000174,461941000176,0.0448093587581442
"31328",461941000174,461941000439,0.161017264901622
"51042",461941000174,461941001125,0.137293770102288
"7455",461941000176,461941000439,0.13914071712541
"9550",461941000176,461941001125,0.136225552539819
"13299",461941000439,461941000453,0.118008572612433
"14288",461941000439,461941001125,0.0702155710652107
"15542",461941000453,461941001125,0.163231659345004
"17064",461945000799,461945000800,0
"17065",461945000799,461945000896,0
"17066",461945000800,461945000896,0
"17067",461958000358,461958000803,0.131263533358362
"17068",461958000358,461958000955,0.131263533358362
"17069",461958000803,461958000955,0
"51043",462010000897,462010000898,0.0285196593381431
"61003",462010000897,462010000956,0
"7456",462010000897,462010001233,0
"81009",462010000898,462010000956,0.0285196593381431
"9551",462010000898,462010001233,0.0285196593381431
"10475",462010000956,462010001233,0
"17076",462085000181,462085000182,0
"17077",462130000899,462130001186,0
"17078",462134000185,462134000186,0.0741507457650882
"17079",462134000185,462134000900,0.0741507457650882
"17080",462134000186,462134000900,0
"11547",462139000187,462139000188,0
"21609",462139000187,462139000901,0
"51044",462139000188,462139000901,0
"17084",462140000189,462140000190,0
"17085",462140000189,462140000957,0
"17086",462140000190,462140000957,0
"31329",462142000071,462142000902,0
"41040",462142000073,462142000074,0
"17089",462241000191,462241000192,0.02558830081951
"17090",462241000191,462241001045,0
"17091",462241000192,462241001045,0.02558830081951
"17092",462250000193,462250000194,0
"17093",462250000193,462250000903,0
"17094",462250000194,462250000903,0
"17095",462256000195,462256000196,0
"17096",462256000195,462256000958,0
"17097",462256000196,462256000958,0
"17098",462294000412,462294000805,0.0598904461907735
"17099",462294000412,462294000806,0.0598904461907735
"17100",462294000412,462294000995,0.0598904461907735
"17101",462294000412,462294001306,0.0598904461907735
"17102",462294000805,462294000806,0
"17103",462294000805,462294000995,0
"17104",462294000805,462294001306,0
"17105",462294000806,462294000995,0
"17106",462294000806,462294001306,0
"17107",462294000995,462294001306,0
"11548",462403000202,462403000203,0
"21614",462403000202,462403000204,0
"7458",462403000203,462403000204,0
"11549",462439000205,462439000206,0.0748909775571322
"21615",462439000205,462439000207,0.0448592207173479
"41041",462439000206,462439000207,0.1151755427474
"17114",462454000208,462454000209,0
"17115",462454000208,462454000589,0
"17116",462454000209,462454000589,0
"11550",462485000213,462485000217,0.142607937882122
"21616",462485000213,462485000841,0.142607937882122
"41042",462485000217,462485000841,0
"7459",462550000220,462550000842,0
"17121",462637000223,462637000224,0
"17122",462637000223,462637000843,0
"17123",462637000224,462637000843,0
"17124",462649000227,462649000228,0
"17125",462649000227,462649000844,0
"17126",462649000228,462649000844,0
"17127",462697000231,462697000232,0
"17128",462697000231,462697000959,0
"17129",462697000232,462697000959,0
"17130",462934000235,462934000236,0
"171311",462934000235,462934000905,0
"17132",462934000235,462934001329,0
"17133",462934000236,462934000905,0
"17134",462934000236,462934001329,0
"17135",462934000905,462934001329,0
"17136",462988000238,462988000239,0
"17137",462988000238,462988001296,0
"17138",462988000239,462988001296,0
"11552",463049000247,463049000255,0
"21617",463049000247,463049000256,0
"41043",463049000247,463049000647,0
"51045",463049000255,463049000256,0
"7460",463049000255,463049000647,0
"9552",463049000256,463049000647,0
"17145",463080000259,463080000260,0
"17146",463080000259,463080001111,0
"17147",463080000260,463080001111,0
"11553",463135000263,463135000264,0.00854853207096033
"28151",463135001334,463135001335,0
"51046",463171000274,463171000909,0.0423799275552329
"17151",463234000275,463234000276,0
"17152",463234000275,463234001047,0
"17153",463234000276,463234001047,0
"17154",463243000277,463243000278,0
"17155",463243000277,463243000910,0
"17156",463243000278,463243000910,0
"17157",463336000279,463336000280,0.125400984814771
"17158",463336000279,463336000848,0.0555603380255606
"17159",463336000280,463336000848,0.0698845704215206
"17160",463444000031,463444000032,0
"17161",463444000031,463444001066,0
"17162",463444000032,463444001066,0
"17163",463448000287,463448000288,0.201799122051618
"17164",463448000287,463448000911,0.209574106901644
"17165",463448000288,463448000911,0.0494507741169263
"17166",463460000297,463460000298,0.154111781933067
"17167",463460000297,463460000912,0.154111781933067
"17168",463460000298,463460000912,0
"19191",463548000570,463548001279,0
"11554",463606000332,463606000333,0
"31330",463606000332,463606000914,0
"7463",463606000333,463606000914,0
"21618",463615000339,463615000916,0
"31331",463615000339,463615001144,0
"61004",463615000916,463615001144,0
"17176",463699000251,463699000345,0.13983499236928
"17177",463699000251,463699000809,0.0899219143078489
"17178",463699000251,463699001075,0.0276682813257628
"17179",463699000345,463699000809,0.0525349301601157
"17180",463699000345,463699001075,0.112534520503305
"17181",463699000809,463699001075,0.0622536329820862
"11555",463822000142,463822000354,0
"21619",463822000142,463822000355,0
"51047",463822000354,463822000355,0
"10476",463822000917,463822001185,0
"41044",463954000360,463954000850,0
"51048",463954000360,463954001080,0.0151368951968101
"61005",463954000850,463954001080,0.0151368951968101
"41045",463960000363,463960000364,0.0686774579927572
"17190",463999000367,463999000368,0
"17191",463999000367,463999000918,0
"17192",463999000368,463999000918,0
"17193",464086000369,464086000370,0
"17194",464086000369,464086000851,0
"17195",464086000369,464086001097,0
"17196",464086000370,464086000851,0
"17197",464086000370,464086001097,0
"17198",464086000851,464086001097,0
"41046",464130000373,464130000374,0.0826807680762743
"31332",464152000382,464152000852,0
"31333",464155000386,464155000963,0.109875030610169
"11556",464164000390,464164000391,0
"41047",464164000390,464164000919,0
"81010",464164000391,464164000919,0
"11557",464477000397,464477000398,0
"61006",464477000728,464477000812,0
"17207",464494000405,464494000406,0.034986429293809
"17208",464494000405,464494000776,0.0699728585863582
"17209",464494000406,464494000776,0.0349864292931731
"17210",464545000407,464545000408,0
"17211",464545000407,464545001050,0
"17212",464545000408,464545001050,0
"17213",464626000410,464626000411,0
"17214",464626000410,464626000921,0
"17215",464626000411,464626000921,0
"17216",464638000415,464638000416,0
"17217",464638000415,464638000922,0
"17218",464638000416,464638000922,0
"51049",464710000417,464710001271,0
"10477",464710000419,464710000420,0
"11558",464710000419,464710000965,0
"13300",464710000420,464710000965,0
"51050",464794200430,464794201051,0
"36141",464839001337,464839001338,0
"17225",464878000451,464878000452,0
"17226",464878000451,464878000966,0
"17227",464878000451,464878001095,0
"17228",464878000452,464878000966,0
"17229",464878000452,464878001095,0
"17230",464878000966,464878001095,0
"17231",464965000454,464965000455,0
"17232",464965000454,464965000967,0
"17233",464965000455,464965000967,0
"17234",465067000456,465067000463,0.0425807162255763
"17235",465067000456,465067000464,0.0314267986169287
"17236",465067000463,465067000464,0.0403395654624004
"17237",465085000468,465085000469,0
"17238",465085000468,465085000968,0
"17239",465085000469,465085000968,0
"17240",465175000475,465175000820,0
"17241",465175000475,465175000924,0
"17242",465175000820,465175000924,0
"17243",465277000481,465277000482,0
"17244",465277000481,465277000608,0
"17245",465277000482,465277000608,0
"17246",465427000487,465427000488,0
"17247",465427000487,465427000925,0
"17248",465427000488,465427000925,0
"10478",465430000491,465430000492,0
"11563",465430000491,465430000926,0
"12244",465430000491,465430001132,0
"13301",465430000492,465430000926,0
"14289",465430000492,465430001132,0
"15543",465430000926,465430001132,0
"11564",465571000507,465571000508,0
"21620",465571000507,465571000927,0
"51051",465571000508,465571000927,0
"10479",465571001274,465571001276,0
"14290",465982000457,465982000542,0.0213386229216555
"141101",465982000531,465982000540,0.101537472651469
"18518",465982000533,465982000824,0.226495208520516
"11565",466045000551,466045000552,0
"21627",466045000551,466045000858,0
"41048",466045000552,466045000858,0
"11566",466336000556,466336000557,0
"31334",466336000556,466336001053,0
"51052",466336000557,466336001053,0
"17268",466414000562,466414000563,0
"17269",466414000562,466414000932,0
"17270",466414000563,466414000932,0
"17271",466518000568,466518000569,0
"17272",466518000568,466518000933,0
"17273",466518000569,466518000933,0
"41049",466546000573,466546001262,0
"12245",466546000574,466546001265,0
"13302",466546000574,466546001273,0
"20203",466546000576,466546001264,0
"28152",466546001265,466546001273,0
"89101",466627000578,466627001170,0
"30812",466627000587,466627001129,0.00501416518451013
"43614",466627000592,466627001139,0.0294302208018765
"45912",466627000595,466627000771,0
"7745",466627000607,466627001123,0.12352367008775
"78011",466627000607,466627001138,0.12352367008775
"8065",466627000609,466627001133,0
"10481",466627001070,466627001238,0.205191709796623
"10952",466627001123,466627001138,0
"111310",466627001128,466627001175,0
"114810",466627001134,466627001135,0
"11567",466627001134,466627001284,0.0801159789002569
"11672",466627001135,466627001284,0.0801159789002569
"17292",466630000612,466630000613,0
"17293",466630000612,466630000614,0
"17294",466630000613,466630000614,0
"10480",466693000622,466693000623,0.0711911381441914
"17296",466954000628,466954000629,0
"17297",466954000628,466954001054,0
"17298",466954000628,466954001330,0
"17299",466954000629,466954001054,0
"17300",466954000629,466954001330,0
"17301",466954001054,466954001330,0
"17302",467014000662,467014000663,0
"17303",467188000664,467188000665,0
"17304",467188000664,467188000940,0
"17305",467188000665,467188000940,0
"17307",467209000504,467209000678,0.146752115368777
"19192",467209000504,467209000864,0.0715178802001759
"21632",467209000504,467209001041,0.0715178802001759
"57108",467209000678,467209000814,0.221070323826991
"58105",467209000678,467209000864,0.090612251131093
"6060",467209000678,467209001041,0.090612251131093
"65106",467209000864,467209001041,0
"13950",470174000589,470174000590,0.154448462258541
"11568",467245000050,467245000059,0.0342343118372532
"21633",467245000050,467245000062,0.0360244356153023
"51053",467245000059,467245000062,0.031021936923326
"21634",467437000300,467437000690,0.240791710494292
"17318",467452000692,467452000693,0
"17319",467542000694,467542000695,0
"17320",467542000694,467542000942,0
"17321",467542000694,467542001278,0
"17322",467542000695,467542000942,0
"17323",467542000695,467542001278,0
"17324",467542000942,467542001278,0
"17325",467560000698,467560000699,0
"17326",467560000698,467560001326,0
"17327",467560000699,467560001326,0
"11569",467566000704,467566000705,0
"31335",467566000704,467566001057,0
"51054",467566000705,467566001057,0
"17331",467602000708,467602000709,0
"17332",467602000708,467602000710,0
"17333",467602000709,467602000710,0
"17334",467668000719,467668000720,0
"173351",467668000719,467668000945,0
"17336",467668000720,467668000945,0
"17337",467674000721,467674000722,0
"17338",467674000721,467674000946,0
"17339",467674000722,467674000946,0
"17340",467699000723,467699000724,0
"17341",467699000723,467699000947,0
"17342",467699000724,467699000947,0
"21635",467746000076,467746000732,0
"11570",467830000012,467830000016,0
"31336",467830000012,467830001154,0.0605971750149526
"61007",467830000016,467830001154,0.0605971750149526
"17347",467851000745,467851000746,0
"17348",467851000745,467851000950,0
"17349",467851000746,467851000950,0
"51055",467857000753,467857000754,0
"61008",467857000753,467857000951,0
"7464",467857000753,467857001324,0
"81011",467857000754,467857000951,0
"9553",467857000754,467857001324,0
"10482",467857000951,467857001324,0
"11574",467935000755,467935000756,0
"21636",467935000755,467935000952,0
"81012",467935000756,467935000952,0
"21637",467935001067,467935001323,0
"25156",467935001137,467935001327,0
"31337",467971000781,467971000782,0
"17362",468010000546,468010000783,0
"17363",468010000546,468010000784,0
"17364",468010000783,468010000784,0
"17365",468019000789,468019000790,0
"51056",468043701247,468043701249,0
"11575",468043801244,468043801248,0.0994371120133444
"21638",468043801244,468043801250,0.0994371120133444
"51057",468043801248,468043801250,0
"45116",470222000791,470222000768,0.0726799643142502
"11619",470222000723,470222000748,0.150498575624715
"121611",470222000724,470222000725,0.11679711416753
"1217",470222000724,470222000726,0.203440346304849
"12893",470222000725,470222000726,0.131899719983484
"1432",470222000728,470222000729,0.111869191064052
"1773",470222000735,470222000737,0.190115996665989
"20871",470222000740,470222000741,0.167748772712075
"22641",470222000743,470222000744,0.119206041424178
"231510",470222000743,470222001905,0.0596247020732257
"237110",470222000744,470222001905,0.173913525007983
"32531",470222000782,470222000786,0.177909294065592
"3877",470222001328,470222002151,0.177433093554903
"17383",468043901253,468043901254,0
"17384",468044000323,468044000324,0
"17385",468044000323,468044001049,0
"17386",468044000324,468044001049,0
"11576",468044100449,468044100450,0
"61009",468044100486,468044100493,0.0585491524188263
"13952",470000101931,470000101933,0.00558158019172177
"21639",470006000234,470006000236,0.240573761636249
"31338",470006000235,470006000236,0.0704542540061499
"14296",470009000003,470009001871,0.130178015294025
"17308",470009000003,470009002291,0.0214895772462052
"13953",470009000020,470009000021,0.0925790012286338
"15052",470009001871,470009002291,0.11468041240515
"17396",470012000025,470012000026,0.22553929677093
"17397",470014602124,470014602140,0
"17398",470014602124,470014602141,0
"17399",470014602140,470014602141,0
"39115",470014702304,470014702330,0
"7638",470014702315,470014702337,0.0290893232199653
"10621",470014702324,470014702356,0
"21640",470102000327,470102000328,0.205012802507233
"10483",470102000327,470102001073,0.0962969660516744
"37116",470102000328,470102001073,0.119065005450494
"7465",470102000331,470102002061,0.121848899696188
"9554",470018000034,470018000578,0.11812741137334
"13303",470018000034,470018002276,0.100559066586227
"35136",470018000036,470018002222,0.248358623110002
"45117",470018000037,470018002222,0.0235665106649929
"52120",470018000039,470018000582,0.0792217926469773
"53116",470018000039,470018002218,0.0840633997245012
"85101",470018000578,470018002276,0.215004900765152
"86100",470018000582,470018002218,0.00562341061258006
"11577",470024000050,470024000250,0.175171740200815
"12246",470024000050,470024001033,0.195792630531569
"13304",470024000050,470024001828,0.13189917777703
"21642",470024000052,470024001033,0.201273922461746
"26200",470024000250,470024001033,0.19261994498709
"27159",470024000250,470024001828,0.0570447605533955
"28153",470024001033,470024001828,0.14602111987341
"41050",470027000055,470027001035,0.115449261106248
"6066",470030000072,470030001041,0.239939006596807
"152106",470030001387,470030002099,0.134393639923351
"161100",470030001652,470030002164,0.00691707033188069
"152107",470033001848,470033002312,0.0497229885241409
"68105",470042000127,470042002128,0.24206541882166
"7639",470051000157,470051000158,0.186547067343532
"81013",470057000227,470057000586,0.0446135907928583
"68106",470057000361,470057001834,0.119023012055163
"7641",470057000890,470057000891,0.187777040594997
"9555",470060000239,470060001919,0.110588633040152
"15553",470060000894,470060001919,0.218613353265638
"41051",470069000061,470069000267,0.159993545235879
"29170",470075000275,470075000297,0.128180115063133
"38118",470075000277,470075001392,0.0395284423727432
"41052",470085001897,470085001920,0.152278934556892
"12247",470090000303,470090000305,0.119932146475469
"11578",470099000322,470099000323,0.0740799574834389
"51058",470099000322,470099002117,0.0282289569390692
"9556",470099000323,470099002117,0.0789647455742742
"41133",470117001411,470117001921,0.20708982041433
"21643",470120000371,470120001470,0.0838787739379544
"41053",470123000373,470123000598,0.103162603453354
"9557",470123000377,470123002029,0.0958482818493275
"41054",470126000219,470126001381,0.223882639712013
"51059",470126000219,470126001385,0.223882639712013
"14319",470126000396,470126000414,0.209708442774581
"23178",470126001381,470126001385,0
"17450",470139000425,470139000606,0
"19197",470144000436,470144002165,0.120967648604219
"21644",470144000436,470144002193,0.181221856843649
"35137",470144002165,470144002193,0.0969986610528555
"6067",470147000445,470147002062,0.221627690616296
"28154",470153001839,470153002144,0.0413111057634941
"14326",470150000468,470150001879,0.213443375845366
"14723",470159000389,470159001995,0.166472241377769
"53310",470159000494,470159000506,0.162303655151932
"8041",470159000501,470159000502,0.0385379960770776
"113910",470159000507,470159000524,0.177947982624584
"1421",470159000515,470159001996,0.118527306512615
"148611",470159000517,470159000518,0.138697740987007
"22213",470159000650,470159000666,0.237406945157661
"23021",470159000669,470159000674,0.0178786390852113
"25861",470159000750,470159000751,0.127164029537637
"2806",470159000800,470159000801,0.104836406116391
"28514",470159000802,470159000812,0.0919814030041123
"2977",470159001276,470159001285,0.0712288222048027
"3015",470159001416,470159002298,0.153544409691998
"21645",470165000539,470165000541,0.167016190512743
"7466",470168000554,470168000558,0.102578253115311
"51060",470183000466,470183002064,0
"21646",470186000024,470186000622,0.243131938213608
"61010",470186000024,470186001296,0.126506944288863
"11579",470186000621,470186001295,0.170597247156108
"17309",470186000622,470186001296,0.125838522270868
"17477",470189000627,470189000628,0
"41055",470192000313,470192001441,0.00691707033100069
"10484",470198000641,470198001442,0.0452355378132988
"11580",470198000641,470198001450,0.0944024052399878
"16231",470198000643,470198000644,0.178887859132936
"21647",470198001442,470198001450,0.0837538230482352
"61011",470201000647,470201002170,0.167862726634046
"31339",470207000661,470207001829,0.104389222326448
"21648",470210000675,470210002105,0.0355798935570476
"13305",470216000697,470216000699,0.0392300363610096
"20204",470219000706,470219001167,0.193681238923333
"21649",470228000826,470228000829,0.19003066158794
"81014",470231000833,470231000834,0.180628043964906
"12248",470231000833,470231001997,0.180628043964906
"17314",470231000834,470231001997,0
"23179",470231000840,470231001970,0.178666403836041
"13306",470237000867,470237001998,0.145052796630379
"11583",470243000872,470243000873,0.11839317063372
"31340",470243000872,470243001468,0.091493369035454
"51061",470243000873,470243001468,0.0678917417094527
"19198",470249000880,470249000881,0.219686647835906
"61012",470252000892,470252000903,0.127025185399483
"11584",470252000893,470252000899,0.0678781245723199
"12249",470255000906,470255002024,0.0902605304004375
"25157",470255000912,470255002115,0.0261844375420049
"7032",470258000648,470258002033,0.221677527961998
"89102",470258000652,470258001336,0.166390063997914
"32313",470258001843,470258002265,0.166096990119901
"31341",470261000930,470261000931,0.101005893956689
"11585",470264000935,470264000936,0.149438818217012
"9558",470264000935,470264002107,0.0691707033139669
"17315",470264000936,470264002107,0.203642939876094
"36142",470264000943,470264000944,0.131679167080027
"37117",470264000943,470264001471,0.0597791854068297
"4084",470264000944,470264001471,0.112849120038647
"11586",470267000844,470267000953,0.19073529908415
"29171",470267000953,470267001885,0.20499278463136
"51062",470270000360,470270001242,0.114479893082642
"22167",470276000961,470276000964,0.244669146052674
"33141",470276000961,470276000982,0.172198884849964
"68107",470276000964,470276000982,0.224684393759339
"13318",470276000974,470276000976,0.210034899506504
"28157",470288001003,470288001004,0.164456562193856
"9820",470318000462,470318001647,0.111866550199923
"310100",470318000299,470318002297,0
"42127",470318000461,470318001701,0.206502772500486
"55612",470318000592,470318001367,0.162503716785827
"11951",470318001243,470318001698,0.106646857745753
"2993",470318001270,470318002260,0
"3010",470318001270,470318003180,0.223868968634047
"3400",470318001275,470318002192,0.1089045745703
"4449",470318001288,470318001999,0.0823325783630363
"4639",470318001290,470318001311,0.200905941295761
"47321",470318001290,470318002256,0.0452233838100824
"6532",470318001311,470318002256,0.201573398804593
"7525",470318001324,470318001325,0.159897203684264
"89651",470318001351,470318001352,0.216235928748286
"11091",470318001695,470318002257,0.228331749985209
"12020",470318002058,470318002059,0.110034610961111
"12243",470318002103,470318002305,0
"12251",470318002116,470318002121,0.120697859431226
"12744",470318002260,470318003180,0.223868968634047
"127561",470318002263,470318002343,0.077910702912624
"12783",470318002286,470318002319,0
"127861",470318002286,470318002346,0
"128621",470318002319,470318002346,0
"4085",470300001196,470300001883,0.122251548205894
"59101",470300001200,470300001202,0.0842462945645257
"4086",470303000361,470303000850,0.20468862804972
"235109",470303000951,470303002156,0.214531213274657
"35311",470303001208,470303001209,0.125826485639568
"36812",470303001208,470303001985,0.117334715331177
"39312",470303001209,470303001985,0.232922769984552
"68410",470303002123,470303002153,0.0725129876069863
"46107",470315001251,470315001252,0.153583197266657
"21650",470330000031,470330001413,0.196329141540185
"85102",470438001760,470438001761,0.106816868533038
"11587",470333000412,470333000952,0
"81015",470333000412,470333001977,0.156528204867672
"15554",470333000952,470333001977,0.156528204867672
"11588",470339001348,470339001432,0.130495829708989
"31342",470339001348,470339001434,0.0790347098273051
"51063",470339001432,470339001434,0.208161144850598
"17560",470342001437,470342001438,0.134271929600324
"21653",470345001439,470345001444,0
"9559",470345001440,470345002070,0.132741235720249
"20205",470348000367,470348002281,0
"18519",470348001901,470348002195,0.0177787950502337
"17316",470351001466,470351002353,0.0445976702114004
"11589",470359000566,470359000567,0.155115768970593
"9924",470359001482,470359002036,0.159067038165789
"101107",470359001483,470359001484,0.140508128555862
"131102",470359001489,470359001490,0.0837685734515904
"36715",470369001511,470369002037,0.217976594520953
"46610",470369001514,470369001531,0.248987687466351
"62212",470369001520,470369001526,0.240076482876592
"67210",470369001521,470369002247,0.231260688873285
"77610",470369001525,470369002145,0.115170021361092
"1046",470369002110,470369002111,0.0556192875714357
"10532",470369002110,470369002318,0.0276682813257628
"10603",470369002111,470369002318,0.0282294869614292
"17578",470375001542,470375001544,0.188735687128849
"17579",470375001542,470375001546,0.158560326400377
"17580",470375001544,470375001546,0.155827891064556
"13307",470378000389,470378001556,0.0217932124214715
"31343",470378000397,470378001131,0.123322237359547
"63110",470378000968,470378001552,0.148098680782214
"9560",470378000971,470378001561,0.239739864755605
"9619",470378000971,470378001562,0.171328750138598
"12517",470378001131,470378002016,0.196681849863587
"13717",470378001133,470378001555,0.149817135446066
"33142",470378001560,470378001563,0.154949949867867
"34510",470378001561,470378001967,0.113251506017552
"29172",470387001601,470387002047,0.119656499950854
"44113",470387001942,470387002090,0.00888716089347744
"9563",470396001611,470396002182,0.207342886761715
"11590",470396001612,470396002093,0.0646084585213864
"11593",470399001617,470399001618,0.127570856098047
"44114",470399001619,470399001620,0.167012451804742
"16318",470399001634,470399001635,0.0383988979962256
"246101",470399001862,470399002307,0.203624358634225
"13308",470402000408,470402001662,0.221556324808546
"36013",470402001656,470402001891,0.157979960173201
"51310",470402001662,470402001668,0.235604189739964
"59112",470402001664,470402001891,0.164044559849495
"78111",470402001672,470402002205,0.0149075435693681
"91610",470402001682,470402001683,0.193802143576408
"102612",470402002048,470402002155,0.240404618609424
"10485",470408000043,470408001892,0.140878360580263
"34137",470408000410,470408002049,0.138488741958787
"7726",470408001699,470408001700,0.121517411527491
"17608",470410001703,470410001704,0.15900326725609
"41056",470423000047,470423001723,0.234518346771084
"61013",470423000047,470423002180,0.124632525088539
"7467",470423000047,470423002231,0.124632525088539
"24766",470423001723,470423002180,0.1267882740887
"25158",470423001723,470423002231,0.1267882740887
"28159",470423002180,470423002231,0
"11594",470426001726,470426001729,0.238534625287963
"31344",470426001729,470426001730,0.143363407635302
"11595",470429000870,470429001362,0.222972162408134
"9565",470429000870,470429002280,0.222972162408134
"17328",470429001362,470429002280,0
"26201",470429001732,470429001734,0.186890985801449
"37118",470429001734,470429002278,0.0957211595329045
"9566",470435000204,470435001749,0.223988130038069
"45118",470447001784,470447001866,0.104214761404619
"11596",470444001767,470444001768,0.209227848835462
"21654",470444001767,470444001769,0.190180907437865
"81016",470444001768,470444001769,0.0207512109934421
"23180",470444001773,470444001774,0.0138341406628814
"28160",470444001775,470444001776,0.0622536329825262
"67102",470453000413,470453002020,0.0959891057374375
"22727",470453001239,470453001364,0.216009313286219
"531",470453001807,470453001969,0.203324312699513
"7934",470453002097,470453002098,0.00691707033144069
"81312",470453002237,470453002275,0.104361399501265
"28161",470455000415,470455001819,0.169442889252138
"36143",470455000415,470455001827,0.169442889252138
"64114",470455001636,470455001820,0.243317405323466
"152108",470455001819,470455001827,0
"16416",470455001820,470455002157,0.150117339846796
"18018",470455001822,470455001981,0.14838154879512
"18920",470455001823,470455002262,0.207031212120303
"17641",480000101145,480000101146,0
"17642",480000101145,480000101147,0
"17643",480000101145,480000103621,0.0480924125885751
"17644",480000101145,480000112448,0.0480924125885751
"17645",480000101146,480000101147,0
"17646",480000101146,480000103621,0.0480924125885751
"17647",480000101146,480000112448,0.0480924125885751
"17648",480000101147,480000103621,0.0480924125885751
"17649",480000101147,480000112448,0.0480924125885751
"17650",480000103621,480000112448,0
"17651",480000600274,480000600275,0
"51064",480000906198,480000907342,0.201305675331136
"61014",480000906499,480000907342,0.178604382504438
"7469",480001005244,480001008835,0.0930577327430161
"5049",480001006199,480001008835,0.212970747155961
"88103",480001006990,480001008834,0.0215969623795386
"10524",480001006990,480001012166,0.0838633825010974
"14015",480001008834,480001012166,0.0625406300821631
"201100",480001008839,480001009624,0.0425011717921331
"214100",480001008840,480001010805,0.15324888046578
"81017",480001100128,480001112772,0.0646727025407044
"17662",480001201430,480001201431,0
"17663",480001201430,480001204908,0
"17664",480001201431,480001204908,0
"17665",480001807302,480001811526,0.125804820813328
"21655",480002107305,480002111435,0.0283137086407702
"21656",480002207905,480002212583,0
"31345",480002207905,480002212626,0
"61015",480002212583,480002212626,0
"17670",480002507411,480002508343,0.0254426171457789
"11597",480003007562,480003011476,0.0348485397624805
"31346",480003007562,480003012686,0.0415024219882041
"61016",480003011476,480003012686,0.0541928365100137
"9567",480003012221,480003012689,0
"17675",480003408020,480003412826,0.111092632805997
"41057",480004209586,480004211302,0.0633192750558911
"31347",480004412758,480004412927,0
"61017",480005407911,480005411451,0.0878094202778939
"11598",480005407911,480005412145,0
"26202",480005411229,480005411408,0.0366618789630903
"5050",480005411246,480005411548,0
"9078",480005411387,480005412152,0.145258476958934
"12250",480005411451,480005412145,0.0878094202778939
"14327",480005411457,480005412504,0
"153101",480005411494,480005412173,0.0910464238961263
