"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"901455","Mount Vernon City Sch Dist 80","IL",206417.15,21422.53,18209.1505,"f"
"901465","Murphysboro Community Unit School Dist","IL",323207.82,0,0,"f"
"901467","Nashville C C School Dist 49","IL",93309.76,11440.17,8008.119,"f"
"900673","New Holland-Middletown Sch Dst","IL",17188.64,220.64,176.512,"f"
"901494","Northbrook School District 28","IL",252611.62,0,0,"f"
"901778","North Wamac School Dist 186","IL",21639.27,2945.26,2503.471,"f"
"901501","Oak Lawn-Hometown Sch Dist 123","IL",468390.44,59758.17,35573.438,"f"
"900759","Okaw Valley Community Unit School Dist. 302","IL",73819.07,0,0,"f"
"900936","Opdyke-Belle Rive Grade School District #5","IL",9412.8,0,0,NA
"901529","Palos Heights School Dist 128","IL",114181.68,0,0,"f"
"901538","Patoka Comm Unit Sch Dist 100","IL",43176.2,0,0,"t"
"901326","Paw Paw Comm Unit Dist 271","IL",31154.41,1851.7,1296.19,"f"
"901542","Payson C U School District 1","IL",87170.96,0,0,"f"
"901546","Pekin Comm High Sch Dist 303","IL",296810.98,31864.94,19118.964,"f"
"901547","Pembroke Ccsd 259","IL",43738.95,0,0,NA
"901551","Peotone School District 207 U","IL",225140.49,26727.3,16036.38,"f"
"901561","Plano School District 88","IL",356203.87,40253.37,32202.696,"f"
"901567","Pleasantdale School Dist 107","IL",121394.77,8342.6,3337.04,"t"
"901570","Pontiac School District 429","IL",169277.41,3548.24,2838.592,"f"
"901572","Pontiac Twp Hsd 90","IL",106661.65,0,0,NA
"901576","Prairie Grove School Dist 46","IL",103899.19,0,0,"f"
"901392","Prairie-Hills School Dist 144","IL",395492.19,8467.37,7197.2645,"f"
"901584","Prospect Heights School District 23","IL",247086.7,0,0,"f"
"901585","Proviso Twp High Sch Dist 209","IL",706882.82,0,0,NA
"901590","Raccoon Cons School District 1","IL",39748.73,0,0,"f"
"901593","Rantoul City Schools District 137","IL",253737.04,28683.65,22969.1825,"f"
"901595","Reavis Twp High Sch Dist 220","IL",278701.52,0,0,"f"
"901323","Red Hill Comm School Dist 10","IL",161143.5,19412.37,15529.896,"f"
"901600","Rich Twp High School Dist 227","IL",502307.31,75314.45,62270.939,"f"
"901604","Ridgewood Comm H S Dist 234","IL",124771.11,0,0,"f"
"901607","River Grove School Dist 85 1/2","IL",107582.47,13882.47,11105.976,"f"
"901614","Riverton School District 14","IL",242636.07,0,0,"f"
"901622","Rochester School District 3A","IL",355283.05,24046.49,9618.596,"t"
"901627","Rockdale School District 84","IL",44659.77,0,0,"f"
"901630","Rome Comm Cons School Dist 2","IL",54328.38,6074.63,3644.778,"t"
"901636","Rossville-Alvin Cusd 7","IL",49724.28,0,0,"t"
"901643","Salt Creek School District 48","IL",69214.97,0,0,"f"
"900848","Sangamon Valley Community Unit School District #9","IL",110651.87,14773.76,10721.357,"t"
"901648","Saratoga Comm Cons Sch Dist 60","IL",122622.53,16169.02,9701.412,"f"
"901651","Schiller Park School Dist 81","IL",215011.47,13719.78,8640.776,"f"
"900963","Scott-Morgan C U Sch Dist 2","IL",39237.11,1357.77,1086.216,"f"
"901661","Shirland C C School Dist 134","IL",17955.99,2507.99,1504.794,"f"
"901665","Skokie School District 68","IL",273176.6,10136.03,7402.706,"f"
"901666","Skokie School District 69","IL",298806.09,23292.09,13975.254,"f"
"901668","Somonauk School District 432","IL",122929.47,0,0,"f"
"900682","South Central Dist Unit 401","IL",99602.03,0,0,"t"
"901673","South Holland School Dist 150","IL",145029.15,5371.35,4297.08,"f"
"901084","Spring Garden Community Consolidated School District 178","IL",19951.1,2647.92,2250.732,NA
"901684","St Anne C C School Dist 256","IL",46501.41,0,0,"f"
"901685","St Anne Community H S Dist 302","IL",37446.68,0,0,"f"
"901688","St Elmo C U School Dist 202","IL",66452.51,8858.77,7529.9545,"f"
"901704","Stockton C U School Dist 206","IL",98067.33,6270.31,4389.217,"t"
"901706","Streator Twp Hsd 40","IL",143494.45,0.47,0.3995,NA
"901708","Sullivan Comm Unit S D 300","IL",168203.12,4365.9,3492.72,"f"
"901711","Sunnybrook School Dist 171","IL",157153.28,10997.39,8797.912,"t"
"900860","Thompsonville Community Unit School District #174","IL",48956.93,6525.78,5546.913,"f"
"901723","Thornton Fractional H S D 215","IL",505530.18,11446.91,9411.5815,"f"
"901725","Thornton Township High School District 205","IL",769652.05,44624.55,37930.8675,"f"
"901729","Tonica Comm Cons Sch Dist 79","IL",35144.63,795.23,477.138,NA
"901240","Township High School Dist 113","IL",570908.4,6630.04,2652.016,"f"
"901735","Tri-Point C U Sch Dist 6-J","IL",64150.46,4755.21,3804.168,"f"
"900845","United Community Unit School District 304","IL",145949.97,0,0,"t"
"901752","Vienna School District 55","IL",65838.63,0,0,"f"
"901776","Waltonville C U School Dist 1","IL",58165.13,3084.9,2159.43,"f"
"901783","Warren High School Dist 121","IL",322900.88,0,0,"f"
"901786","Warsaw C U School District 316","IL",68601.09,1802.01,1261.407,"f"
"900920","West Aurora School District 129","IL",1890801.53,250455.37,198733.3105,"f"
"901816","West Frankfort School Dist 168","IL",281003.57,0,0,"f"
"901835","Westmont C U Sch District 201","IL",196748.54,25292.1,13221.413,"f"
"901829","West Washington Co Sch Dist 10","IL",81492.57,5822,3917.762,"f"
"901842","Wheeling School District 21","IL",954276.46,5456.32,3920.7815,"f"
"901855","Willow Grove School Dist 46","IL",28391.95,768.88,653.548,"t"
"901862","Wilmington School Dist 209 U","IL",222378.03,2067.27,1447.089,NA
"901872","Winnebago School District 323","IL",217160.05,0,0,"f"
"901886","Wood Dale School District 7","IL",135207.07,0,0,"f"
"901900","Woodstock Comm Unit Dist 200","IL",988653.74,67127.02,48545.836,"f"
"901949","Anderson Comm School Corp","IN",1020728.97,113139.69,94035.232,"t"
"901956","Batesville Community School Corporation","IN",328118.86,0,0,"f"
"901961","Bloomfield School District","IN",128761.33,813.91,569.737,"t"
"901963","Blue River Valley School Dist","IN",96379.16,0,0,"f"
"901981","Center Grove Comm School Corp","IN",1244488.23,82604.65,37228.546,"f"
"901967","Clay Community Schools","IN",636133.15,56221.49,40741.187,"f"
"901991","Clinton Central School Corp","IN",142113.22,14035.12,11228.096,"f"
"902023","Comm Sch Corp Of Eastern Hancock Cnty.","IN",185852.17,2213.31,1327.986,"f"
"902037","Community Schools Of Frankfort","IN",479286.81,44820.21,37535.4535,"t"
"902246","Crothersville Comm Schools","IN",70749.67,1924.44,1539.552,"f"
"902009","Delaware Comm School Corp","IN",402398.34,22930.18,15587.785,"f"
"902021","Eastern Greene Schools","IN",179866.84,12971.49,9080.043,"t"
"902017","East Noble School Corporation","IN",557096.1,11535.78,8920.013,"f"
"902018","East Washington School Corporation","IN",220689.86,2608.35,1825.845,"t"
"902028","Elkhart Comm School District","IN",1865427.85,181580.23,149526.4305,"t"
"902030","Eminence Community School Corporation","IN",54481.85,0,0,"t"
"902034","Fayette County School Corporation","IN",519956.36,3934.39,3147.512,"t"
"902038","Franklin Comm School Corp","IN",764434.07,22846.23,14602.229,"f"
"902259","Frankton-Lapel Comm Schools","IN",464553.69,19847.58,13893.306,"f"
"902045","Gary Comm School Corporation Admin Building District","IN",873039.62,78523.39,58633.996,"t"
"902046","Goshen Community Schools","IN",1014436.7,121826.27,98273.37,"t"
"902051","Greensburg Community Schools","IN",341777.69,43169.06,34535.248,"f"
"902057","Hammond City School District","IN",2022171.85,30525.86,25732.7335,"f"
"902069","Jennings County Schools","IN",668975.73,13807.99,11046.392,"f"
"902072","Kankakee Valley School Dist","IN",521184.12,68100.5,45509.151,"t"
"902074","Kokomo School Corporation","IN",874625.53,103663.3,85168.825,"f"
"902077","Lake Ridge School Corporation","IN",287295.84,0,0,"f"
"902208","Lewis Cass Schools","IN",205496.33,1363.39,954.373,"t"
"902185","Metro Sch Dist Of Shakamak","IN",125231.52,240.84,168.588,"f"
"902106","Mitchell Comm Schools","IN",241868.72,32607.72,26037.999,"f"
"902108","Monroe Central School Corp","IN",158841.45,12355.55,8648.885,"f"
"902119","Msd Of New Durham Township","IN",136127.89,0,0,"f"
"902158","Msd Pike Township","IN",1733750.59,141225.48,114451.5485,NA
"902090","Msd Warren County","IN",188000.75,18025.4,12541.39,"t"
"902257","Msd Wayne Township","IN",2055116.77,280233.52,219955.9395,"t"
"902114","Muncie Comm School Corporation","IN",821115.63,34094.07,26448.2475,"f"
"902121","New Prairie United School Corp","IN",460103.06,49089.74,31724.167,"f"
"902122","Nineveh-Hensley-Jackson United Sc","IN",277013.35,3837.09,2302.254,"f"
"901934","North Central Parke Comm Schl Corp","IN",187693.81,6363.01,5090.408,"f"
"902145","Northern Wells Com School District","IN",371704.34,11414.34,6848.604,"f"
"902139","North Vermillion Comm Sch Corporation","IN",114335.15,0,0,"f"
"902151","Oregon-Davis School Corp","IN",89319.54,0,0,"f"
"902155","Perry Township School Corporation","IN",2425132.94,342729.32,268957.0555,"t"
"902025","Randolph Eastern School Corp","IN",131677.26,7021.06,5967.901,"f"
"902171","Rensselaer Central Schs Corp","IN",246933.23,29523.8,21254.2,"f"
"902173","Richmond Community Schools","IN",720388.18,71451.44,57393.2835,"f"
"902063","School City Of Hobart","IN",608508.55,15951.51,9570.906,"f"
"902104","School City Of Mishawaka","IN",784385.17,75099.36,60827.656,"t"
"902026","Shelby Eastern Schools","IN",179099.49,0,0,"f"
"902188","Smith-Green Community Schools","IN",183703.59,0,0,"f"
"902190","South Bend Comm School Corp","IN",2661937.15,159435.86,126236.633,"f"
"902205","Southeast Dubois Co Sch Corp","IN",187693.81,10346.82,5426.929,"t"
"902203","South Vermillion School Dist","IN",263507.99,22247.82,16268.707,"f"
"902215","Southwest School Corp","IN",262126.76,37562.09,26293.463,"f"
"902222","Springs Valley Comm Sch Corp","IN",130602.97,7167.17,5733.736,"f"
"902226","Taylor Community School Corp","IN",201250.3,23735.84,18047.392,"f"
"902231","Tipton Comm School Corp","IN",250002.63,9362.63,6453.133,"t"
"902233","Tri-Creek School Corporation","IN",505990.59,73777.1,44266.26,"f"
"902241","Union School Corporation","IN",39288.32,0,0,"f"
"902240","Union Township School Corp","IN",223298.85,27224.92,14882.493,"t"
"902254","Warsaw Community Schools","IN",1075824.7,113083.33,76798.53,"f"
"902080","Wawasee Community School Corp","IN",467316.15,8793.47,6091.686,"f"
"901760","White River Valley School Corp","IN",117097.61,14088.21,11270.568,"f"
"901996","Whitley County Cons Schools","IN",530852.73,0,0,"f"
"903415","Anthony-Harper Unif Sch Dist","KS",122008.65,8542.68,6834.144,"f"
"903433","Bonner Spgs Unif Sch Dist 204","KS",407309.38,30536.3,22216.122,"f"
"903434","Brewster Unified Sch Dist 314","KS",41897.31,0,0,"f"
"903443","Caldwell Unif Sch District 360","KS",36986.27,0,0,"f"
"903444","Caney Valley Unif Sch Dist 436","KS",120320.48,0,0,"f"
"903438","Central Unified Sch Dist 462","KS",49877.75,3336.54,2669.232,"f"
"903456","Cheylin Unif School Dist 103","KS",21792.74,658.09,526.472,"f"
"903472","Cunningham Unif Sch Dist 332","KS",24555.2,12.42,8.694,"f"
"903479","Douglass Unified Sch Dist 396","KS",112953.92,7317.13,4646.695,"f"
"903483","Elk Valley Unif Sch Dist 283","KS",18825.6,425.7,351.2025,"f"
"903500","Fort Leavenworth Unif S D 207","KS",257983.07,27372.9,10949.16,"f"
"903503","Gardner/Edgerton Usd 231","KS",903477.89,118742.9,63647.035,"f"
"903509","Goessel Unified Sch Dist 411","KS",41897.31,0,0,"f"
"903515","Grinnell Unif School Dist 291","KS",18825.6,1028.51,719.957,"f"
"903520","Haven Unif School District 312","KS",124719.9,15639.64,10947.748,"f"
"903532","Holcomb Unified Sch Dist 363","KS",155004.7,15494.49,11759.465,"f"
"903555","Kinsley-Offerle Sch Dist 347","KS",55863.08,4099.73,3279.784,"f"
"903568","Leroy-Gridley Unif Dist 245","KS",39902.12,0,0,NA
"903569","Lewis Usd 502","KS",10589.43,101.26,81.008,"t"
"903571","Lincoln Unif Sch District 298","KS",55249.2,0,0,"t"
"903579","Macksville Unif Sch Dist 351","KS",36218.92,5336.96,4269.568,"f"
"903360","Marysville Unif Sch Dist 364","KS",114488.62,0,0,"f"
"903585","Mclouth Unif School Dist 342","KS",73512.13,0,0,"f"
"903594","Montezuma Unif School Dist 371","KS",26089.9,0,0,"f"
"903597","Moundridge Unif Sch Dist 423","KS",58625.54,1132.02,679.212,"f"
"903598","Mulvane Unif Sch District 263","KS",273483.54,17820.54,11347.824,"f"
"903600","Neodesha Unif Sch District 461","KS",113567.8,13662.8,10556.313,"f"
"903604","Nickerson-S Hutchinson S D 309","KS",183396.65,0,0,"f"
"903412","Northern Valley Unif Dist 212","KS",33865.66,437.99,306.593,"t"
"903606","Oakley Unified School Dist 274","KS",63536.58,0,0,"f"
"903607","Oberlin Unified Sch Dist 294","KS",53867.97,7544.64,6035.712,"f"
"903609","Onaga Unified School Dist 322","KS",46654.88,713.28,570.624,"f"
"903612","Osborne Unif School Dist 392","KS",44199.36,0,0,"t"
"903431","Otis-Bison Unif Sch Dist 403","KS",27010.72,0,0,"f"
"903599","Paradise School District 399","KS",19848.76,1117.07,893.656,"f"
"903643","Pawnee Heights Usd 496","KS",21946.21,0,0,"f"
"903471","Pike Valley Unif Sch Dist 426","KS",36116.58,1136.74,909.392,"f"
"903627","Pleasanton Unif Sch Dist 344","KS",55402.67,6771.67,5417.336,"f"
"903631","Pretty Prairie Un Sch Dist 311","KS",40516.08,0,0,"f"
"903637","Riverton Unif School Dist 404","KS",113874.74,2158.6,1726.88,"f"
"903646","Satanta Unified Sch Dist 507","KS",48956.93,4335.05,3468.04,"f"
"903650","Sedgwick Unif School Dist 439","KS",73512.13,2674.63,1853.611,"f"
"903519","Southern Lyon Co Sch Dist 252","KS",79037.05,0,0,"f"
"903662","Sterling Unified School District 376","KS",77962.76,0,0,"f"
"903659","St John-Hudson Sch Dist 350","KS",50338.16,0,0,"f"
"903675","Uniontown Unif School Dist 235","KS",69368.44,2964.07,2371.256,"f"
"903455","Usd 505 Chetopa-St. Paul","KS",74330.61,362.11,289.688,"f"
"903680","Valley Hts Unif Sch Dist 498","KS",59085.95,8323.31,6151.164,"f"
"903373","Washington County Schools Usd 108","KS",54174.91,7075.89,5570.258,"f"
"904370","Anchorage Independent","KY",56630.43,0,0,"f"
"904394","Anderson County School Dist","KY",568043.6,21325.98,15121.224,"t"
"904397","Augusta Indep School District","KY",41897.31,0,0,"f"
"904399","Barbourville Indep School Dist","KY",102517.96,0,0,"f"
"904400","Bardstown Independent","KY",377075.79,20683.15,17580.6775,"f"
"904401","Barren County School District","KY",740953.16,69457.08,52564.3905,"f"
"904402","Bath County School District","KY",325100.59,0,0,"t"
"904405","Bellevue Indep School District","KY",106661.65,8498.7,7223.895,"f"
"904408","Bourbon County School District","KY",412373.89,34276.06,29134.651,"f"
"904411","Boyle County School District","KY",399328.94,57697.24,40878.5185,"t"
"904417","Bullitt County School District","KY",2071333.38,268941.09,173522.846,"t"
"904418","Burgin Indep School District","KY",75660.71,0,0,"f"
"904420","Caldwell County","KY",292820.76,8185.07,6548.056,"f"
"904424","Carlisle County School Dist","KY",110651.87,3109.91,2643.4235,"f"
"904425","Carroll County School District","KY",297782.93,18787.11,15811.7455,"f"
"904427","Casey County School District","KY",347302.61,20520.19,17442.1615,"f"
"904433","Cloverport Indep School Dist","KY",60006.77,0,0,"f"
"904434","Corbin Indep School District","KY",492075.87,60144.35,46709.7575,"f"
"904435","Covington City School District","KY",580883.95,48749.24,41436.854,"f"
"904438","Cumberland County School Dist","KY",139504.23,754.13,641.0105,"f"
"904439","Danville Indep School District","KY",285607.67,34544.28,29362.638,"f"
"904442","Dayton Independent Schools","KY",136434.83,3606.03,3065.1255,NA
"904443","East Bernstadt Indep Sch Dist","KY",67373.33,0,0,"f"
"904444","Edmonson County School Dist","KY",282077.86,29549.84,24926.8815,"f"
"904446","Elliott County School District","KY",162217.79,8856.89,7528.3565,"t"
"904450","Estill County School District","KY",365872.48,0,0,"f"
"904451","Fairview Indep School District","KY",112953.92,0,0,"f"
"904454","Floyd County School District","KY",720694.96,81979.54,66662.9705,"f"
"904456","Frankfort Indep School Dist","KY",126203.47,0,0,"f"
"904459","Fulton City Indep School Dist","KY",26550.31,211.67,179.9195,"f"
"904460","Fulton County School District","KY",82259.92,2208.11,1876.8935,"f"
"904464","Glasgow Independent School District","KY",346944.46,43987.76,36918.956,"f"
"904466","Graves County School District","KY",654907.62,76945.07,65403.3095,"f"
"904468","Green County","KY",243710.36,0,0,"t"
"904469","Greenup County School District","KY",430790.29,27989.84,23791.364,"f"
"904470","Hancock County School District","KY",253225.5,9781.26,7255.19,"f"
"904473","Harlan County School District","KY",606513.44,76343.38,63298.5785,"f"
"904475","Hart County School District","KY",362496.14,12135.44,10315.124,"f"
"904476","Hazard Indep School District","KY",146563.85,7425.9,6312.015,"f"
"904477","Henderson County School Dist","KY",1103602.77,66264.83,54899.9205,NA
"904478","Henry Co Public School Dist","KY",320291.89,7339.2,6110.9865,"f"
"904479","Hickman County School District","KY",109577.58,2053.11,1745.1435,"t"
"904480","Hopkins County School District","KY",1043851.73,150184.12,127656.502,"f"
"904481","Jackson Indep School District","KY",13351.89,0,0,"t"
"904484","Jenkins Indep School District","KY",39134.85,5013.61,4261.5685,"f"
"904488","Knott County School District","KY",343926.27,38155.4,31236.8175,"f"
"904489","Knox County School District","KY",578581.82,1852.81,1558.5255,"t"
"904491","Laurel County School District","KY",1378979.08,804.79,643.832,"f"
"904492","Lawrence County School Dist","KY",378303.55,0,0,"f"
"904494","Leslie County School District","KY",265400.76,7422.65,6309.2525,"f"
"904496","Letcher County School District","KY",482407.34,38361.97,32607.6745,"f"
"904498","Lincoln County School District","KY",576484.45,0,0,"t"
"904499","Livingston County School Dist","KY",177104.38,6644.49,5567.836,"f"
"904500","Logan County School District","KY",542260.64,28830.14,21898.03,"f"
"904501","Ludlow Indep School District","KY",131370.32,0,0,"f"
"904502","Lyon County School District","KY",137202.18,11488.38,9190.704,"f"
"904504","Magoffin Co School District","KY",312771.86,46182.1,39254.785,NA
"904508","Mason County School District","KY",419280.04,16740.76,14229.646,NA
"904509","Mayfield Indep School District","KY",260592.06,17957.94,15264.249,"f"
"904511","Mccreary County School Dist","KY",427465.08,45312.7,38515.795,"f"
"904513","Meade County School District","KY",763615.51,79815.38,65738.5105,"f"
"904518","Middlesboro Indep School Dist","KY",182782.77,2053.83,1745.7555,"f"
"904519","Monroe County School District","KY",290723.31,26218.17,22285.4445,"f"
"904523","Murray Indep School District","KY",257522.66,7121.7,4985.19,"f"
"904525","Nelson County School District","KY",692200.83,27022.84,21335.0695,"t"
"904527","Nicholas County School Dist","KY",170044.76,2097.27,1782.6795,NA
"904534","Paintsville Indep School Dist","KY",117558.02,9780.37,7722.292,NA
"904536","Pendleton County School Dist","KY",386897.87,0,0,"f"
"904538","Pike County School District","KY",1312270.76,59805.19,48862.537,"f"
"904539","Pikeville Indep School Dist","KY",186312.58,15419.7,10793.79,"f"
"904542","Powell County School District","KY",380349.79,17845.77,15168.9045,"t"
"904548","Russell Indep School District","KY",341163.81,39867.29,28689.178,"t"
"904550","Russellville Indep School Dist","KY",153316.53,6935.28,5894.988,"f"
"904559","Southgate Indep School Dist","KY",26857.25,2179.58,1852.643,"f"
"904562","Todd County School District","KY",299317.63,15991.44,12793.152,"t"
"904565","Union County School District","KY",341521.88,21825.43,18434.0275,"f"
"904570","Wayne County School District","KY",479798.35,20221.22,15776.117,"t"
"904571","Webster County School District","KY",334564.6,42633.55,36238.5175,"f"
"904573","Whitley County School District","KY",649075.76,40757,33231.53,"f"
"904576","Wolfe County School District","KY",190149.33,6238.38,5302.623,"f"
"909629","Acadia Parish School District","LA",1510298.27,58945.51,49112.162,"f"
"909655","Allen Parish School District","LA",660688.35,40624.3,33068.4355,"t"
"909656","Ascension Parish School District","LA",3397365.39,100583.84,67309.834,"f"
"909684","Avoyelles Parish School Dist","LA",826896.36,61524.18,52295.553,"f"
"909707","Beauregard Parish School Board","LA",922815.11,84885.54,67722.747,"f"
"909709","Bogalusa City School District","LA",312925.33,0,0,NA
"909712","Caddo Parish School District","LA",5981237.44,413737.22,330482.6695,"f"
"909714","Caldwell Parish School Dist","LA",239566.67,35512.78,30185.863,"t"
"909715","Cameron Parish School District","LA",208258.79,29498.36,18319.393,"f"
"909716","Catahoula Parish School Dist","LA",223145.38,18262.19,14175.463,"f"
"909720","East Baton Rouge Parish Dist","LA",5552135.32,335165.15,277661.9405,"f"
"909724","Franklin Parish School Dist","LA",477138.23,63069.2,53608.82,"f"
"909728","Jackson Parish School District","LA",340549.93,21835.51,16770.169,"t"
"909729","Jefferson Davis Parish Dist","LA",910690.98,0,0,"f"
"909731","Jefferson Parish School Dist","LA",6901443.56,121025.82,99282.8485,NA
"909733","Lafayette Parish School Dist","LA",4569773.85,364469.95,300245.3145,"f"
"909734","Lafourche Parish","LA",2105454.93,87104.52,72726.321,"t"
"909735","La Salle Parish School Dist","LA",399635.88,45949.98,36759.984,"t"
"909738","Madison Parish School Board","LA",203808.16,28260.72,24021.612,"t"
"909741","Natchitoches Parish Sch System","LA",952639.42,56866.4,45301.996,"f"
"909745","Pointe Coupee Parish Sch Dist","LA",463172.46,13062.02,11102.717,"t"
"909749","Sabine Parish School District","LA",680946.39,84958.56,71065.261,"t"
"909754","St James Parish School Dist","LA",586715.81,0,0,"f"
"909757","St Landry Parish School Dist","LA",2148631.13,224475.09,190803.8265,"f"
"909758","St Martin Parish School District","LA",1255998.48,156222.08,132788.768,"f"
"909759","St Mary Parish School District","LA",1364297.09,92110.51,71722.983,"f"
"909761","Tangipahoa Parish School Dist","LA",2962738.35,215638.19,180952.728,"t"
"909762","Tensas Parish School District","LA",93770.17,12565.9,10681.015,"f"
"909766","Vernon Parish School Board","LA",1417909.33,10420.68,8336.544,"f"
"909767","Washington Parish School Dist","LA",819683.27,63706.39,53910.2475,"t"
"909769","Webster Parish School District","LA",976222.67,59308.18,48833.224,"f"
"909772","West Feliciana Parish Schools","LA",327198.04,0,0,"t"
"909774","Winn Parish School District","LA",369248.82,52594.82,43005.405,"t"
"911005","Agawam School District","MA",578888.84,83438.36,48485.79,"f"
"911014","Athol-Royalston Reg Sch Dist","MA",133211.96,0.19,0.1615,"t"
"911028","Berlin","MA",29159.3,0.3,0.15,NA
"911029","Berlin-Boylston K-12 Superintendency Union","MA",87784.84,4790.78,2395.39,NA
"911033","Blackstone-Millville Reg Dist","MA",272409.25,21481.74,11487.452,"f"
"911039","Boylston","MA",40976.49,0.49,0.196,NA
"911041","Braintree Public Schools","MA",877694.93,73407.25,43731.026,"f"
"911161","City Of Lowell","MA",2232323.41,316308.6,268862.31,"f"
"911064","Cohasset School District","MA",238338.91,35161.6,14064.64,"f"
"911082","Dracut Public Schools","MA",555407.93,33536.83,16768.415,"f"
"911086","East Longmeadow Public Schools","MA",405928.15,52794.45,26397.225,NA
"911243","Edgartown","MA",52640.21,6006.51,4204.557,"f"
"911092","Erving School Union 28","MA",18416.4,939.69,798.7365,"t"
"911094","Everett School District","MA",1077819.81,10091.58,6054.948,"f"
"911363","Farmington River Reg Sch Dist","MA",14272.71,1437.71,1006.397,"f"
"911105","Frontier Regional/ Union #38 School Distr.","MA",93923.64,5809.83,3485.898,NA
"911107","Gateway Reg School District","MA",153009.59,10304.2,6182.52,"t"
"911141","Holyoke School District","MA",760597.32,56859.61,48330.6685,NA
"911144","Hudson School District","MA",431404.17,21246.25,10623.125,"f"
"911150","Lawrence Public Schools","MA",1919346.95,240252.45,185314.752,"f"
"911155","Leverett","MA",18262.93,517.9,362.53,"t"
"911186","Mendon-Upton Reg Sch District","MA",351753.24,31532.44,12937.882,"f"
"911191","Milford Public School District","MA",635109.99,38180.29,24570.796,"t"
"911213","New Bedford School District","MA",1883690.78,267885.92,227593.51,"t"
"911091","Oak Bluffs","MA",66759.45,8864.91,6205.437,"f"
"911249","Palmer Public School District","MA",223349.98,4573.89,3201.723,"t"
"911258","Plainville School District","MA",115409.44,10130.7,4052.28,"f"
"911261","Provincetown Public Schools","MA",9412.8,1069.24,748.468,"f"
"911291","Public Schools of Northbourgh and Southborough","MA",199817.94,11291.12,4516.448,"f"
"911264","Ralph C Mahar Regional School District","MA",100676.32,0,0,"f"
"911274","Salem School District","MA",609327.03,42961.71,35078.4795,"t"
"911279","Seekonk School District","MA",295583.22,25230.52,11820.813,"f"
"911284","Shutebury Elementary School","MA",15807.41,0,0,"f"
"911285","Silver Lake Regional Sch Dist","MA",278548.05,38988.93,18589.182,"f"
"911287","Somerville","MA",760239.17,50687.45,34007.652,NA
"911290","Southampton","MA",84255.03,0,0,NA
"911292","Southbridge Public School Dist","MA",313846.15,11651.22,9903.537,"t"
"911303","Sunderland School District","MA",31921.76,721.76,505.232,NA
"911309","Swansea School Department","MA",316608.61,43425.62,22135.545,NA
"911311","Taunton School District","MA",1178035.72,50325.63,33401.4745,"f"
"911344","Westhampton","MA",22713.56,0,0,NA
"911347","Westwood School District","MA",483123.56,45240.94,18096.376,"f"
"911349","Whately School District","MA",18569.87,419.87,251.922,NA
"911361","Worcester Public School Dist","MA",3495023.44,237611.41,201969.6985,"t"
"915443","Allegany County School Dist","MD",1297895.79,152132.63,129089.334,NA
"915447","Calvert County Public Schools","MD",2400680,39713.67,18894.906,"t"
"917341","Augusta School District","ME",237162.28,0,0,"f"
"917555","Msad 70","ME",69982.32,4178.66,3342.928,"f"
"917550","Regional School Unit #54","ME",409969.5,9412.8,7530.24,"f"
"917554","Regional School Unit 68","ME",109577.58,10424.61,8339.688,"f"
"917459","Regional School Unit 83","ME",30642.79,2793.31,2348.384,NA
"917488","School Admin District 04","ME",83794.62,0,0,"f"
"917548","School Admin District 46","ME",178792.55,0,0,"f"
"917503","South Portland School District","ME",465014.1,15052.41,10056.216,"f"
"917533","Winthrop Public Schools","ME",145029.15,8738.21,6116.747,"t"
"919477","Akron-Fairgrove School Dist","MI",42511.19,4217.49,3584.8665,"t"
"919482","Algonac Comm School District","MI",275273.97,18825.6,13177.92,"f"
"919149","Bad Axe Public School District","MI",150758.67,9400.38,6527.54,"f"
"919503","Bangor Public School District","MI",187386.87,8674.76,7329.6385,"f"
"919504","Bangor Township School Dist","MI",376615.38,54730.86,43784.688,"f"
"919512","Bear Lake School District","MI",40823.02,0,0,"f"
"919519","Bellevue Comm School District","MI",93309.76,11796.18,9436.944,"f"
"919528","Berrien Springs Pub Sch Dist","MI",294560.06,22769.2,17274.08,"f"
"919140","Bessemer Area School District","MI",64917.81,6187.06,4330.942,"f"
"919531","Birch Run Area School District","MI",294253.12,9713.76,6769.536,"f"
"919534","Birmingham Public School Dist","MI",1231289.81,60467.18,24186.872,"f"
"919537","Bloomingdale School District","MI",180941.13,10953.93,9310.8405,"f"
"919542","Brandywine Public School Dist","MI",209793.49,25157.93,20126.344,"f"
"919552","Brown City Comm Sch District","MI",137253.31,0,0,"t"
"919576","Cassopolis Public School Dist","MI",148712.43,10091.45,7064.015,"f"
"919580","Central Montcalm Pub Sch Dist","MI",249388.75,26621.93,21297.544,"f"
"919592","Clare Public School District","MI",239310.86,10236.02,7248.417,"f"
"919595","Clarkston Comm School District","MI",1184686.06,56203.17,26601.532,NA
"919605","Coloma Comm School District","MI",222071.09,2383.76,2026.196,"t"
"919609","Comstock Public School Dist","MI",271948.84,32324.3,23585.1905,"f"
"919612","Concord Comm School District","MI",114181.68,3087.79,2301.251,NA
"919615","Coopersville Area Public Schs","MI",408690.61,55582.65,38907.855,"f"
"919617","Covert Public School District","MI",51719.39,0,0,"t"
"919619","Croswell Lexington School Dist","MI",317375.96,0,0,"t"
