"esh_id","postal_cd","service_provider_2015","service_provider_2016","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","district_name","locale","num_students_2015","num_students_2016","upgrade","meeting_goals_2015","meeting_goals_2016","sp_bw_per_student_2015","sp_bw_per_student_2016","sp_meeting_goals_2015","sp_meeting_goals_2016","sp_change","Freq","same","override","contract_ended_between_years","affordability_goal_knapsack_2015","district_ia_monthly_cost_per_mbps_2015","affordability_goal_knapsack_2016","district_ia_monthly_cost_per_mbps_2016","district_size","purpose2_2015","purpose2_2016","eligible_for_cost_per_mbps","sp_ia_monthly_cost_per_mbps_2015","sp_ia_monthly_cost_per_mbps_2016","bw.change","bw.change.perc","total.cost.change","total.cost.change.perc","cost.per.mbps.change","cost.per.mbps.change.perc"
935918,"NE","Nebraska Link","Nebraska Link",100,"2016-06-30","Upstream",1,2814,TRUE,FALSE,200,"2017-06-30","Upstream",1,2517.57,TRUE,FALSE,"STANTON COMMUNITY SCHOOLS","Rural",451,450,TRUE,TRUE,TRUE,221.729490022173,444.444444444444,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,28.6991666666667,FALSE,12.8286066676579,"Small","Upstream","Upstream",1,28.14,12.59,100,1,-296.43,-0.11,-15.55,-0.55
935924,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,550,TRUE,FALSE,300,"2020-06-30","Upstream",1,464.88,TRUE,FALSE,"FRANKLIN PUBLIC SCHOOLS","Rural",293,301,TRUE,TRUE,TRUE,682.59385665529,996.677740863787,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.96333333333333,TRUE,1.65695963994818,"Small","Upstream","Upstream",1,2.75,1.55,100,0.5,-85.12,-0.15,-1.2,-0.44
935925,"NE","Nebraska Link","Glenwood Telecomm",40,"2016-06-30","Upstream",0.8,1305,TRUE,FALSE,350,"2020-06-30","Upstream",1,1500,TRUE,FALSE,"SILVER LAKE PUBLIC SCHOOLS","Rural",210,208,TRUE,TRUE,TRUE,190.47619047619,1682.69230769231,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,30.54,TRUE,4.34930461825123,"Small","Upstream","Upstream",1,32.62,4.29,310,7.75,195,0.15,-28.33,-0.87
935926,"NE","CenturyLink","CenturyLink",50,"2016-06-30","Upstream",1,920,TRUE,FALSE,50,"2017-06-30","Upstream",1,768.74,TRUE,FALSE,"BANNER COUNTY PUBLIC SCHOOLS","Rural",140,144,FALSE,TRUE,TRUE,357.142857142857,347.222222222222,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,24.3925,TRUE,15.6829685346021,"Small","Upstream","Upstream",1,18.4,15.37,0,0,-151.26,-0.16,-3.03,-0.16
935930,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,519,TRUE,FALSE,200,"2017-06-30","Upstream",1,480.6,TRUE,FALSE,"AMHERST PUBLIC SCHOOLS","Rural",307,319,FALSE,TRUE,TRUE,651.465798045603,626.959247648903,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.81083333333333,TRUE,2.57366972662859,"Small","Upstream","Upstream",1,2.6,2.4,0,0,-38.4,-0.07,-0.2,-0.08
935932,"NE","Nebraska Link","CenturyLink",100,"2016-06-30","Upstream",0.87,1673,TRUE,FALSE,200,"2020-06-30","Upstream",1,934.24,TRUE,FALSE,"TEKAMAH-HERMAN COMMUNITY SCHS","Rural",538,541,TRUE,TRUE,TRUE,185.873605947955,369.685767097967,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,15.8575,TRUE,4.96064301600648,"Small","Upstream","Upstream",1,16.73,4.67,100,1,-738.76,-0.44,-12.06,-0.72
935933,"NE","Charter","Nebraska Link",40,"2016-06-30","Upstream",0.67,698,TRUE,FALSE,100,"2020-06-30","Upstream",0.71,1450,TRUE,FALSE,"LEYTON PUBLIC SCHOOLS","Rural",212,216,TRUE,TRUE,TRUE,188.679245283019,462.962962962963,TRUE,TRUE,1,12,0,NA,TRUE,TRUE,15.4033333333333,FALSE,15.5079474292511,"Small","Upstream","Upstream",1,17.45,14.5,60,1.5,752,1.08,-2.95,-0.17
935934,"NE","Great Plains","Great Plains",100,"2016-06-30","Upstream",1,1605.35,TRUE,FALSE,100,"2020-06-30","Upstream",1,1559.25,TRUE,FALSE,"ARNOLD PUBLIC SCHOOLS","Rural",126,118,FALSE,TRUE,TRUE,793.650793650794,847.457627118644,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,16.2308333333333,TRUE,15.7187634968161,"Small","Upstream","Upstream",1,16.05,15.59,0,0,-46.0999999999999,-0.03,-0.460000000000001,-0.03
935935,"NE","Great Plains","Great Plains",100,"2016-06-30","Upstream",1,2592,TRUE,FALSE,100,"2020-06-30","Upstream",1,935.9,TRUE,FALSE,"SCRIBNER-SNYDER COMMUNITY SCHS","Rural",221,211,FALSE,TRUE,TRUE,452.488687782805,473.9336492891,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,26.1941666666667,TRUE,9.5847762527814,"Small","Upstream","Upstream",1,25.92,9.36,0,0,-1656.1,-0.64,-16.56,-0.64
935936,"NE","Great Plains","Great Plains",105,"2016-06-30","Upstream, Internet",1,1777.35,TRUE,FALSE,100,"2020-06-30","Upstream",1,2680.92,TRUE,FALSE,"DUNDY CO STRATTON PUBLIC SCHS","Rural",379,351,FALSE,TRUE,TRUE,277.044854881266,284.900284900285,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,17.3741666666667,FALSE,27.1847804015463,"Small","Both","Upstream",NA,NA,NA,-5,-0.05,903.57,0.51,NA,NA
935937,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,550,TRUE,FALSE,300,"2020-06-30","Upstream",1,500,TRUE,FALSE,"ALMA PUBLIC SCHOOLS","Rural",277,279,TRUE,TRUE,TRUE,722.02166064982,1075.2688172043,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.95166666666667,TRUE,1.76617942263193,"Small","Upstream","Upstream",1,2.75,1.67,100,0.5,-50,-0.09,-1.08,-0.39
935939,"NE","CenturyLink","Nebraska Link",40,"2016-06-30","Upstream",1,1336.2,TRUE,FALSE,60,"2017-06-30","Upstream",1,2648.53,TRUE,FALSE,"STUART PUBLIC SCHOOLS","Rural",162,164,TRUE,TRUE,TRUE,246.913580246914,365.853658536585,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,33.9066666666667,FALSE,44.4346414333029,"Small","Upstream","Upstream",1,33.41,44.14,20,0.5,1312.33,0.98,10.73,0.32
935940,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,523.48,TRUE,FALSE,200,"2017-06-30","Upstream",1,486.91,TRUE,FALSE,"ST PAUL PUBLIC SCHOOLS","Rural",651,643,FALSE,TRUE,TRUE,307.219662058372,311.04199066874,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,3.075,TRUE,2.77856452734227,"Small","Upstream","Upstream",1,2.62,2.43,0,0,-36.57,-0.07,-0.19,-0.07
935941,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"NORRIS SCHOOL DIST 160","Rural",2006,2101,FALSE,TRUE,TRUE,498.504486540379,475.963826749167,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,4.28666666666667,TRUE,2.09644322611076,"Small","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
935942,"NE","Nebraska Link","Eagle Communications",100,"2016-06-30","Upstream",1,1966.95,TRUE,FALSE,200,"2020-06-30","Upstream",1,1002,TRUE,FALSE,"PALMER PUBLIC SCHOOLS","Rural",234,244,TRUE,TRUE,TRUE,427.350427350427,819.672131147541,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,19.9591666666667,TRUE,5.14054361535228,"Small","Upstream","Upstream",1,19.67,5.01,100,1,-964.95,-0.49,-14.66,-0.75
935943,"NE","Charter","Charter",100,"2016-06-30","Upstream",1,749,TRUE,FALSE,200,"2017-06-30","Upstream",1,511,TRUE,FALSE,"BAYARD PUBLIC SCHOOLS","Rural",415,428,TRUE,TRUE,TRUE,240.963855421687,467.289719626168,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,8.00416666666667,TRUE,2.7839863416835,"Small","Upstream","Upstream",1,7.49,2.56,100,1,-238,-0.32,-4.93,-0.66
935944,"NE","Nebraska Link","Eagle Communications",100,"2016-06-30","Upstream",1,1887.64,TRUE,FALSE,200,"2020-06-30","Upstream",1,1002,TRUE,FALSE,"FULLERTON PUBLIC SCHOOLS","Rural",297,301,TRUE,TRUE,TRUE,336.700336700337,664.451827242525,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,19.2441666666667,TRUE,5.17103945992227,"Small","Upstream","Upstream",1,18.88,5.01,100,1,-885.64,-0.47,-13.87,-0.73
935948,"NE","Unite Private","Unite Private",1000,"2022-06-30","Upstream",1,1818.15,TRUE,FALSE,1000,"2022-06-30","Upstream",1,1818.15,TRUE,FALSE,"FRIEND PUBLIC SCHOOLS","Rural",264,240,FALSE,TRUE,TRUE,3787.87878787879,4166.66666666667,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.97,TRUE,1.84383071121684,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
935949,"NE","Charter","Charter",40,"2016-06-30","Upstream",1,575,TRUE,FALSE,200,"2017-06-30","Upstream",1,511,TRUE,FALSE,"MORRILL PUBLIC SCHOOLS","Rural",360,351,TRUE,TRUE,TRUE,111.111111111111,569.80056980057,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,15.5141666666667,TRUE,2.74279020077315,"Small","Upstream","Upstream",1,14.38,2.56,160,4,-64,-0.11,-11.82,-0.82
935952,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"CENTENNIAL PUBLIC SCHOOLS","Rural",411,423,FALSE,TRUE,TRUE,2433.0900243309,2364.06619385343,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,2.36666666666667,TRUE,1.91689225351968,"Small","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
935955,"NE","Citizens Tel","Frontier",100,"2016-06-30","Upstream",1,2451.4,TRUE,FALSE,200,"2020-06-30","Upstream",1,2383.89,TRUE,FALSE,"SOUTHERN VALLEY SCHOOLS","Rural",419,430,TRUE,TRUE,TRUE,238.663484486874,465.116279069767,TRUE,TRUE,0,25,1,NA,TRUE,FALSE,25.1233333333333,TRUE,12.1495063713175,"Small","Upstream","Upstream",1,24.51,11.92,100,1,-67.5100000000002,-0.03,-12.59,-0.51
935957,"NE","Nebraska Link","Nebraska Link",100,"2016-06-30","Upstream",1,1568.49,TRUE,FALSE,100,"2020-06-30","Upstream",1,1638.45,TRUE,FALSE,"EUSTIS-FARNAM PUBLIC SCHOOLS","Rural",192,196,FALSE,TRUE,TRUE,520.833333333333,510.204081632653,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,15.9641666666667,TRUE,16.5942258082709,"Small","Upstream","Upstream",1,15.68,16.38,0,0,69.96,0.04,0.699999999999999,0.04
935958,"NE","Nebraska Link","Eagle Communications",100,"2016-06-30","Upstream",0.83,1860,TRUE,FALSE,200,"2020-06-30","Upstream",1,802,TRUE,FALSE,"LAKEVIEW COMMUNITY SCHOOLS","Rural",645,719,TRUE,TRUE,TRUE,155.038759689922,278.164116828929,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,27.4908333333333,TRUE,4.3946756534356,"Small","Upstream","Upstream",1,18.6,4.01,100,1,-1058,-0.57,-14.59,-0.78
935959,"NE","Nebraska Link","Great Plains",150,"2016-06-30","Upstream",1,3041,TRUE,FALSE,150,"2020-06-20","Upstream",1,1000,TRUE,FALSE,"LOGAN VIEW PUBLIC SCHOOLS","Rural",505,523,FALSE,TRUE,TRUE,297.029702970297,286.806883365201,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,20.6908333333333,TRUE,7.03975033240022,"Small","Upstream","Upstream",1,20.27,6.67,0,0,-2041,-0.67,-13.6,-0.67
935961,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"FREEMAN PUBLIC SCHOOLS","Rural",371,380,FALSE,TRUE,TRUE,2695.41778975741,2631.57894736842,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,2.15083333333333,TRUE,1.91229112609333,"Small","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
935962,"NE","Unite Private","Unite Private",1000,"2022-06-30","Upstream",1,1818.15,TRUE,FALSE,1000,"2022-06-30","Upstream",1,1818.15,TRUE,FALSE,"HEARTLAND COMMUNITY SCHOOLS","Rural",291,293,FALSE,TRUE,TRUE,3436.42611683849,3412.96928327645,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.985,TRUE,1.84950186827723,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
935963,"NE","Unite Private","Unite Private",2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,"FILLMORE CENTRAL PUBLIC SCHS","Rural",517,516,FALSE,TRUE,TRUE,3868.47195357834,3875.96899224806,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.96666666666667,TRUE,1.8457567645581,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
935965,"NE","Great Plains","Great Plains",180,"2016-06-30","Upstream, Internet",1,2393.1,TRUE,FALSE,140,"2017-06-30","Internet, Upstream",1,2223.67,TRUE,FALSE,"HITCHCOCK CO SCH SYSTEM","Rural",256,265,FALSE,TRUE,TRUE,703.125,528.301886792453,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,13.4708333333333,FALSE,16.0858984664423,"Small","Both","Both",1,13.29,15.88,-40,-0.22,-169.43,-0.07,2.59,0.19
935968,"NE","Nebraska Link","Eagle Communications",40,"2016-06-30","Upstream",0.67,846,TRUE,FALSE,700,"2020-06-30","Upstream",1,3168,TRUE,FALSE,"HIGH PLAINS COMMUNITY SCHOOLS","Rural",228,229,TRUE,TRUE,TRUE,175.438596491228,3056.76855895197,TRUE,TRUE,1,NA,NA,NA,TRUE,TRUE,16.9033333333333,FALSE,4.56071954088486,"Small","Upstream","Upstream",1,21.15,4.53,660,16.5,2322,2.74,-16.62,-0.79
935969,"NE","Unite Private","Unite Private",2000,"2018-06-30","Upstream",1,2620.28,TRUE,FALSE,2000,"2018-06-30","Upstream",1,2620.28,TRUE,FALSE,"BRUNING-DAVENPORT UNIFIED SYS","Rural",142,147,FALSE,TRUE,TRUE,14084.5070422535,13605.4421768707,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.36333333333333,TRUE,1.31800471781016,"Small","Upstream","Upstream",1,1.31,1.31,0,0,0,0,0,0
935972,"NE","Nebraska Link","Windstream",100,"2016-06-30","Upstream",1,1785,TRUE,FALSE,200,"2020-06-30","Upstream",1,500,TRUE,FALSE,"CROSS COUNTY COMMUNITY SCHOOLS","Rural",351,344,TRUE,TRUE,TRUE,284.900284900285,581.395348837209,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,18.285,TRUE,2.68404509705403,"Small","Upstream","Upstream",1,17.85,2.5,100,1,-1285,-0.72,-15.35,-0.86
935974,"NE","Unite Private","Unite Private",2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,"EXETER-MILLIGAN PUBLIC SCHOOLS","Rural",192,180,FALSE,TRUE,TRUE,10416.6666666667,11111.1111111111,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.87333333333333,TRUE,1.82778026670632,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
935975,"NE","Charter","Charter",400,"2016-06-30","Upstream",1,1100,TRUE,FALSE,600,"2020-06-30","Upstream",1,1000,TRUE,FALSE,"WILCOX-HILDRETH PUBLIC SCHOOLS","Rural",202,201,TRUE,TRUE,TRUE,1980.19801980198,2985.07462686567,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.82333333333333,TRUE,1.70251265940684,"Small","Upstream","Upstream",1,2.75,1.67,200,0.5,-100,-0.09,-1.08,-0.39
935976,"NE","Great Plains","Great Plains",140,"2016-06-30","Upstream",1,2196.52,TRUE,FALSE,400,"2017-06-30","Upstream",1,1421,TRUE,FALSE,"CREEK VALLEY SCHOOLS","Rural",252,256,TRUE,TRUE,TRUE,555.555555555556,1562.5,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,15.9125,TRUE,3.62098189657824,"Small","Upstream","Upstream",1,15.69,3.55,260,1.86,-775.52,-0.35,-12.14,-0.77
935991,"NE","Great Plains","Great Plains",100,"2016-06-30","Upstream",1,873,TRUE,FALSE,100,"2020-06-30","Upstream",1,717.75,TRUE,FALSE,"CHASE COUNTY SCHOOLS","Rural",582,604,FALSE,TRUE,TRUE,171.821305841924,165.562913907285,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,9.45083333333333,TRUE,7.82379789895717,"Small","Upstream","Upstream",1,8.73,7.18,0,0,-155.25,-0.18,-1.55,-0.18
935994,"NE","Unite Private","Unite Private",2000,"2018-06-30","Upstream",1,2620.28,TRUE,FALSE,2000,"2018-06-30","Upstream",1,2620.28,TRUE,FALSE,"DOUGLAS CO WEST COMMUNITY SCHS","Rural",675,721,FALSE,TRUE,TRUE,2962.96296296296,2773.92510402219,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.36083333333333,TRUE,1.34871456830696,"Small","Upstream","Upstream",1,1.31,1.31,0,0,0,0,0,0
935998,"NE","Great Plains","Great Plains",80,"2016-06-20","Upstream",0.89,1943.22,TRUE,FALSE,150,"2020-06-30","Upstream",0.94,1029,TRUE,FALSE,"WEST HOLT PUBLIC SCHOOLS","Rural",366,352,TRUE,TRUE,TRUE,218.579234972678,426.136363636364,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,22.5941666666667,TRUE,6.94759401948771,"Small","Upstream","Upstream",1,24.29,6.86,70,0.88,-914.22,-0.47,-17.43,-0.72
936001,"NE","Unite Private","Unite Private",2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,"JOHNSON CO CENTRAL PUBLIC SCHS","Rural",499,508,FALSE,TRUE,TRUE,4008.01603206413,3937.00787401575,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,2.25166666666667,TRUE,1.84532875270449,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
936006,"NE","Unite Private","Unite Private",2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,2000,"2022-06-30","Upstream",1,3636.3,TRUE,FALSE,"HUMBOLDT TABLE ROCK STEINAUER","Rural",363,351,FALSE,TRUE,TRUE,5509.64187327824,5698.0056980057,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.9475,TRUE,1.83692902007731,"Small","Upstream","Upstream",1,1.82,1.82,0,0,0,0,0,0
936007,"NE","CenturyLink","Nebraska Link",80,"2016-06-30","Upstream",1,3147.99,TRUE,FALSE,100,"2020-06-30","Upstream",0.8,4395.61,TRUE,FALSE,"WEST BOYD SCHOOL DISTRICT","Rural",210,222,TRUE,TRUE,TRUE,380.952380952381,450.45045045045,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,39.675,FALSE,36.4669172630046,"Small","Upstream","Upstream",1,39.35,43.96,20,0.25,1247.62,0.4,4.61,0.12
936011,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"ELMWOOD-MURDOCK PUBLIC SCHOOLS","Rural",386,382,FALSE,TRUE,TRUE,2590.67357512953,2617.80104712042,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.92916666666667,TRUE,1.91250513202014,"Small","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
936014,"NE","CenturyLink","CenturyLink",80,"2016-06-30","Upstream",1,1820,TRUE,FALSE,200,"2020-06-30","Upstream",1,943.67,TRUE,FALSE,"AINSWORTH COMMUNITY SCHOOLS","Rural",464,440,TRUE,TRUE,TRUE,172.413793103448,454.545454545455,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,32.025,TRUE,4.95375651948771,"Small","Upstream","Upstream",1,22.75,4.72,120,1.5,-876.33,-0.48,-18.03,-0.79
936015,"NE","Nebraska Link","Great Plains",100,"2016-06-30","Upstream",0.71,1785,TRUE,FALSE,200,"2020-06-30","Upstream",1,748.44,TRUE,FALSE,"BOONE CENTRAL SCHOOLS","Rural",541,543,TRUE,TRUE,TRUE,184.842883548983,368.324125230203,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,18.0141666666667,TRUE,4.03271304564052,"Small","Upstream","Upstream",1,17.85,3.74,100,1,-1036.56,-0.58,-14.11,-0.79
936016,"NE","Nebraska Link","Nebraska Link",100,"2016-06-30","Upstream",1,3460,TRUE,FALSE,150,"2020-06-30","Upstream",1,4911.39,TRUE,FALSE,"ALLEN CONSOLIDATED SCHOOLS","Rural",221,208,TRUE,TRUE,TRUE,452.488687782805,721.153846153846,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,34.8741666666667,FALSE,32.8909774425862,"Small","Upstream","Upstream",1,34.6,32.74,50,0.5,1451.39,0.42,-1.86,-0.05
936017,"NE","Allo Communications","Allo Communications",100,"2016-06-30","Upstream",1,700,TRUE,FALSE,1000,"2017-06-30","Upstream",1,849.49,TRUE,FALSE,"ALLIANCE PUBLIC SCHOOLS","Small Town",1529,1525,TRUE,FALSE,TRUE,65.402223675605,655.737704918033,FALSE,TRUE,0,NA,NA,NA,TRUE,TRUE,8.89416666666667,TRUE,1.01266951919034,"Small","Upstream","Upstream",1,7,0.85,900,9,149.49,0.21,-6.15,-0.88
936018,"NE","Nebraska Link","Nebraska Link",100,"2018-06-30","Upstream",1,2186.81,TRUE,FALSE,100,"2018-06-30","Upstream",1,2170.32,TRUE,FALSE,"ANSLEY PUBLIC SCHOOLS","Rural",146,156,FALSE,TRUE,TRUE,684.931506849315,641.025641025641,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,22.0733333333333,FALSE,21.8701246229095,"Small","Upstream","Upstream",1,21.87,21.7,0,0,-16.4899999999998,-0.01,-0.170000000000002,-0.01
936019,"NE","Nebraska Link","Nebraska Link",100,"2016-06-30","Upstream",1,1359.56,TRUE,FALSE,100,"2020-06-30","Upstream",1,2049.56,TRUE,FALSE,"ARAPAHOE PUBLIC SCHOOLS","Rural",285,292,FALSE,TRUE,TRUE,350.877192982456,342.465753424658,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,14.01,FALSE,20.8080486531382,"Small","Upstream","Upstream",1,13.6,20.5,0,0,690,0.51,6.9,0.51
936021,"NE","Nebraska Link","Nebraska Link",100,"2018-06-30","Upstream",1,2160.97,TRUE,FALSE,100,"2017-06-30","Upstream",1,2090.61,TRUE,FALSE,"ARCADIA PUBLIC SCHOOLS","Rural",113,122,FALSE,TRUE,TRUE,884.955752212389,819.672131147541,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,21.7683333333333,FALSE,21.0366436153523,"Small","Upstream","Upstream",1,21.61,20.91,0,0,-70.3599999999997,-0.03,-0.699999999999999,-0.03
936023,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"ARLINGTON PUBLIC SCHOOLS","Rural",528,557,FALSE,TRUE,TRUE,1893.93939393939,1795.33213644524,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,1.95083333333333,TRUE,1.93123065061575,"Small","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
936024,"NE","Nebraska Link","Nebraska Link",100,"2016-06-30","Upstream",1,2040.88,TRUE,FALSE,100,"2020-06-30","Upstream",1,2161.27,TRUE,FALSE,"ARTHUR COUNTY SCHOOLS","Rural",100,97,FALSE,TRUE,TRUE,1000,1030.92783505155,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,20.5325,FALSE,21.7164928745014,"Small","Upstream","Upstream",1,20.41,21.61,0,0,120.39,0.06,1.2,0.06
936026,"NE","Hamilton Long","Hamilton Long",250,"2016-06-30","Upstream",1,1940.6,TRUE,FALSE,1000,"2020-06-30","Upstream",1,1582.86,TRUE,FALSE,"AURORA PUBLIC SCHOOLS","Small Town",1181,1177,TRUE,TRUE,TRUE,211.685012701101,849.617672047579,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,8.3475,TRUE,1.70880248792593,"Small","Upstream","Upstream",1,7.76,1.58,750,3,-357.74,-0.18,-6.18,-0.8
936028,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,550,TRUE,FALSE,300,"2020-06-30","Upstream",1,500,TRUE,FALSE,"AXTELL COMMUNITY SCHOOLS","Rural",268,265,TRUE,TRUE,TRUE,746.268656716418,1132.07547169811,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.945,TRUE,1.76118595100643,"Small","Upstream","Upstream",1,2.75,1.67,100,0.5,-50,-0.09,-1.08,-0.39
936029,"NE","Great Plains","Great Plains",100,"2016-06-30","Upstream",1,2592,TRUE,FALSE,200,"2020-06-30","Upstream",1,2376,TRUE,FALSE,"BANCROFT-ROSALIE COMM SCHOOLS","Rural",237,236,TRUE,TRUE,TRUE,421.940928270042,847.457627118644,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,26.2133333333333,TRUE,12.0062634968161,"Small","Upstream","Upstream",1,25.92,11.88,100,1,-216,-0.08,-14.04,-0.54
936030,"NE","Great Plains","Great Plains",100,"2016-06-30","Upstream",1,2675,TRUE,FALSE,200,"2017-06-30","Upstream",1,1740.48,TRUE,FALSE,"BATTLE CREEK PUBLIC SCHOOLS","Rural",403,377,TRUE,TRUE,TRUE,248.138957816377,530.503978779841,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,27.2491666666667,TRUE,8.90410058601561,"Small","Upstream","Upstream",1,26.75,8.7,100,1,-934.52,-0.35,-18.05,-0.67
936031,"NE","Unite Private","Unite Private",1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1871.63,TRUE,FALSE,"BEATRICE PUBLIC SCHOOLS","Small Town",2031,1998,FALSE,TRUE,TRUE,492.368291482029,500.5005005005,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,3.4025,TRUE,2.0854219208802,"Medium","Upstream","Upstream",1,1.87,1.87,0,0,0,0,0,0
936034,"NE","Charter","Charter",200,"2016-06-30","Upstream",1,550,TRUE,FALSE,300,"2020-06-30","Upstream",1,500,TRUE,FALSE,"BERTRAND PUBLIC SCHOOLS","Rural",257,252,TRUE,TRUE,TRUE,778.210116731517,1190.47619047619,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.93666666666667,TRUE,1.75654915592561,"Small","Upstream","Upstream",1,2.75,1.67,100,0.5,-50,-0.09,-1.08,-0.39
