"esh_id","name","num_students","ia_bw_mbps_total","district_bw_per_student","district_meeting_goals_2014","service_provider_2016","bandwidth_in_mbps_2016","sp_bw_per_student","sp_meeting_goals_2014","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","locale","district_size","city","postal_cd","zip"
969330,"EVERMAN ISD",5182,2000,385.951370127364,1,"Charter",2000,385.951370127364,1,"2019-06-30","Internet",1,5516,TRUE,FALSE,"Suburban","Medium","EVERMAN","TX",76140
969332,"EZZELL ISD",57,50,877.19298245614,1,"Cogent",50,877.19298245614,1,"2019-06-30","Upstream",1,1700,TRUE,FALSE,"Rural","Small","HALLETTSVILLE","TX",77964
969336,"FAIRFIELD ISD",1719,770,447.934845840605,1,"Windstream",770,447.934845840605,1,"2019-06-30","Internet",1,5452,TRUE,FALSE,"Town","Small","FAIRFIELD","TX",75840
969342,"FARMERSVILLE ISD",1510,500,331.12582781457,1,"Cogent",500,331.12582781457,1,"2019-06-30","Internet",1,2853,TRUE,FALSE,"Town","Small","FARMERSVILLE","TX",75442
969348,"FLORENCE ISD",926,100,107.991360691145,1,"CenturyLink",100,107.991360691145,1,"2018-06-30","Internet",1,2969,TRUE,FALSE,"Rural","Small","FLORENCE","TX",76527
969354,"FORNEY ISD",8493,900,105.969622041681,1,"AT&T",700,82.42081714353,0,"2018-06-30","Internet",0.78,2964.65,TRUE,FALSE,"Rural","Medium","FORNEY","TX",75126
969357,"FORT WORTH ISD",79812,22000,275.647772264822,1,"Zayo Group, LLC",20000,250.588883877111,1,"2018-06-30","Internet",0.91,18467,TRUE,FALSE,"Urban","Mega","FORT WORTH","TX",76107
969358,"FRANKLIN ISD",1024,350,341.796875,1,"Windstream",300,292.96875,1,"2019-06-30","Internet",0.86,3500,TRUE,FALSE,"Rural","Small","FRANKLIN","TX",77856
969359,"FRANKSTON ISD",727,510,701.513067400275,1,"CenturyLink",510,701.513067400275,1,"2017-06-30","Upstream, Internet",1,1399.9,TRUE,FALSE,"Rural","Small","FRANKSTON","TX",75763
969361,"FREER ISD",761,1000,1314.06044678055,1,"AT&T",1000,1314.06044678055,1,"2021-06-30","Internet",1,2944.6,TRUE,FALSE,"Rural","Small","FREER","TX",78357
969365,"FRIENDSWOOD ISD",6020,1000,166.112956810631,1,"PHONOSCOPE LIGHT",1000,166.112956810631,1,"2019-06-30","Internet",1,3500,TRUE,FALSE,"Suburban","Medium","FRIENDSWOOD","TX",77546
969367,"FRISCO ISD",45409,11500,253.253760267788,1,"Cogent",10000,220.220661102425,1,"2019-06-30","Internet",0.87,8700,TRUE,TRUE,"Suburban","Mega","FRISCO","TX",75035
969372,"FT SAM HOUSTON ISD",1428,20,14.0056022408964,0,"AT&T",1000,700.280112044818,1,"2019-06-30","Upstream",1,1425,TRUE,FALSE,"Urban","Small","SAN ANTONIO","TX",78234
969374,"GAINESVILLE ISD",2699,1000,370.507595405706,1,"AT&T",1000,370.507595405706,1,"2018-08-17","Internet",1,3657.47,TRUE,FALSE,"Rural","Small","GAINESVILLE","TX",76240
969376,"GALENA PARK ISD",21454,300,13.9834063577888,0,"Comcast",300,13.9834063577888,0,"2017-06-30","Internet",1,2247.5,TRUE,FALSE,"Suburban","Large","HOUSTON","TX",77015
969377,"GALVESTON ISD",6176,1500,242.875647668394,1,"Comcast",1000,161.917098445596,1,"2019-06-30","Internet",0.67,5150,TRUE,FALSE,"Town","Large","GALVESTON","TX",77550
969380,"GARLAND ISD",55271,20000,361.85341318232,1,"Windstream",20000,361.85341318232,1,"2018-06-30","Internet",1,15989.54,TRUE,TRUE,"Suburban","Mega","GARLAND","TX",75042
969383,"GARRISON ISD",706,40,56.657223796034,0,"Windstream",40,56.657223796034,0,"2017-06-30","Internet",1,3000,TRUE,FALSE,"Rural","Small","GARRISON","TX",75946
969384,"GARY ISD",418,100,239.234449760766,1,"Windstream",100,239.234449760766,1,"2017-06-30","Internet",1,6316,TRUE,FALSE,"Rural","Tiny","GARY","TX",75643
969388,"GEORGETOWN ISD",10200,1000,98.0392156862745,0,"Cebridge",1000,98.0392156862745,0,"2017-06-30","Internet",1,4300,TRUE,FALSE,"Suburban","Large","GEORGETOWN","TX",78628
969406,"GOOSE CREEK CISD",21356,3000,140.475744521446,1,"PHONOSCOPE LIGHT",3000,140.475744521446,1,"2017-06-30","Internet",1,7200,TRUE,FALSE,"Urban","Large","BAYTOWN","TX",77521
969411,"GRAHAM ISD",2459,1000,406.669377795852,1,"AT&T",1000,406.669377795852,1,"2018-06-30","Internet",1,3986.28,TRUE,FALSE,"Town","Medium","GRAHAM","TX",76450
969412,"GRANBURY ISD",6440,2000,310.55900621118,1,"Charter",2000,310.55900621118,1,"2017-06-30","Internet",1,6548.21,TRUE,FALSE,"Town","Medium","GRANBURY","TX",76048
969413,"GRAND PRAIRIE ISD",26557,26000,979.026245434349,1,"Charter",3000,112.964566780886,1,"2019-06-30","Internet",0.75,8400,TRUE,TRUE,"Suburban","Large","GRAND PRAIRIE","TX",75052
969414,"GRAND SALINE ISD",1028,150,145.91439688716,1,"Cebridge",150,145.91439688716,1,"2019-06-30","Internet",1,2100,TRUE,FALSE,"Town","Medium","GRAND SALINE","TX",75140
969425,"GRAPEVINE-COLLEYVILLE ISD",13306,10000,751.540658349617,1,"Zayo Group, LLC",10000,751.540658349617,1,"2018-06-30","Internet",1,6100,TRUE,FALSE,"Suburban","Large","GRAPEVINE","TX",76051
969426,"GREENVILLE ISD",4501,1200,266.607420573206,1,"AT&T",1000,222.172850477672,1,"2019-06-30","Internet",0.83,2944.6,TRUE,FALSE,"Town","Medium","GREENVILLE","TX",75401
969429,"GROESBECK ISD",1649,10000,6064.28138265616,1,"CenturyLink",10000,6064.28138265616,1,"2019-06-30","Internet",1,8490,TRUE,TRUE,"Rural","Small","GROESBECK","TX",76642
969443,"HAMILTON ISD",701,300,427.960057061341,1,"CenturyLink",300,427.960057061341,1,"2018-06-30","Internet",1,4981,TRUE,FALSE,"Town","Small","HAMILTON","TX",76531
969464,"HAWKINS ISD",718,100,139.275766016713,1,"Cebridge",100,139.275766016713,1,"2017-06-30","Upstream",1,1000,TRUE,FALSE,"Rural","Small","HAWKINS","TX",75765
969470,"HENDERSON ISD",3295,300,91.0470409711684,0,"Cebridge",300,91.0470409711684,0,"2019-06-30","Upstream",1,1250,TRUE,FALSE,"Town","Small","HENDERSON","TX",75652
969485,"HOLLIDAY ISD",875,50,57.1428571428571,0,"Charter",50,57.1428571428571,0,"2017-06-30","Upstream",1,1200,TRUE,FALSE,"Rural","Small","HOLLIDAY","TX",76366
969487,"HONDO ISD",2054,1000,486.854917234664,1,"AT&T",1000,486.854917234664,1,"2017-06-30","Upstream",1,1618.57,TRUE,FALSE,"Town","Small","HONDO","TX",78861
969491,"HOUSTON ISD",194411,20000,102.874837329163,1,"PHONOSCOPE LIGHT",20000,102.874837329163,1,"2017-06-30","Upstream",0.67,2400,TRUE,FALSE,"Urban","Mega","HOUSTON","TX",77092
969495,"HUBBARD ISD",362,40,110.497237569061,1,"Windstream",40,110.497237569061,1,"2017-06-30","Internet",1,2280,TRUE,FALSE,"Rural","Small","HUBBARD","TX",76648
969500,"HUGHES SPRINGS ISD",1125,200,177.777777777778,1,"Cebridge",200,177.777777777778,1,"2017-06-30","Upstream",1,1175,TRUE,FALSE,"Town","Small","HUGHES SPRINGS","TX",75656
969504,"HUMBLE ISD",37379,4000,107.011958586372,1,"PHONOSCOPE LIGHT",4000,107.011958586372,1,"2019-06-30","Internet",1,5500,TRUE,FALSE,"Suburban","Large","HUMBLE","TX",77338
969506,"HUNTINGTON ISD",1720,750,436.046511627907,1,"Cebridge",750,436.046511627907,1,"2017-06-30","Internet",1,8250,TRUE,FALSE,"Rural","Small","HUNTINGTON","TX",75949
969508,"HUNTSVILLE ISD",6065,1000,164.880461665293,1,"AT&T",1000,164.880461665293,1,"2017-06-30","Internet",1,6915.2,TRUE,FALSE,"Town","Medium","HUNTSVILLE","TX",77320
969510,"HUTTO ISD",5690,1300,228.471001757469,1,"Charter",1300,228.471001757469,1,"2017-06-30","Internet",1,7117.49,TRUE,FALSE,"Suburban","Medium","HUTTO","TX",78634
969516,"IOLA ISD",439,475,1082.00455580866,1,"Windstream",400,911.161731207289,1,"2019-06-30","Internet",0.94,3500,TRUE,TRUE,"Rural","Small","IOLA","TX",77861
969517,"IOWA PARK CISD",1692,255.52,151.016548463357,1,"AT&T",155.52,91.9148936170213,0,"2017-06-30","Upstream",0.61,630,TRUE,FALSE,"Town","Small","IOWA PARK","TX",76367
969524,"ITASCA ISD",648,1000,1543.20987654321,1,"AT&T",1000,1543.20987654321,1,"2018-06-30","Internet",1,4053.19,TRUE,FALSE,"Rural","Small","ITASCA","TX",76055
969526,"JACKSBORO ISD",954,30,31.4465408805031,0,"AT&T",1000,1048.2180293501,1,"2017-06-30","Upstream",0.83,1120,TRUE,FALSE,"Town","Small","JACKSBORO","TX",76458
969527,"JACKSONVILLE ISD",4633,500,107.921433196633,1,"Cebridge",500,107.921433196633,1,"2019-06-30","Upstream",1,1500,TRUE,FALSE,"Town","Medium","JACKSONVILLE","TX",75766
969528,"JARRELL ISD",1071,150,140.056022408964,1,"Cebridge",150,140.056022408964,1,"2017-06-30","Internet",1,6000,TRUE,FALSE,"Rural","Small","JARRELL","TX",76537
969529,"JASPER ISD",2452,500,203.915171288744,1,"AT&T",500,203.915171288744,1,"2017-06-30","Internet",1,4519.32,TRUE,TRUE,"Town","Small","JASPER","TX",75951
969534,"JIM NED CISD",1041,1000,960.614793467819,1,"Cebridge",1000,960.614793467819,1,"2020-06-30","Upstream",1,208.041818181818,TRUE,TRUE,"Rural","Small","TUSCOLA","TX",79562
969538,"JOSHUA ISD",4834,1.544,0.319404220107571,0,"AT&T",1.544,0.319404220107571,0,"2017-06-30","Internet",1,459.45,TRUE,TRUE,"Rural","Medium","JOSHUA","TX",76058
969541,"JUDSON ISD",22048,2000,90.711175616836,0,"Windstream",2000,90.711175616836,0,"2017-06-30","Internet",1,6365,TRUE,FALSE,"Suburban","Large","LIVE OAK","TX",78233
969544,"KARNACK ISD",133,1244,9353.38345864662,1,"Windstream",1244,9353.38345864662,1,"2017-06-30","Internet",1,6008.2,TRUE,TRUE,"Rural","Small","KARNACK","TX",75661
969547,"KAUFMAN ISD",3660,500,136.612021857924,1,"CenturyLink",500,136.612021857924,1,"2019-06-30","Internet",1,0,TRUE,FALSE,"Town","Medium","KAUFMAN","TX",75142
969548,"KEENE ISD",863,100,115.874855156431,1,"AT&T",100,115.874855156431,1,"2018-06-30","Internet",1,1328.9,TRUE,FALSE,"Town","Small","KEENE","TX",76059
969549,"KELLER ISD",33201,5000,150.597873558025,1,"Charter",4000,120.47829884642,1,"2019-06-30","Internet",0.8,8708,TRUE,FALSE,"Urban","Large","KELLER","TX",76248
969551,"KEMP ISD",1365,1000,732.600732600733,1,"CenturyLink",1000,732.600732600733,1,"2019-07-01","Internet",1,2865,TRUE,FALSE,"Rural","Small","KEMP","TX",75143
969554,"KENEDY ISD",643,51.544,80.1617418351478,0,"AT&T",51.544,80.1617418351478,0,"2017-06-30","Upstream, Internet",1,1305.2,TRUE,FALSE,"Rural","Medium","KENEDY","TX",78119
969557,"KENNEDALE ISD",3125,1000,320,1,"AT&T",1000,320,1,"2017-09-23","Internet",1,2828.5,TRUE,FALSE,"Suburban","Small","KENNEDALE","TX",76060
969564,"KILLEEN ISD",38290,7000,182.815356489945,1,"CenturyLink",10000,261.164794985636,1,"2019-06-30","Upstream",0.77,2500,TRUE,FALSE,"Urban","Mega","KILLEEN","TX",76543
969567,"KINGSVILLE ISD",3224,1000,310.173697270471,1,"Charter",1000,310.173697270471,1,"2019-06-30","Internet",1,4000,TRUE,FALSE,"Town","Medium","KINGSVILLE","TX",78363
969569,"KLEIN ISD",46860,4000,85.3606487409304,0,"Comcast",4000,85.3606487409304,0,"2017-06-30","Internet",1,4798,TRUE,FALSE,"Suburban","Large","KLEIN","TX",77379
969579,"KRUM ISD",1924,1000,519.75051975052,1,"CenturyLink",1000,519.75051975052,1,"2020-06-30","Internet",1,3800,TRUE,FALSE,"Town","Small","KRUM","TX",76249
969580,"LA FERIA ISD",3292,1000,303.766707168894,1,"Charter",1000,303.766707168894,1,"2017-06-30","Internet",1,5045,TRUE,FALSE,"Suburban","Medium","LA FERIA","TX",78559
969585,"LA JOYA ISD",27641,3000,108.534423501321,1,"AT&T",3000,108.534423501321,1,"2017-06-30","Internet",1,10320,TRUE,FALSE,"Suburban","Large","LA JOYA","TX",78560
969588,"LA PORTE ISD",7375,2000,271.186440677966,1,"Comcast",2000,271.186440677966,1,"2020-06-30","Internet",1,4385.07,TRUE,FALSE,"Suburban","Medium","LA PORTE","TX",77571
969590,"LAPOYNOR ISD",438,200,456.62100456621,1,"CenturyLink",200,456.62100456621,1,"2018-06-30","Upstream",1,506.94,TRUE,FALSE,"Rural","Small","LARUE","TX",75770
969591,"LA PRYOR ISD",435,1000,2298.85057471264,1,"AT&T",1000,2298.85057471264,1,"2018-04-13","Internet",1,3999.07,TRUE,TRUE,"Rural","Small","LA PRYOR","TX",78872
969592,"LA VEGA ISD",2739,1000,365.096750638919,1,"Charter",1000,365.096750638919,1,"2017-06-30","Internet",1,4950,TRUE,FALSE,"Suburban","Small","WACO","TX",76705
969594,"LA VILLA ISD",601,140,232.945091514143,1,"Charter",140,232.945091514143,1,"2017-06-30","Internet",1,3245,TRUE,FALSE,"Suburban","Small","LA VILLA","TX",78562
969596,"LAGO VISTA ISD",1346,1000,742.942050520059,1,"Grande Comm",1000,742.942050520059,1,"2019-06-30","Internet",1,3000,TRUE,FALSE,"Town","Small","LAGO VISTA","TX",78645
969597,"LAKE DALLAS ISD",3869,1000,258.464719565779,1,"CenturyLink",1000,258.464719565779,1,"2019-06-30","Internet",1,3888.35,TRUE,FALSE,"Suburban","Small","LAKE DALLAS","TX",75065
969600,"LAMAR CISD",26040,2000,76.8049155145929,0,"PHONOSCOPE LIGHT",2000,76.8049155145929,0,"2019-06-30","Internet",1,6500,TRUE,TRUE,"Suburban","Large","ROSENBERG","TX",77471
969602,"LAMPASAS ISD",3309,700,211.544273194319,1,"AT&T",500,151.103052281656,1,"2018-06-30","Internet",0.71,3282.2,TRUE,FALSE,"Rural","Small","LAMPASAS","TX",76550
969612,"LEANDER ISD",34803,3000,86.1994655633135,0,"Grande Comm",3000,86.1994655633135,0,"2019-06-30","Internet",1,5040,TRUE,FALSE,"Suburban","Large","LEANDER","TX",78641
969623,"LEWISVILLE ISD",51094,10000,195.717696794144,1,"Grande Comm",10000,195.717696794144,1,"2018-06-30","Internet",1,13000,TRUE,FALSE,"Suburban","Mega","FLOWER MOUND","TX",75028
969627,"LIBERTY ISD",1974,1000,506.585612968592,1,"Comcast",1000,506.585612968592,1,"2018-06-30","Internet",1,4347,TRUE,FALSE,"Town","Small","LIBERTY","TX",77575
969634,"LITTLE CYPRESS-MAURICEVILLE CISD",3221,1000,310.462589257994,1,"AT&T",1000,310.462589257994,1,"2017-06-30","Upstream",1,1120,TRUE,TRUE,"Suburban","Medium","ORANGE","TX",77632
969635,"LITTLE ELM ISD",6408,1000,156.05493133583,1,"AT&T",1000,156.05493133583,1,"2019-06-30","Internet",1,2944,TRUE,FALSE,"Suburban","Medium","LITTLE ELM","TX",75068
969642,"LOMETA ISD",268,50,186.567164179104,1,"CenturyLink",50,186.567164179104,1,"2017-06-30","Upstream",1,419,TRUE,FALSE,"Rural","Tiny","LOMETA","TX",76853
969643,"LONDON ISD",670,50,74.6268656716418,0,"Charter",50,74.6268656716418,0,"2017-06-30","Internet",1,1525,TRUE,FALSE,"Rural","Small","CORPUS CHRISTI","TX",78415
969645,"LONGVIEW ISD",8035,1300,161.792159303049,1,"AT&T",1000,124.455507156192,1,"2018-06-30","Internet",0.77,3100,TRUE,FALSE,"Urban","Medium","LONGVIEW","TX",75602
969651,"LORENZO ISD",277,25,90.2527075812274,0,"Windstream",25,90.2527075812274,0,"2018-06-30","Internet",1,1752.99,TRUE,FALSE,"Rural","Small","LORENZO","TX",79343
969653,"LOUISE ISD",472,50,105.932203389831,1,"Cebridge",50,105.932203389831,1,"2017-06-30","Internet",1,2370,TRUE,FALSE,"Rural","Small","LOUISE","TX",77455
969654,"LOVEJOY ISD",3722,1000,268.672756582483,1,"Charter",1000,268.672756582483,1,"2019-02-27","Internet",1,3300,TRUE,FALSE,"Suburban","Medium","ALLEN","TX",75002
969662,"LYFORD CISD",1502,1060,705.725699067909,1,"Charter",1050,699.067909454061,1,"2017-06-30","Internet",0.99,3200,TRUE,FALSE,"Town","Small","LYFORD","TX",78569
969663,"LYTLE ISD",1676,500,298.329355608592,1,"AT&T",500,298.329355608592,1,"2018-04-16","Internet",1,4112,TRUE,FALSE,"Town","Small","LYTLE","TX",78052
969665,"MABANK ISD",3249,500,153.89350569406,1,"CenturyLink",500,153.89350569406,1,"2017-06-30","Internet",1,5044,TRUE,FALSE,"Town","Medium","MABANK","TX",75147
969669,"MALAKOFF ISD",1223,200,163.532297628782,1,"CenturyLink",200,163.532297628782,1,"2017-06-30","Upstream",1,1202,TRUE,FALSE,"Town","Medium","MALAKOFF","TX",75148
969672,"MANOR ISD",7792,1000,128.336755646817,1,"Charter",1000,128.336755646817,1,"2017-06-30","Internet",1,4993.61,TRUE,FALSE,"Rural","Medium","MANOR","TX",78653
969676,"MARBLE FALLS ISD",3865,1000,258.732212160414,1,"Charter",1000,258.732212160414,1,"2020-06-30","Internet",1,4080,TRUE,FALSE,"Town","Medium","MARBLE FALLS","TX",78654
969682,"MART ISD",457,1250,2735.22975929978,1,"AT&T",1250,2735.22975929978,1,"2018-06-30","Internet",1,4339,TRUE,TRUE,"Rural","Small","MART","TX",76664
969683,"MARTINS MILL ISD",453,100,220.75055187638,1,"CenturyLink",100,220.75055187638,1,"2019-06-30","Upstream",1,1100,TRUE,FALSE,"Rural","Small","MARTIN'S MILL","TX",75754
969689,"MATHIS ISD",1617,200,123.685837971552,1,"Charter",200,123.685837971552,1,"2017-06-30","Internet",1,2912.9,TRUE,FALSE,"Town","Small","MATHIS","TX",78368
969690,"MAUD ISD",448,100,223.214285714286,1,"Windstream",100,223.214285714286,1,"2019-06-30","Internet",1,2045,TRUE,FALSE,"Rural","Small","MAUD","TX",75567
969707,"MEDINA VALLEY ISD",3752,400,106.609808102345,1,"AT&T",400,106.609808102345,1,"2019-06-30","Internet",1,2093.4,TRUE,FALSE,"Town","Small","CASTROVILLE","TX",78009
969709,"MELISSA ISD",1867,100,53.5618639528656,0,"Cogent",100,53.5618639528656,0,"2017-06-30","Internet",1,2057,TRUE,FALSE,"Suburban","Small","MELISSA","TX",75454
969715,"MERKEL ISD",1127,1000,887.311446317657,1,"Cebridge",1000,887.311446317657,1,"2020-06-30","Upstream",1,208.041818181818,TRUE,TRUE,"Rural","Medium","MERKEL","TX",79536
969717,"MESQUITE ISD",38645,11000,284.642256436796,1,"Zayo Group, LLC",10000,258.765687669815,1,"2019-06-30","Internet",0.91,8575,TRUE,FALSE,"Suburban","Large","MESQUITE","TX",75149
969718,"MEXIA ISD",1831,250,136.537411250683,1,"AT&T",250,136.537411250683,1,"2018-06-30","Internet",1,2740,TRUE,FALSE,"Town","Small","MEXIA","TX",76667
969719,"MEYERSVILLE ISD",108,20,185.185185185185,1,"AT&T",50,462.962962962963,1,"2017-06-30","Upstream",1,630,TRUE,FALSE,"Rural","Small","MEYERSVILLE","TX",77974
969721,"MIDLAND ISD",22749,3000,131.873928524331,1,"AT&T",2000,87.9159523495538,0,"2019-06-30","Internet",0.67,8142.11,TRUE,FALSE,"Urban","Large","MIDLAND","TX",79701
969727,"MILDRED ISD",705,300,425.531914893617,1,"AT&T",300,425.531914893617,1,"2019-06-30","Internet",1,3429,TRUE,FALSE,"Rural","Small","CORSICANA","TX",75109
