line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
146153,130597,100.0,1144,Fiber,Fiber,true,Fiber,18000.0,1,2783358-1,false,false,false,true,false,false,false,false,false,IN,902116,NETTLE CREEK SCHOOL CORP,false,1807380,2,Fiber,463,18000.0
146161,130207,200.0,1005,Fiber,Fiber,true,Fiber,27600.0,1,2783537-1,false,false,true,false,false,false,false,false,false,IN,902178,ROSSVILLE CON SCHOOL DISTRICT,false,1809720,5,Fiber,255,27600.0
146180,130418,100.0,1826,Fiber,Fiber,true,Fiber,40800.0,2,2782370-1,false,false,false,true,false,false,false,false,false,IN,902124,NORTH ADAMS COMMUNITY SCHOOLS,false,1807680,3,Fiber,903,20400.0
146230,138013,500.0,5123,Fiber,Fiber,true,Fiber,60600.0,1,2781773-1,false,false,true,false,false,false,false,false,false,KS,903541,HUTCHINSON PUBLIC SCHOOLS,false,2007620,9,Fiber,3266,60600.0
146231,138013,1000.0,5123,Fiber,Fiber,true,Fiber,60000.0,11,2781793-1,false,false,false,true,true,false,false,false,false,KS,903541,HUTCHINSON PUBLIC SCHOOLS,false,2007620,9,Fiber,3266,5454.545454545455
146232,138026,100.0,472,Fiber,Fiber,true,Fiber,14400.0,1,2783164-1,false,false,true,false,false,false,false,false,false,KS,903487,ELLINWOOD PUBLIC SCHOOLS,false,2005820,1,Fiber,237,14400.0
146235,137898,100.0,282,Fiber,Fiber,true,Fiber,29075.04,1,2781312-1,false,false,true,false,false,false,false,false,false,KS,903641,FLINTHILLS,false,2011220,2,Fiber,115,29075.04
146257,137585,100.0,1212,Fiber,Fiber,false,N/A,22800.0,1,2777794-1,false,false,true,false,false,false,false,false,false,KS,903611,OSAWATOMIE,false,2010260,1,Fiber,845,22800.0
146348,129006,10000.0,2291,Fiber,Fiber,false,N/A,13500.0,5,2775633-1,false,false,false,true,true,false,false,false,false,KY,904571,WEBSTER COUNTY,false,2105820,7,Fiber,1065,2700.0
146459,,200.0,146,Fiber,Fiber,true,Fiber,3150.0,1,2777508-1,false,false,false,false,false,false,false,false,true,MI,,,false,,,,0,3150.0
