line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
285415,,1000.0,,Fiber,Fiber,false,N/A,19200.0,1,2832528-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,19200.0
285416,,100.0,,Fiber,Fiber,false,N/A,9600.0,1,2832529-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,9600.0
285417,,100.0,,Fiber,Fiber,false,N/A,9600.0,1,2832530-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,9600.0
285418,,100.0,,Fiber,Fiber,false,N/A,19860.0,1,2832531-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,19860.0
285419,,100.0,,Fiber,Fiber,false,N/A,13968.0,1,2832532-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,13968.0
285420,,100.0,,Fiber,Fiber,false,N/A,9600.0,1,2832533-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,9600.0
285421,,100.0,,Fiber,Fiber,false,N/A,19860.0,1,2832534-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,19860.0
285427,,100.0,,Fiber,Fiber,false,N/A,10788.0,1,2831332-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,10788.0
285428,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2831291-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
285434,140774,50.0,485,Fiber,Fiber,false,N/A,47250.0,1,2830917-1,false,true,true,false,false,false,false,false,false,TX,969609,LATEXO ISD,false,4826910,25,Fiber,226,47250.0
285444,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2831389-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
285474,141039,10.0,366,Fixed Wireless,Fixed Wireless,false,N/A,1800.0,1,2831217-1,false,false,true,false,false,true,false,false,false,TX,969850,PERRIN-WHITT CISD,false,4834630,26,Fixed Wireless,186,1800.0
285486,141630,1000.0,5607,Fiber,Fiber,false,N/A,77160.0,1,2832657-1,false,false,true,false,false,false,false,false,false,TX,969350,FLOUR BLUFF ISD,false,4819380,1,Fiber,2419,77160.0
285489,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833220-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285490,141106,1.5,1976,Copper,Fiber,true,Copper,3268.32,1,2833227-1,true,false,true,false,false,false,false,false,false,TX,969482,HILLSBORO ISD,false,4823280,6,Fiber,1542,3268.32
285493,141106,300.0,1976,Fiber,Fiber,true,Fiber,44352.0,1,2833279-1,false,false,true,false,false,false,false,false,false,TX,969482,HILLSBORO ISD,false,4823280,6,Fiber,1542,44352.0
285497,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833313-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285503,141486,10000.0,24823,Fiber,Fiber,false,N/A,115200.0,3,2833499-1,false,false,false,true,false,false,false,false,false,TX,969606,LAREDO ISD,false,4826790,41,Fiber,24182,38400.0
285505,,12.0,,Cable / DSL,Other / Uncategorized,true,Cable / DSL,1678.8,2,2820167-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,839.4
285512,,100.0,,Other / Uncategorized,Fiber,false,N/A,13200.0,1,2833567-1,false,false,true,false,false,false,true,true,false,TX,,,true,,,,0,13200.0
285513,,1000.0,,Fiber,Fiber,false,N/A,47400.0,1,2833082-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,47400.0
285514,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833153-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285516,141106,1250.0,1976,Fiber,Fiber,true,Fiber,69869.4,4,2833138-1,false,false,false,true,true,false,false,false,false,TX,969482,HILLSBORO ISD,false,4823280,6,Fiber,1542,17467.35
285517,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833439-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285524,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833366-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285530,142031,1000.0,2248,Fiber,Fiber,false,N/A,33600.0,5,2832561-1,false,false,false,true,true,false,false,false,false,TX,970085,SWEETWATER ISD,false,4842030,45,Fiber,1556,6720.0
285531,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2833042-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
285532,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2832928-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
298590,141329,200.0,12826,Fiber,Fiber,true,Fiber,34800.0,1,2729734-1,false,false,true,false,false,false,false,false,false,TX,969258,DEER PARK ISD,false,4816530,3,Fiber,6076,34800.0
298591,141329,250.0,12826,Fiber,Fiber,true,Fiber,39600.0,1,2729740-1,false,false,true,false,false,false,false,false,false,TX,969258,DEER PARK ISD,false,4816530,3,Fiber,6076,39600.0
298594,140464,500.0,26921,Fiber,Fiber,true,Fiber,82392.0,1,2729827-1,false,false,true,false,false,false,false,false,false,TX,969413,GRAND PRAIRIE ISD,false,4821420,48,Fiber,19697,82392.0
298596,140464,1000.0,26921,Fiber,Fiber,true,Fiber,55186.56,1,2729838-1,false,false,true,false,false,false,false,false,false,TX,969413,GRAND PRAIRIE ISD,false,4821420,48,Fiber,19697,55186.56
298597,140464,1000.0,26921,Fiber,Fiber,true,Fiber,9093.72,1,2729843-1,false,false,false,true,false,false,false,false,false,TX,969413,GRAND PRAIRIE ISD,false,4821420,48,Fiber,19697,9093.72
298603,141550,1000.0,22606,Fiber,Fiber,true,Fiber,301134.36,28,2735180-1,false,false,false,true,true,false,false,false,false,TX,969541,JUDSON ISD,false,4824990,53,Fiber,14091,10754.798571428571
298607,140903,1000.0,5402,Fiber,Fiber,true,Fiber,48720.0,1,2734454-1,false,false,true,false,false,false,false,false,false,TX,969330,EVERMAN ISD,false,4818810,17,Fiber,4671,48720.0
298608,141517,1000.0,18693,Fiber,Fiber,true,Fiber,35943.48,3,2732895-1,false,false,false,true,false,false,false,false,false,TX,969197,COMAL ISD,false,4814730,28,Fiber,5827,11981.16
298609,140903,1000.0,5402,Fiber,Fiber,true,Fiber,15072.0,1,2734469-1,false,false,false,true,false,false,false,false,false,TX,969330,EVERMAN ISD,false,4818810,17,Fiber,4671,15072.0
298610,140903,1000.0,5402,Fiber,Fiber,true,Fiber,138745.8,15,2734458-1,false,false,false,true,true,false,false,false,false,TX,969330,EVERMAN ISD,false,4818810,17,Fiber,4671,9249.72
298612,140461,10000.0,58059,Fiber,Fiber,true,Fiber,191874.48,2,2735145-1,false,false,true,false,false,false,false,false,false,TX,969380,GARLAND ISD,false,4820340,2,Fiber,35394,95937.24
298613,141550,1000.0,22606,Fiber,Fiber,true,Fiber,76464.0,2,2735184-1,false,false,true,false,false,false,false,false,false,TX,969541,JUDSON ISD,false,4824990,53,Fiber,14091,38232.0
298616,140448,1000.0,35030,Fiber,Fiber,true,Fiber,156145.68,43,2732983-1,false,false,false,true,true,false,false,false,false,TX,969522,IRVING ISD,false,4824420,94,Fiber,28495,3631.29488372093
298621,140448,1000.0,35030,Fiber,Fiber,true,Fiber,33702.0,1,2733058-1,false,false,false,true,false,false,false,false,false,TX,969522,IRVING ISD,false,4824420,94,Fiber,28495,33702.0
298622,140448,10000.0,35030,Fiber,Fiber,true,Fiber,55194.0,1,2733078-1,false,false,false,true,false,false,false,false,false,TX,969522,IRVING ISD,false,4824420,94,Fiber,28495,55194.0
298623,140448,1000.0,35030,Fiber,Fiber,true,Fiber,154751.76,2,2733020-1,false,false,true,false,false,false,false,false,false,TX,969522,IRVING ISD,false,4824420,94,Fiber,28495,77375.88
298625,141517,1000.0,18693,Fiber,Fiber,true,Fiber,95988.0,1,2732649-1,false,false,true,false,false,false,false,false,false,TX,969197,COMAL ISD,false,4814730,28,Fiber,5827,95988.0
298626,141517,1000.0,18693,Fiber,Fiber,true,Fiber,133560.0,14,2732656-1,false,false,false,true,true,false,false,false,false,TX,969197,COMAL ISD,false,4814730,28,Fiber,5827,9540.0
298629,141517,1000.0,18693,Fiber,Fiber,true,Fiber,74514.6,9,2732671-1,false,false,false,true,true,false,false,false,false,TX,969197,COMAL ISD,false,4814730,28,Fiber,5827,8279.4
298630,140842,1000.0,5930,Fiber,Fiber,true,Fiber,87004.8,9,2740592-1,false,false,false,true,true,false,false,false,false,TX,969019,AZLE ISD,false,4809200,10,Fiber,2807,9667.2
298631,140842,1000.0,5930,Fiber,Fiber,true,Fiber,58200.0,1,2740597-1,false,false,true,false,false,false,false,false,false,TX,969019,AZLE ISD,false,4809200,10,Fiber,2807,58200.0
298640,,3.0,,Cable / DSL,Other / Uncategorized,true,Cable / DSL,4401.48,2,2745981-1,true,false,true,false,false,false,false,false,false,TX,,,true,,,,0,2200.74
298644,141557,1000.0,9603,Fiber,Fiber,true,Fiber,83400.0,1,2745208-1,false,false,true,false,false,false,false,false,false,TX,969302,EAST CENTRAL ISD,false,4817850,34,Fiber,6380,83400.0
298646,141557,1000.0,9603,Fiber,Fiber,true,Fiber,136203.24,10,2745200-1,false,false,false,true,true,false,false,false,false,TX,969302,EAST CENTRAL ISD,false,4817850,34,Fiber,6380,13620.324
298651,,35.0,167,Cable / DSL,Fiber,false,N/A,4440.6,1,2755047-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,4440.6
298652,140587,1000.0,1474,Fiber,Fiber,false,N/A,14400.0,1,2759934-1,false,false,false,true,false,false,false,false,false,TX,969342,FARMERSVILLE ISD,false,4819080,6,Fiber,757,14400.0
298653,140587,1000.0,1474,Fiber,Fiber,false,N/A,14400.0,1,2759848-1,false,false,false,true,false,false,false,false,false,TX,969342,FARMERSVILLE ISD,false,4819080,6,Fiber,757,14400.0
298656,,200.0,,Fiber,Fiber,true,Fiber,30000.0,1,2769217-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,30000.0
298657,,3.0,,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,6383.64,2,2769294-1,true,false,true,false,false,false,false,false,false,TX,,,true,,,,0,3191.82
298658,,20.0,,Other / Uncategorized,Fiber,true,Other / Uncategorized,9600.0,1,2769314-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,9600.0
298660,,200.0,,Fiber,Other / Uncategorized,true,Fiber,37860.0,1,2769348-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,37860.0
298663,,100.0,,Other / Uncategorized,Fiber,true,Other / Uncategorized,23900.0,1,2769158-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,23900.0
298666,,200.0,,Fiber,Fiber,true,Fiber,30000.0,1,2769173-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,30000.0
298667,141517,20.0,18693,Fiber,Fiber,true,Fiber,7200.0,1,2773370-1,false,true,true,false,false,false,false,false,false,TX,969197,COMAL ISD,false,4814730,28,Fiber,5827,7200.0
298669,141615,1000.0,2189,Fiber,Fiber,false,N/A,13129.68,1,2778660-1,false,false,false,true,false,false,false,false,false,TX,970030,SINTON ISD,false,4840350,4,Fiber,1554,13129.68
298670,141615,1000.0,2189,Fiber,Fiber,false,N/A,49904.76,1,2779830-1,false,false,true,false,false,false,false,false,false,TX,970030,SINTON ISD,false,4840350,4,Fiber,1554,49904.76
298671,141615,1000.0,2189,Fiber,Fiber,false,N/A,13212.72,1,2778660-3,false,false,false,true,false,false,false,false,false,TX,970030,SINTON ISD,false,4840350,4,Fiber,1554,13212.72
298672,141615,1000.0,2189,Fiber,Fiber,false,N/A,13157.64,1,2778660-2,false,false,false,true,false,false,false,false,false,TX,970030,SINTON ISD,false,4840350,4,Fiber,1554,13157.64
298676,141899,100.0,183,Fiber,Fiber,false,N/A,9720.0,2,2781827-1,false,false,false,false,false,false,false,false,true,TX,969169,CHILLICOTHE ISD,false,4813890,26,Fiber,137,4860.0
298685,141899,30.0,183,Other / Uncategorized,Other / Uncategorized,false,N/A,17160.0,1,2782175-1,false,true,true,false,false,false,true,true,false,TX,969169,CHILLICOTHE ISD,false,4813890,26,Fiber,137,17160.0
298686,140441,1000.0,3649,Fiber,Fiber,false,N/A,102900.0,6,2785242-1,false,false,false,true,true,false,false,false,false,TX,969654,LOVEJOY ISD,false,4828380,6,Fiber,80,17150.0
298688,140441,300.0,3649,Fiber,Fiber,false,N/A,22200.0,1,2785326-1,false,false,true,false,false,false,false,false,false,TX,969654,LOVEJOY ISD,false,4828380,6,Fiber,80,22200.0
298692,141095,1000.0,2398,Fiber,Fiber,false,N/A,43140.0,1,2736563-1,false,false,true,false,false,false,false,false,false,TX,969171,CHINA SPRING ISD,false,4813960,2,Fiber,625,43140.0
298701,141095,1000.0,2398,Fiber,Fiber,false,N/A,14400.0,1,2736563-2,false,false,true,false,false,false,false,false,false,TX,969171,CHINA SPRING ISD,false,4813960,2,Fiber,625,14400.0
298969,,50.0,,Fiber,Fiber,true,Fiber,16920.0,1,2806410-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,16920.0
298970,141638,20.0,49190,Other / Uncategorized,Other / Uncategorized,false,N/A,26400.0,1,2831564-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,26400.0
299159,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2820350-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299164,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2820430-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
299180,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2817069-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299185,,50.0,0,Other / Uncategorized,Fiber,true,Other / Uncategorized,4524.0,1,2818600-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,4524.0
299186,141260,5.0,11551,Fiber,Fiber,true,Fiber,10256.4,1,2818869-1,false,true,true,false,false,false,false,false,false,TX,969776,NEW CANEY ISD,false,4832400,57,Fiber,7279,10256.4
299188,141260,2000.0,11551,Fiber,Fiber,true,Fiber,66000.0,1,2818864-1,false,false,true,false,false,false,false,false,false,TX,969776,NEW CANEY ISD,false,4832400,57,Fiber,7279,66000.0
299190,141260,2048.0,11551,Fiber,Fiber,true,Fiber,27600.0,22,2818811-1,false,false,false,true,true,false,false,false,false,TX,969776,NEW CANEY ISD,false,4832400,57,Fiber,7279,1254.5454545454545
299194,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2817958-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299197,,5.0,,Cable / DSL,Fiber,true,Cable / DSL,3456.0,1,2819977-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,3456.0
299198,,5.0,,Cable / DSL,Fiber,true,Cable / DSL,3456.0,1,2819987-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,3456.0
299199,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2820037-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
299213,,1000.0,,Fiber,Fiber,false,N/A,51500.0,1,2820150-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299215,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823142-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299218,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823576-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299220,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823440-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299221,141329,1.544,12826,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,8494.5,1,2823352-1,false,true,true,false,false,false,true,true,false,TX,969258,DEER PARK ISD,false,4816530,3,Fiber,6076,8494.5
299223,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823697-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299225,,1000.0,438,Fiber,Fiber,false,N/A,51500.0,1,2823264-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299227,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823743-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299229,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823525-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299230,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2823353-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299258,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2827134-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299260,141584,100.0,681,Fiber,Other / Uncategorized,false,N/A,23988.0,1,2825845-1,false,false,true,false,false,false,false,false,false,TX,969921,RICARDO ISD,false,4836930,1,Fiber,384,23988.0
299261,140984,20.0,175,Other / Uncategorized,Other / Uncategorized,false,N/A,12000.0,1,2825235-1,false,true,true,false,false,false,true,true,false,TX,969798,NORTHSIDE ISD,false,4833090,25,Fiber,69,12000.0
299263,140984,20.0,175,Fiber,Fiber,false,N/A,9300.0,1,2825227-1,false,false,false,false,false,false,false,false,true,TX,969798,NORTHSIDE ISD,false,4833090,25,Fiber,69,9300.0
299264,,1000.0,0,Fiber,Fiber,false,N/A,51500.0,1,2827162-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299266,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2827196-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
299270,,1000.0,0,Fiber,Fiber,false,N/A,51500.0,1,2829609-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299274,,2.0,,Other / Uncategorized,Fiber,true,Other / Uncategorized,169.95,1,2826573-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,169.95
299277,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2826909-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299278,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2826766-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299281,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2827014-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,51500.0
299290,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2828286-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299293,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2828686-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299295,,1000.0,2370,Fiber,Fiber,false,N/A,51500.0,1,2829532-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299299,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2828126-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299300,,1000.0,2370,Fiber,Fiber,false,N/A,51500.0,1,2828758-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299301,141602,40.0,462,Fiber,Fiber,true,Fiber,1739.4,1,2828870-1,false,false,true,false,false,false,false,false,false,TX,969935,RIVIERA ISD,false,4837320,1,Fiber,260,1739.4
299304,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2830162-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299327,140995,1000.0,2205,Fiber,Fiber,true,Fiber,32833.56,1,2832337-1,false,false,true,false,false,false,false,false,false,TX,969086,BRIDGEPORT ISD,false,4811340,1,Fiber,1208,32833.56
299329,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2830228-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299333,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2830294-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299336,141650,100.0,3307,Fiber,Fiber,false,N/A,6600.0,1,2829847-1,false,false,true,false,false,false,false,false,false,TX,969475,HIDALGO ISD,false,4823100,38,Fiber,2925,6600.0
299337,140774,5.0,485,Other / Uncategorized,Fiber,false,N/A,9279.6,1,2832283-1,false,true,true,false,false,false,false,false,false,TX,969609,LATEXO ISD,false,4826910,25,Fiber,226,9279.6
299346,,10.0,,Cable / DSL,Fiber,true,Cable / DSL,1788.0,1,2830325-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1788.0
299427,,1000.0,910,Fiber,Fiber,false,N/A,51500.0,1,2829919-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299436,,20.0,1527,Fiber,Other / Uncategorized,false,N/A,60407.52,5,2833092-1,false,false,false,true,true,false,false,false,false,TX,,,false,,,,0,12081.504
299444,141638,20.0,49190,Other / Uncategorized,Fiber,false,N/A,29076.0,1,2831707-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,29076.0
299445,141638,60.0,49190,Other / Uncategorized,Fiber,false,N/A,705600.0,12,2831748-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,58800.0
299447,141713,100.0,725,Fiber,Fiber,false,N/A,43200.0,1,2832179-1,false,true,true,false,false,false,false,false,false,TX,969536,JOHNSON CITY ISD,false,4824840,26,Fiber,306,43200.0
299449,141638,60.0,49190,Other / Uncategorized,Other / Uncategorized,false,N/A,52800.0,1,2831592-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,52800.0
299453,141638,100.0,49190,Other / Uncategorized,Fiber,false,N/A,558600.0,7,2831783-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,79800.0
299460,141638,20.0,49190,Other / Uncategorized,Other / Uncategorized,false,N/A,1445400.0,33,2824553-1,false,false,true,false,false,false,true,true,false,TX,969101,BROWNSVILLE ISD,false,4811680,83,Fiber,47164,43800.0
299467,,5.0,,Cable / DSL,Fiber,false,N/A,5164.92,1,2834883-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,5164.92
299478,140682,200.0,1327,Fiber,Copper,false,N/A,36000.0,1,2832764-1,false,true,true,false,false,false,false,false,false,TX,969965,SABINE ISD,false,4838460,24,Fiber,632,36000.0
299484,142056,100.0,1071,Other / Uncategorized,Other / Uncategorized,false,N/A,54135.96,1,2833226-1,false,true,true,false,false,false,true,true,false,TX,969225,CRANE ISD,false,4815540,36,Fiber,400,54135.96
299555,141289,100.0,157,Other / Uncategorized,Fiber,true,Other / Uncategorized,23475.0,1,2835159-1,false,false,false,false,false,false,false,false,false,TX,969687,MATAGORDA ISD,false,4829370,27,Insufficient data,152,23475.0
299556,,1.5,,Copper,Fiber,true,Copper,2736.0,11,2835114-1,true,false,false,false,false,false,false,false,false,TX,,,true,,,,0,248.72727272727272
299558,142056,5.0,1071,Other / Uncategorized,Other / Uncategorized,false,N/A,444.0,1,2833743-1,false,false,true,false,false,true,false,false,false,TX,969225,CRANE ISD,false,4815540,36,Fiber,400,444.0
299565,140585,150.0,1656,Other / Uncategorized,Fiber,false,N/A,44040.0,1,2836655-1,false,false,true,false,false,false,true,true,false,TX,969907,RAINS ISD,false,4836360,1,Insufficient data,978,44040.0
299584,141289,100.0,157,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,1472.77,1,2835056-1,false,false,true,false,false,false,true,true,false,TX,969687,MATAGORDA ISD,false,4829370,27,Insufficient data,152,1472.77
299585,,200.0,,Fiber,Fiber,false,N/A,15000.0,1,2835137-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,15000.0
299587,140707,50.0,663,Fiber,Fiber,false,N/A,12189.0,1,2835037-1,false,false,false,false,false,false,false,false,false,TX,969136,CARLISLE ISD,false,4812870,2,Insufficient data,511,12189.0
299588,,1.5,167,Other / Uncategorized,Other / Uncategorized,false,N/A,4273.56,10,2836620-1,true,false,true,false,false,true,false,false,false,TX,,,false,,,,0,427.356
299589,,20.0,,Fiber,Fiber,false,N/A,10558.2,1,2789081-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,10558.2
299593,141859,60.0,668,Fiber,Other / Uncategorized,true,Fiber,7400.0,2,2834548-1,false,true,true,false,false,false,false,false,false,TX,969837,PANHANDLE ISD,false,4834230,26,Fiber,142,3700.0
299742,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2834910-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299743,141289,10.0,157,Other / Uncategorized,Copper,true,Other / Uncategorized,17400.0,1,2834728-1,false,true,true,false,false,false,true,true,false,TX,969687,MATAGORDA ISD,false,4829370,27,Insufficient data,152,17400.0
299745,,6.0,,Cable / DSL,Copper,false,N/A,1438.8,1,2833144-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1438.8
299746,,1000.0,3481,Fiber,Fiber,false,N/A,51500.0,1,2834994-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,51500.0
299858,141859,60.0,668,Fiber,Other / Uncategorized,true,Fiber,70000.0,1,2834500-1,false,true,true,false,false,false,false,false,false,TX,969837,PANHANDLE ISD,false,4834230,26,Fiber,142,70000.0
299919,,10.0,,Other / Uncategorized,Fiber,false,N/A,1011.84,2,2835031-1,false,false,false,false,false,false,false,false,false,TX,,,true,,,,0,505.92
299920,141486,1000.0,24823,Fiber,Fiber,false,N/A,35970.0,1,2834532-1,false,false,true,false,false,false,false,false,false,TX,969606,LAREDO ISD,false,4826790,41,Fiber,24182,35970.0
299921,141486,6000.0,24823,Fiber,Other / Uncategorized,false,N/A,155940.0,1,2834533-1,false,false,true,false,false,false,false,false,false,TX,969606,LAREDO ISD,false,4826790,41,Fiber,24182,155940.0
299923,141650,1000.0,3307,Fiber,Fiber,false,N/A,40786.32,6,2834985-1,false,false,false,true,true,false,false,false,false,TX,969475,HIDALGO ISD,false,4823100,38,Fiber,2925,6797.72
299924,,60.0,,Other / Uncategorized,Fiber,false,N/A,13200.0,1,2835400-1,false,false,true,false,false,false,true,true,false,TX,,,true,,,,0,13200.0
299929,141289,10.0,157,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,6000.0,1,2835025-1,false,false,false,false,false,false,false,false,false,TX,969687,MATAGORDA ISD,false,4829370,27,Insufficient data,152,6000.0
299931,141650,100.0,3307,Other / Uncategorized,Fiber,false,N/A,4836.6,1,2834985-2,false,false,false,false,false,false,false,false,false,TX,969475,HIDALGO ISD,false,4823100,38,Fiber,2925,4836.6
299932,141650,100.0,3307,Fiber,Other / Uncategorized,false,N/A,22080.0,1,2834776-1,false,true,true,false,false,false,false,false,false,TX,969475,HIDALGO ISD,false,4823100,38,Fiber,2925,22080.0
299944,,10.0,,Cable / DSL,Fiber,false,N/A,1559.4,5,2835867-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,311.88
299955,,3.0,,Other / Uncategorized,Fiber,true,Other / Uncategorized,1513.44,1,2836421-1,true,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1513.44
