"","postal_cd","district_esh_id","pct_scalable"
"2204","KY",904519,1
"2205","KY",904520,0.555555555555556
"2206","KY",904522,0.857142857142857
"2207","KY",904523,1
"2208","KY",904525,1
"2209","KY",904526,0.2
"2210","KY",904527,1
"2211","KY",904528,1
"2212","KY",904529,1
"2213","KY",904531,1
"2214","KY",904532,0.5
"2215","KY",904533,1
"2216","KY",904534,0.333333333333333
"2217","KY",904535,0.5
"2218","KY",904536,1
"2219","KY",904538,0.791666666666667
"2220","KY",904539,1
"2221","KY",904542,0.75
"2222","KY",904543,1
"2223","KY",904544,0.25
"2224","KY",904545,1
"2225","KY",904546,1
"2226","KY",904547,1
"2227","KY",904548,0.5
"2228","KY",904549,0.833333333333333
"2229","KY",904550,1
"2230","KY",904551,1
"2231","KY",904552,1
"2232","KY",904553,1
"2233","KY",904555,0
"2234","KY",904556,1
"2235","KY",904558,0.25
"2236","KY",904559,0
"2237","KY",904560,0.2
"2238","KY",904562,1
"2239","KY",904564,0.75
"2240","KY",904565,1
"2241","KY",904566,1
"2242","KY",904568,1
"2243","KY",904569,1
"2244","KY",904570,1
"2245","KY",904571,0.571428571428571
"2246","KY",904572,0
"2247","KY",904573,1
"2248","KY",904575,1
"2249","KY",904576,0.6
"2250","KY",904577,1
"2251","LA",909629,1
"2252","LA",909636,1
"2253","LA",909655,1
"2254","LA",909656,1
"2255","LA",909658,1
"2256","LA",909707,1
"2257","LA",909711,1
"2258","LA",909713,1
"2259","LA",909715,1
"2260","LA",909716,1
"2261","LA",909718,1
"2262","LA",909720,1
"2263","LA",909721,1
"2264","LA",909722,1
"2265","LA",909723,0.916666666666667
"2266","LA",909725,0.285714285714286
"2267","LA",909726,1
"2268","LA",909727,1
"2269","LA",909728,1
"2270","LA",909729,1
"2271","LA",909731,1
"2272","LA",909733,1
"2273","LA",909734,1
"2274","LA",909735,1
"2275","LA",909736,1
"2276","LA",909737,0.725
"2277","LA",909742,1
"2278","LA",909743,1
"2279","LA",909744,1
"2280","LA",909747,1
"2281","LA",909748,1
"2282","LA",909750,1
"2283","LA",909751,1
"2284","LA",909753,1
"2285","LA",909754,1
"2286","LA",909756,1
"2287","LA",909758,1
"2288","LA",909759,1
"2289","LA",909760,0.938775510204082
"2290","LA",909761,1
"2291","LA",909763,1
"2292","LA",909764,0.857142857142857
"2293","LA",909765,1
"2294","LA",909767,1
"2295","LA",909769,1
"2296","LA",909771,1
"2297","LA",909774,1
"2298","MA",910901,0.333333333333333
"2299","MA",910902,1
"2300","MA",910925,0
"2301","MA",910946,0
"2302","MA",910996,1
"2303","MA",910997,0
"2304","MA",911005,1
"2305","MA",911006,0.25
"2306","MA",911009,1
"2307","MA",911010,1
"2308","MA",911011,1
"2309","MA",911012,0.25
"2310","MA",911014,0.833333333333333
"2311","MA",911015,1
"2312","MA",911016,1
"2313","MA",911017,0
"2314","MA",911019,1
"2315","MA",911021,0.25
"2316","MA",911022,0.25
"2317","MA",911023,1
"2318","MA",911024,1
"2319","MA",911028,0
"2320","MA",911029,0
"2321","MA",911038,0.5
"2322","MA",911039,0
"2323","MA",911041,1
"2324","MA",911042,0
"2325","MA",911044,1
"2326","MA",911047,1
"2327","MA",911048,1
"2328","MA",911050,1
"2329","MA",911051,1
"2330","MA",911052,0.25
"2331","MA",911054,1
"2332","MA",911055,0.5
"2333","MA",911058,1
"2334","MA",911059,1
"2335","MA",911060,1
"2336","MA",911062,1
"2337","MA",911063,1
"2338","MA",911065,0.5
"2339","MA",911066,1
"2340","MA",911069,1
"2341","MA",911072,1
"2342","MA",911077,0.333333333333333
"2343","MA",911078,1
"2344","MA",911079,1
"2345","MA",911084,0.333333333333333
"2346","MA",911085,0.5
"2347","MA",911086,0.2
"2348","MA",911088,1
"2349","MA",911089,0.25
"2350","MA",911090,1
"2351","MA",911091,0
"2352","MA",911092,1
"2353","MA",911094,1
"2354","MA",911097,1
"2355","MA",911100,0.25
"2356","MA",911104,1
"2357","MA",911109,0.666666666666667
"2358","MA",911111,1
"2359","MA",911123,0.5
"2360","MA",911124,0
"2361","MA",911127,0
"2362","MA",911130,1
"2363","MA",911131,1
"2364","MA",911135,1
"2365","MA",911139,1
"2366","MA",911140,1
"2367","MA",911142,1
"2368","MA",911146,0.333333333333333
"2369","MA",911148,0
"2370","MA",911149,1
"2371","MA",911150,1
"2372","MA",911151,1
"2373","MA",911152,1
"2374","MA",911154,1
"2375","MA",911155,1
"2376","MA",911156,1
"2377","MA",911157,1
"2378","MA",911159,0.333333333333333
"2379","MA",911162,0.333333333333333
"2380","MA",911163,0
"2381","MA",911165,1
"2382","MA",911168,1
"2383","MA",911171,1
"2384","MA",911172,0.4
"2385","MA",911174,1
"2386","MA",911175,0
"2387","MA",911178,1
"2388","MA",911181,0.5
"2389","MA",911182,1
"2390","MA",911183,0.5
"2391","MA",911185,1
"2392","MA",911186,0.666666666666667
"2393","MA",911187,1
"2394","MA",911189,0.5
"2395","MA",911192,0.5
"2396","MA",911193,0.5
"2397","MA",911194,1
"2398","MA",911201,1
"2399","MA",911205,1
"2400","MA",911210,1
"2401","MA",911213,1
"2402","MA",911220,0.5
"2403","MA",911225,1
"2404","MA",911226,1
"2405","MA",911227,1
"2406","MA",911230,0.25
"2407","MA",911236,1
"2408","MA",911243,0
"2409","MA",911245,1
"2410","MA",911246,0.666666666666667
"2411","MA",911248,0.333333333333333
"2412","MA",911251,1
"2413","MA",911253,0.25
"2414","MA",911254,1
"2415","MA",911256,0.2
"2416","MA",911258,1
"2417","MA",911259,1
"2418","MA",911260,0
"2419","MA",911263,1
"2420","MA",911264,0.5
"2421","MA",911270,1
"2422","MA",911273,1
"2423","MA",911276,1
"2424","MA",911277,0
"2425","MA",911279,0
"2426","MA",911282,1
"2427","MA",911284,1
"2428","MA",911285,1
"2429","MA",911287,1
"2430","MA",911288,0.333333333333333
"2431","MA",911290,0
"2432","MA",911294,1
"2433","MA",911297,1
"2434","MA",911299,1
"2435","MA",911300,1
"2436","MA",911301,1
"2437","MA",911302,0.2
"2438","MA",911305,1
"2439","MA",911307,0.2
"2440","MA",911311,1
"2441","MA",911318,1
"2442","MA",911321,1
"2443","MA",911322,1
"2444","MA",911323,1
"2445","MA",911324,1
"2446","MA",911325,1
"2447","MA",911328,1
"2448","MA",911329,0.666666666666667
"2449","MA",911331,1
"2450","MA",911334,1
"2451","MA",911335,0
"2452","MA",911336,1
"2453","MA",911337,0.25
"2454","MA",911338,1
"2455","MA",911339,0
"2456","MA",911341,1
"2457","MA",911342,1
"2458","MA",911346,0.666666666666667
"2459","MA",911347,1
"2460","MA",911353,1
"2461","MA",911356,1
"2462","MA",911359,1
"2463","MA",911361,1
"2464","MA",911362,1
"2465","MA",911363,1
"2466","MD",915443,0.88
"2467","MD",915445,1
"2468","MD",915446,1
"2469","MD",915447,1
"2470","MD",915449,1
"2471","MD",915451,1
"2472","MD",915454,0.905660377358491
"2473","MD",915455,0.916666666666667
"2474","MD",915456,1
"2475","MD",915459,0.616161616161616
"2476","MD",915462,1
"2477","MD",915463,0.125
"2478","MD",915464,1
"2479","MD",915465,1
"2480","MD",915466,0.90625
"2481","MD",915467,1
"2482","ME",917320,1
"2483","ME",917336,1
"2484","ME",917337,1
"2485","ME",917338,1
"2486","ME",917339,1
"2487","ME",917342,1
"2488","ME",917347,1
"2489","ME",917351,1
"2490","ME",917352,1
"2491","ME",917356,1
"2492","ME",917357,1
"2493","ME",917358,1
"2494","ME",917364,1
"2495","ME",917365,1
"2496","ME",917366,1
"2497","ME",917373,1
"2498","ME",917374,1
"2499","ME",917378,1
"2500","ME",917380,0.5
"2501","ME",917382,1
"2502","ME",917385,1
"2503","ME",917390,1
"2504","ME",917392,1
"2505","ME",917394,0.333333333333333
"2506","ME",917395,1
"2507","ME",917396,1
"2508","ME",917400,1
"2509","ME",917401,1
"2510","ME",917402,1
"2511","ME",917404,1
"2512","ME",917408,1
"2513","ME",917413,1
"2514","ME",917414,1
"2515","ME",917415,1
"2516","ME",917419,1
"2517","ME",917427,1
"2518","ME",917434,1
"2519","ME",917436,1
"2520","ME",917442,1
"2521","ME",917443,0
"2522","ME",917444,1
"2523","ME",917445,1
"2524","ME",917446,1
"2525","ME",917449,1
"2526","ME",917452,1
"2527","ME",917457,1
"2528","ME",917458,1
"2529","ME",917459,1
"2530","ME",917460,1
"2531","ME",917461,1
"2532","ME",917462,1
"2533","ME",917463,1
"2534","ME",917464,1
"2535","ME",917466,1
"2536","ME",917467,1
"2537","ME",917473,1
"2538","ME",917477,1
"2539","ME",917478,1
"2540","ME",917481,1
"2541","ME",917485,1
"2542","ME",917487,1
"2543","ME",917488,1
"2544","ME",917491,1
"2545","ME",917492,1
"2546","ME",917494,1
"2547","ME",917495,1
"2548","ME",917496,1
"2549","ME",917500,1
"2550","ME",917510,1
"2551","ME",917518,1
"2552","ME",917519,1
"2553","ME",917524,1
"2554","ME",917527,1
"2555","ME",917533,1
"2556","ME",917535,1
"2557","ME",917537,1
"2558","ME",917539,1
"2559","ME",917540,0.75
"2560","ME",917544,1
"2561","ME",917547,1
"2562","ME",917548,1
"2563","ME",917549,1
"2564","ME",917550,1
"2565","ME",917551,1
"2566","ME",917552,1
"2567","ME",917553,1
"2568","ME",917555,1
"2569","ME",917556,1
"2570","ME",917558,1
"2571","ME",917559,1
"2572","ME",917560,1
"2573","ME",917561,1
"2574","ME",917563,1
"2575","ME",917564,1
"2576","ME",917569,1
"2577","ME",917572,1
"2578","ME",917579,1
"2579","ME",917580,1
"2580","ME",917584,1
"2581","ME",917585,1
"2582","ME",917595,1
"2583","ME",917597,1
"2584","ME",917598,1
"2585","ME",917602,1
"2586","MI",919144,0.5
"2587","MI",919148,0.4
"2588","MI",919149,0.25
"2589","MI",919151,1
"2590","MI",919439,1
"2591","MI",919474,1
"2592","MI",919475,1
"2593","MI",919476,1
"2594","MI",919479,1
"2595","MI",919486,1
"2596","MI",919494,0.5
"2597","MI",919498,1
"2598","MI",919500,0
"2599","MI",919502,1
"2600","MI",919504,0.5
"2601","MI",919505,1
"2602","MI",919507,0
"2603","MI",919508,1
"2604","MI",919513,1
"2605","MI",919514,0.333333333333333
"2606","MI",919516,1
"2607","MI",919517,0.25
"2608","MI",919518,0.5
"2609","MI",919521,0.571428571428571
"2610","MI",919522,1
"2611","MI",919523,1
"2612","MI",919524,0.833333333333333
"2613","MI",919529,0
"2614","MI",919535,0.5
"2615","MI",919537,0.666666666666667
"2616","MI",919539,0.333333333333333
"2617","MI",919540,0
"2618","MI",919542,0.5
"2619","MI",919543,0.5
"2620","MI",919546,0.666666666666667
"2621","MI",919547,1
"2622","MI",919548,1
"2623","MI",919549,0.5
"2624","MI",919553,0.333333333333333
"2625","MI",919555,1
"2626","MI",919558,1
"2627","MI",919561,1
"2628","MI",919563,1
"2629","MI",919566,1
"2630","MI",919567,0.2
"2631","MI",919568,1
"2632","MI",919576,0.333333333333333
"2633","MI",919577,1
"2634","MI",919579,0
"2635","MI",919580,0.333333333333333
"2636","MI",919582,0.25
"2637","MI",919586,1
"2638","MI",919592,0.25
"2639","MI",919598,0.5
"2640","MI",919600,1
"2641","MI",919608,1
"2642","MI",919610,0.2
"2643","MI",919614,0.4
"2644","MI",919617,1
"2645","MI",919621,1
"2646","MI",919622,1
"2647","MI",919623,1
"2648","MI",919625,1
"2649","MI",919629,0.333333333333333
"2650","MI",919630,0.5
"2651","MI",919631,0.820754716981132
"2652","MI",919633,1
"2653","MI",919635,0.333333333333333
"2654","MI",919639,0.25
"2655","MI",919641,0.333333333333333
"2656","MI",919642,1
"2657","MI",919644,1
"2658","MI",919646,0.5
"2659","MI",919647,0.333333333333333
"2660","MI",919649,1
"2661","MI",919650,0.2
"2662","MI",919652,0
"2663","MI",919654,0.2
"2664","MI",919657,1
"2665","MI",919659,0.333333333333333
"2666","MI",919660,0.5
"2667","MI",919665,1
"2668","MI",919666,0.857142857142857
"2669","MI",919667,1
"2670","MI",919668,1
"2671","MI",919670,1
"2672","MI",919674,0.5
"2673","MI",919680,0.5
"2674","MI",919681,0.333333333333333
"2675","MI",919684,1
"2676","MI",919685,1
"2677","MI",919686,1
"2678","MI",919687,1
"2679","MI",919689,1
"2680","MI",919693,0.25
"2681","MI",919696,1
"2682","MI",919697,1
"2683","MI",919699,0.2
"2684","MI",919701,1
"2685","MI",919705,1
"2686","MI",919706,0.333333333333333
"2687","MI",919709,1
"2688","MI",919710,0.25
"2689","MI",919711,0.6
"2690","MI",919713,0.5
"2691","MI",919715,1
"2692","MI",919720,1
"2693","MI",919721,0.333333333333333
"2694","MI",919723,0.666666666666667
"2695","MI",919725,0.4
"2696","MI",919726,1
"2697","MI",919736,1
"2698","MI",919739,0.333333333333333
"2699","MI",919741,1
"2700","MI",919742,1
"2701","MI",919744,0.25
"2702","MI",919746,0.5
"2703","MI",919750,1
"2704","MI",919752,1
"2705","MI",919755,0.666666666666667
"2706","MI",919758,0.25
"2707","MI",919760,0.5
"2708","MI",919762,0.12
"2709","MI",919765,1
"2710","MI",919766,1
"2711","MI",919768,1
"2712","MI",919770,1
"2713","MI",919771,0.333333333333333
"2714","MI",919775,0.75
"2715","MI",919785,0.333333333333333
"2716","MI",919786,0.8
"2717","MI",919789,1
"2718","MI",919793,0.333333333333333
"2719","MI",919794,1
"2720","MI",919796,1
"2721","MI",919797,0.25
"2722","MI",919798,1
"2723","MI",919799,1
"2724","MI",919800,0.75
"2725","MI",919802,1
"2726","MI",919803,1
"2727","MI",919805,1
"2728","MI",919807,1
"2729","MI",919810,1
"2730","MI",919814,0
"2731","MI",919815,1
"2732","MI",919823,0.5
"2733","MI",919825,0.2
"2734","MI",919826,0.333333333333333
"2735","MI",919827,0
"2736","MI",919829,1
"2737","MI",919839,0.5
"2738","MI",919842,0
"2739","MI",919847,1
"2740","MI",919850,0.5
"2741","MI",919852,0.333333333333333
"2742","MI",919857,0.833333333333333
"2743","MI",919858,1
"2744","MI",919859,1
"2745","MI",919871,1
"2746","MI",919872,0.666666666666667
"2747","MI",919877,1
"2748","MI",919880,1
"2749","MI",919881,1
"2750","MI",919882,1
"2751","MI",919889,1
"2752","MI",919891,1
"2753","MI",919894,1
"2754","MI",919899,0.333333333333333
"2755","MI",919900,1
"2756","MI",919901,1
"2757","MI",919906,1
"2758","MI",919907,0.25
"2759","MI",919909,0.5
"2760","MI",919913,1
"2761","MI",919914,0.5
"2762","MI",919918,1
"2763","MI",919922,1
"2764","MI",919926,1
"2765","MI",919929,0.25
"2766","MI",919930,1
"2767","MI",919937,0
"2768","MI",919944,1
"2769","MI",919946,0.333333333333333
"2770","MI",919947,0.333333333333333
"2771","MI",919948,0.25
"2772","MI",919951,0.5
"2773","MI",919952,0
"2774","MI",919960,1
"2775","MI",919961,1
"2776","MI",919962,1
"2777","MI",919970,0.25
"2778","MI",919972,1
"2779","MI",919975,1
"2780","MI",919976,0.5
"2781","MI",919978,1
"2782","MI",919984,1
"2783","MI",919985,0.2
"2784","MI",919986,0.25
"2785","MI",919987,0.5
"2786","MI",919988,0.25
"2787","MI",919991,0.5
"2788","MI",919992,0.25
"2789","MI",919995,0.5
"2790","MI",919996,1
"2791","MI",919998,0.875
"2792","MI",919999,0.333333333333333
"2793","MI",920001,1
"2794","MI",920003,1
"2795","MI",920005,1
"2796","MI",920007,0.25
"2797","MI",920009,1
"2798","MI",920018,1
"2799","MI",920023,1
"2800","MI",920027,1
"2801","MI",920034,0.5
"2802","MI",920035,1
"2803","MI",920036,1
"2804","MI",920037,0.5
"2805","MI",920038,0
"2806","MI",920043,1
"2807","MI",920047,1
"2808","MI",920048,1
"2809","MI",920051,0.5
"2810","MI",920052,0.5
"2811","MI",920054,0.5
"2812","MI",920055,1
"2813","MI",920057,1
"2814","MN",922204,0.5
"2815","MN",922208,1
"2816","MN",922211,1
"2817","MN",922218,0.5
"2818","MN",922219,1
"2819","MN",922220,1
"2820","MN",922262,1
"2821","MN",922263,1
"2822","MN",922264,0.5
"2823","MN",922265,0.25
"2824","MN",922269,0.5
"2825","MN",922270,0.666666666666667
"2826","MN",922271,0.5
"2827","MN",922273,1
"2828","MN",922275,1
"2829","MN",922276,1
"2830","MN",922277,0.25
"2831","MN",922278,1
"2832","MN",922279,0.75
"2833","MN",922281,1
"2834","MN",922282,1
"2835","MN",922289,1
"2836","MN",922291,0.5
"2837","MN",922292,0.333333333333333
"2838","MN",922294,0.333333333333333
"2839","MN",922295,1
"2840","MN",922298,1
"2841","MN",922299,1
"2842","MN",922310,1
"2843","MN",922322,1
"2844","MN",922324,1
"2845","MN",922336,0.5
"2846","MN",922337,1
"2847","MN",922370,0.5
"2848","MN",922406,0.333333333333333
"2849","MN",922414,1
"2850","MN",922442,0.5
"2851","MN",922444,1
"2852","MN",922497,1
"2853","MN",922502,1
"2854","MN",922504,1
"2855","MN",922505,0.5
"2856","MN",922506,0.25
"2857","MN",922509,1
"2858","MN",922510,1
"2859","MN",922512,0.333333333333333
"2860","MN",922513,0.909090909090909
"2861","MN",922514,0.5
"2862","MN",922516,1
"2863","MN",922517,0.666666666666667
"2864","MN",922518,0.5
"2865","MN",922520,1
"2866","MN",922521,1
"2867","MN",922522,0.5
"2868","MN",922524,0.5
"2869","MN",922525,1
"2870","MN",922526,0.5
"2871","MN",922529,1
"2872","MN",922530,1
"2873","MN",922531,1
"2874","MN",922533,1
"2875","MN",922534,0.363636363636364
"2876","MN",922536,0.5
"2877","MN",922538,0.333333333333333
"2878","MN",922539,1
"2879","MN",922540,1
"2880","MN",922542,1
"2881","MN",922543,1
"2882","MN",922548,1
"2883","MN",922549,1
"2884","MN",922550,1
"2885","MN",922551,0.5
"2886","MN",922553,0.333333333333333
"2887","MN",922556,0.5
"2888","MN",922558,1
"2889","MN",922560,1
"2890","MN",922563,1
"2891","MN",922564,1
"2892","MN",922566,0.4
"2893","MN",922567,0.8
"2894","MN",922570,1
"2895","MN",922571,0.5
"2896","MN",922572,1
"2897","MN",922573,0.2
"2898","MN",922574,0.5
"2899","MN",922576,0.25
"2900","MN",922577,1
"2901","MN",922580,1
"2902","MN",922582,1
"2903","MN",922583,0.5
"2904","MN",922584,0.75
"2905","MN",922586,0.25
"2906","MN",922587,0.25
"2907","MN",922588,1
"2908","MN",922590,1
"2909","MN",922591,1
"2910","MN",922592,1
"2911","MN",922594,1
"2912","MN",922597,1
"2913","MN",922598,1
"2914","MN",922599,1
"2915","MN",922601,0.5
"2916","MN",922602,0.818181818181818
"2917","MN",922603,0.5
"2918","MN",922605,0.5
"2919","MN",922606,1
"2920","MN",922607,0.333333333333333
"2921","MN",922608,1
"2922","MN",922609,1
"2923","MN",922610,0.5
"2924","MN",922611,0.5
"2925","MN",922612,0.5
"2926","MN",922613,1
"2927","MN",922616,1
"2928","MN",922619,0.333333333333333
"2929","MN",922620,1
"2930","MN",922623,1
"2931","MN",922625,1
"2932","MN",922626,1
"2933","MN",922628,1
"2934","MN",922630,1
"2935","MN",922631,1
"2936","MN",922636,1
"2937","MN",922637,0.5
"2938","MN",922643,1
"2939","MN",922646,0.666666666666667
"2940","MN",922647,1
"2941","MN",922648,1
"2942","MN",922650,0.5
"2943","MN",922651,1
"2944","MN",922653,1
"2945","MN",922654,0.5
"2946","MN",922655,1
"2947","MN",922656,0.0714285714285714
"2948","MN",922657,1
"2949","MN",922659,1
"2950","MN",922662,0.75
"2951","MN",922663,0.666666666666667
"2952","MN",922664,0.6
"2953","MN",922666,1
"2954","MN",922667,0.5
"2955","MN",922668,1
"2956","MN",922669,1
"2957","MN",922670,0
"2958","MN",922671,1
"2959","MN",922672,0.333333333333333
"2960","MN",922673,0.333333333333333
"2961","MN",922676,1
"2962","MN",922677,1
"2963","MN",922678,0.8
"2964","MN",922681,1
"2965","MN",922684,1
"2966","MN",922686,1
"2967","MN",922687,0.75
"2968","MN",922688,1
"2969","MN",922689,0.5
"2970","MN",922692,1
"2971","MN",922693,1
"2972","MN",922694,1
"2973","MN",922695,1
"2974","MN",922696,1
"2975","MN",922698,0.25
"2976","MN",922699,0.888888888888889
"2977","MN",922702,1
"2978","MN",922704,0.25
"2979","MN",922705,0.714285714285714
"2980","MN",922706,1
"2981","MN",922707,1
"2982","MN",922709,0.5
"2983","MN",922710,1
"2984","MN",922711,1
"2985","MN",922713,0.9
"2986","MN",922716,1
"2987","MN",922718,1
"2988","MN",922720,1
"2989","MN",922721,0.333333333333333
"2990","MN",922723,0.0833333333333333
"2991","MN",922724,1
"2992","MN",922727,0.5
"2993","MN",922728,0.5
"2994","MN",922729,1
"2995","MN",922730,0.25
"2996","MN",922731,0.5
"2997","MN",922733,1
"2998","MN",922735,1
"2999","MN",922736,1
"3000","MN",922737,1
"3001","MN",922739,1
"3002","MN",922740,0.727272727272727
"3003","MN",922741,1
"3004","MN",922742,1
"3005","MN",922743,0.5
"3006","MN",922745,1
"3007","MN",922746,1
"3008","MN",922748,1
"3009","MN",922749,0.0555555555555556
"3010","MN",922750,1
"3011","MN",922751,0.5
"3012","MN",922752,0.5
"3013","MN",922755,1
"3014","MN",922756,1
"3015","MN",922758,0.5
"3016","MN",922759,1
"3017","MN",922760,1
"3018","MN",922761,0.25
"3019","MN",922763,0.4
"3020","MN",922764,1
"3021","MN",922766,1
"3022","MN",922767,0.5
"3023","MN",922768,1
"3024","MN",922769,1
"3025","MN",922771,0.428571428571429
"3026","MN",922772,1
"3027","MN",922773,0.5
"3028","MN",922774,0.5
"3029","MN",922775,1
"3030","MN",922776,1
"3031","MN",922777,1
"3032","MN",922778,1
"3033","MN",922779,1
"3034","MN",922780,1
"3035","MN",922782,1
"3036","MN",922783,1
"3037","MN",922784,1
"3038","MN",922785,0.333333333333333
"3039","MN",922786,0.75
"3040","MN",922788,0.333333333333333
"3041","MN",922789,1
"3042","MN",922792,1
"3043","MN",922794,1
"3044","MN",922796,1
"3045","MN",922797,1
"3046","MN",922798,1
"3047","MN",922800,1
"3048","MN",922802,1
"3049","MN",922803,0.333333333333333
"3050","MN",922805,0.25
"3051","MN",922806,0.75
"3052","MN",922808,1
"3053","MN",922809,1
"3054","MN",922813,1
"3055","MN",922815,0.5
"3056","MN",922819,1
"3057","MN",922823,1
"3058","MN",922824,1
"3059","MN",922826,0.333333333333333
"3060","MN",922829,1
"3061","MN",922831,0.5
"3062","MO",924003,1
"3063","MO",924004,0.666666666666667
"3064","MO",924057,1
"3065","MO",924066,1
"3066","MO",924069,1
"3067","MO",924070,0.5
"3068","MO",924071,1
"3069","MO",924074,1
"3070","MO",924075,1
"3071","MO",924077,1
"3072","MO",924078,0.5
"3073","MO",924079,1
"3074","MO",924080,0.25
"3075","MO",924081,1
"3076","MO",924084,1
"3077","MO",924085,1
"3078","MO",924087,1
"3079","MO",924088,1
"3080","MO",924089,1
"3081","MO",924090,1
"3082","MO",924091,1
"3083","MO",924092,0
"3084","MO",924093,1
"3085","MO",924094,1
"3086","MO",924095,0.5
"3087","MO",924097,0.5
"3088","MO",924098,0.5
"3089","MO",924099,0.315789473684211
"3090","MO",924101,1
"3091","MO",924102,1
"3092","MO",924103,1
"3093","MO",924107,1
"3094","MO",924109,1
"3095","MO",924111,1
"3096","MO",924112,1
"3097","MO",924115,1
"3098","MO",924116,1
"3099","MO",924117,1
"3100","MO",924118,1
"3101","MO",924120,1
"3102","MO",924121,1
"3103","MO",924123,0.2
"3104","MO",924125,0.5
"3105","MO",924126,0.5
"3106","MO",924129,0.333333333333333
"3107","MO",924131,1
"3108","MO",924134,0.5
"3109","MO",924137,1
"3110","MO",924140,1
"3111","MO",924141,0.5
"3112","MO",924143,1
"3113","MO",924145,1
"3114","MO",924146,1
"3115","MO",924147,1
"3116","MO",924148,1
"3117","MO",924149,1
"3118","MO",924152,1
"3119","MO",924154,1
"3120","MO",924157,1
"3121","MO",924158,1
"3122","MO",924159,1
"3123","MO",924160,1
"3124","MO",924161,1
"3125","MO",924162,0.2
"3126","MO",924164,0.666666666666667
"3127","MO",924165,1
"3128","MO",924166,0.5
"3129","MO",924167,1
"3130","MO",924168,1
"3131","MO",924169,1
"3132","MO",924170,0.5
"3133","MO",924173,0.5
"3134","MO",924174,0
"3135","MO",924175,1
"3136","MO",924176,1
"3137","MO",924177,1
"3138","MO",924178,1
"3139","MO",924181,1
"3140","MO",924182,1
"3141","MO",924183,1
"3142","MO",924184,1
"3143","MO",924185,1
"3144","MO",924186,1
"3145","MO",924189,1
"3146","MO",924190,1
"3147","MO",924192,1
"3148","MO",924193,1
"3149","MO",924197,1
"3150","MO",924198,1
"3151","MO",924199,1
"3152","MO",924200,1
"3153","MO",924201,1
"3154","MO",924202,1
"3155","MO",924203,0.25
"3156","MO",924205,0.5
"3157","MO",924206,0.5
"3158","MO",924207,1
"3159","MO",924208,0.25
"3160","MO",924209,1
"3161","MO",924211,1
"3162","MO",924212,1
"3163","MO",924213,1
"3164","MO",924214,0.5
"3165","MO",924218,1
"3166","MO",924221,1
"3167","MO",924222,1
"3168","MO",924223,0.5
"3169","MO",924225,0.666666666666667
"3170","MO",924226,0.5
"3171","MO",924227,1
"3172","MO",924228,1
"3173","MO",924230,1
"3174","MO",924231,0
"3175","MO",924232,1
"3176","MO",924233,0.333333333333333
"3177","MO",924235,0.5
"3178","MO",924236,0.5
"3179","MO",924237,1
"3180","MO",924238,0.5
"3181","MO",924240,1
"3182","MO",924241,1
"3183","MO",924242,1
"3184","MO",924243,1
"3185","MO",924244,1
"3186","MO",924245,1
"3187","MO",924246,1
"3188","MO",924247,1
"3189","MO",924249,1
"3190","MO",924250,1
"3191","MO",924251,1
"3192","MO",924252,1
"3193","MO",924253,1
"3194","MO",924255,1
"3195","MO",924259,1
"3196","MO",924260,0.5
"3197","MO",924265,1
"3198","MO",924266,0.5
"3199","MO",924267,1
"3200","MO",924269,0.666666666666667
"3201","MO",924270,1
"3202","MO",924271,1
"3203","MO",924272,1
"3204","MO",924273,0.333333333333333
"3205","MO",924275,1
"3206","MO",924276,1
"3207","MO",924277,1
"3208","MO",924278,1
"3209","MO",924279,0.75
"3210","MO",924280,1
"3211","MO",924281,0.333333333333333
"3212","MO",924282,1
"3213","MO",924283,0.5
"3214","MO",924287,1
"3215","MO",924288,1
"3216","MO",924289,1
"3217","MO",924290,1
"3218","MO",924291,1
"3219","MO",924293,1
"3220","MO",924294,1
"3221","MO",924296,1
"3222","MO",924297,1
"3223","MO",924300,1
"3224","MO",924301,0
"3225","MO",924302,1
"3226","MO",924303,1
"3227","MO",924305,1
"3228","MO",924306,0.666666666666667
"3229","MO",924308,1
"3230","MO",924309,0.25
"3231","MO",924311,0.285714285714286
"3232","MO",924312,1
"3233","MO",924313,1
"3234","MO",924314,1
"3235","MO",924315,1
"3236","MO",924316,0
"3237","MO",924317,1
"3238","MO",924318,1
"3239","MO",924319,0.25
"3240","MO",924322,1
"3241","MO",924324,1
"3242","MO",924325,1
"3243","MO",924326,1
"3244","MO",924327,1
"3245","MO",924329,0.5
"3246","MO",924330,1
"3247","MO",924331,1
"3248","MO",924332,1
"3249","MO",924334,1
"3250","MO",924336,0.333333333333333
"3251","MO",924337,1
"3252","MO",924339,1
"3253","MO",924340,1
"3254","MO",924341,1
"3255","MO",924342,1
"3256","MO",924346,0.5
"3257","MO",924348,0.352941176470588
"3258","MO",924349,0.5
"3259","MO",924350,1
"3260","MO",924352,1
"3261","MO",924353,0.5
"3262","MO",924355,1
"3263","MO",924356,0.333333333333333
"3264","MO",924361,1
"3265","MO",924362,0.5
"3266","MO",924363,1
"3267","MO",924365,1
"3268","MO",924366,1
"3269","MO",924367,1
"3270","MO",924368,1
"3271","MO",924369,0.5
"3272","MO",924372,1
"3273","MO",924373,0.666666666666667
"3274","MO",924375,1
"3275","MO",924379,0.5
"3276","MO",924380,0.25
"3277","MO",924381,1
"3278","MO",924382,1
