recipient_id,recipient_name,postal_cd,line_item_id,consortium_shared,shared_service,quantity_of_lines_received_by_district,bandwidth_in_mbps,connect_type,connect_category,purpose,wan,line_item_district_monthly_cost,line_item_total_monthly_cost,cat.1_allocations_to_district,line_item_total_num_lines,line_item_total_cost,line_item_recurring_elig_cost,line_item_one-time_cost,orig_r_months_of_service,applicant_id,applicant_name,isp_conditions_met,internet_conditions_met,ia_conditions_met,wan_conditions_met,upstream_conditions_met,broadband,service_provider_name,exclude,open_flags,dqs_excluded,district_monthly_ia_cost_per_mbps,district_total_ia_rounded_to_nearest_mbps,ia_bandwidth_per_student,num_students,num_students_and_staff,num_schools,latitude,longitude,locale,district_size,exclude_from_analysis,consortium_member,recipient_districts,recipient_postal_cd,dirty_status,reporting_name
883106,CHUALAR UNION,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.311418275,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883106,CHUALAR UNION,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.303049984,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883106,CHUALAR UNION,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.20162676,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883106,CHUALAR UNION,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.977293282,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883106,CHUALAR UNION,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.379567881,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
883106,CHUALAR UNION,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.259835018,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883106,CHUALAR UNION,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.107733481,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883106,CHUALAR UNION,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.462955068,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
883106,CHUALAR UNION,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,20.80448851,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883106,CHUALAR UNION,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.828518681,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883106,CHUALAR UNION,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.359316494,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883106,CHUALAR UNION,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.963989935,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
883106,CHUALAR UNION,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.446687194,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
883106,CHUALAR UNION,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.303783365,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
883106,CHUALAR UNION,CA,343987,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Transport,N,1598.65,1598.65,1,1,19183.8,1598.65,0,12,884102,MONTEREY CO OFFICE OF EDUC,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Pacific Bell Telephone Company,FALSE,"funded, possible_neca, upstream_circuit",FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883106,CHUALAR UNION,CA,344405,FALSE,District-dedicated,1,1000,Standalone Internet Access,Other / Uncategorized,Internet,N,1375,1375,1,1,16500,0,16500,12,883106,CHUALAR UNION ELEM SCH DIST,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Monterey County Office of Education,FALSE,funded,FALSE,29.73666667,100,293.26,341,372,1,36.57174,-121.516452,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Monterey County
883107,CRANE ELEMENTARY DISTRICT,AZ,287182,FALSE,District-dedicated,10,10000,Lit Fiber Service,Fiber,Transport,Y,13933.33636,15326.67,10,11,183920.04,15326.67,0,12,883107,CRANE ELEM SCHOOL DISTRICT 13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Unite Private Networks, LLC",FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,6.796666667,1010,162.61,6211,6849,10,32.69938,-114.669701,Urban,Medium,FALSE,FALSE,n/a,n/a,include clean,Unite Private
883108,CHULA VISTA ELEM,CA,183418,FALSE,District-dedicated,1,1000,Lit Fiber Service,Fiber,Internet,N,5500,5500,1,1,66000,5500,0,12,883108,CHULA VISTA ELEM SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Cox California Telcom, LLC",FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,5.5,1000,42.85,23335,25593,40,32.631891,-117.058554,Suburban,Large,FALSE,FALSE,n/a,n/a,include clean,Cox
883109,CREIGHTON ELEMENTARY DISTRICT,AZ,233539,FALSE,District-dedicated,7,200,Lit Fiber Service,Fiber,Transport,Y,5849.2,9191.6,7,11,110299.2,9191.6,0,12,883109,CREIGHTON ELEM SCH DISTRICT 14,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CenturyLink Qwest Corporation,FALSE,"funded, possible_neca",FALSE,7.9,500,75.62,6612,7358,10,33.48584,-112.022021,Urban,Medium,FALSE,FALSE,n/a,n/a,include clean,CenturyLink
883111,CROWN KING ELEMENTARY DISTRICT,AZ,268476,FALSE,District-dedicated,1,2,Ethernet,Other / Uncategorized,Transport,Y,679.0235119,19012.65833,1,28,228151.9,22815.19,0,12,1005055,YAVAPAI COUNTY EDUCATIONAL TECHNOLOGY CONSORTIUM,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",FALSE,"funded, ethernet_copper, likely_wan_qty",FALSE,,,Insufficient data,3,5,1,34.20755,-112.339111,Rural,Tiny,TRUE,TRUE,n/a,n/a,exclude dirty,TW Telecom Holdings
883111,CROWN KING ELEMENTARY DISTRICT,AZ,268503,TRUE,Shared IA,Shared Circuit,40,Lit Fiber Service,Fiber,Internet,N,0.201470656,1452.133333,1,1,17425.6,1742.56,0,12,1005055,YAVAPAI COUNTY EDUCATIONAL TECHNOLOGY CONSORTIUM,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, consortium_shared",FALSE,,,Insufficient data,3,5,1,34.20755,-112.339111,Rural,Tiny,TRUE,TRUE,n/a,n/a,exclude dirty,TW Telecom Holdings
883111,CROWN KING ELEMENTARY DISTRICT,AZ,338279,FALSE,District-dedicated,1,2.5,"E.g., Microwave Service",Fixed Wireless,Internet,N,300,300,1,1,3600,300,0,12,883111,CROWN KING SCHOOL DISTRICT 41,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Atjeu Publishing LLC,TRUE,"funded, outliers",FALSE,,,Insufficient data,3,5,1,34.20755,-112.339111,Rural,Tiny,TRUE,TRUE,n/a,n/a,exclude dirty,Atjeu Publishing LLC
883113,CINNABAR ELEM,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,0.052234747,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883113,CINNABAR ELEM,CA,216730,TRUE,Shared IA,Shared Circuit,10,Lit Fiber Service,Fiber,Internet,N,0.221771612,1039,1,1,12468,1039,0,12,1027971,SONOMA CO OFFICE OF EDUCATION,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, consortium_shared",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883113,CINNABAR ELEM,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.008219251,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883113,CINNABAR ELEM,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.007998387,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883113,CINNABAR ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.005321527,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883113,CINNABAR ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.052186626,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883113,CINNABAR ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.010017921,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
883113,CINNABAR ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.006857816,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883113,CINNABAR ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.002843406,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883113,CINNABAR ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.012218755,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
883113,CINNABAR ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.549092072,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883113,CINNABAR ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.021867062,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883113,CINNABAR ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.009483427,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883113,CINNABAR ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.051835511,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
883113,CINNABAR ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.011789398,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
883113,CINNABAR ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.008017743,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,13.625,50,5555.56,9,33,1,38.25819,-122.665601,Suburban,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
883114,DOUBLE ADOBE ELEMENTARY DISTRICT,AZ,337890,FALSE,District-dedicated,1,1.5,DS-1 (T-1),Copper,Internet,N,380,380,1,1,3420,380,0,9,883114,DOUBLE ADOBE SCHOOL,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink Qwest Communications Company, LLC",FALSE,funded,FALSE,34.96083333,22,537.5,40,51,1,31.46748,-109.698231,Rural,Tiny,FALSE,FALSE,n/a,n/a,include clean,CenturyLink
883115,CITRUS SOUTH TULE ELEM,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,0.307604619,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883115,CITRUS SOUTH TULE ELEM,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.048402254,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883115,CITRUS SOUTH TULE ELEM,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.04710161,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883115,CITRUS SOUTH TULE ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.031337883,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883115,CITRUS SOUTH TULE ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.307321243,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883115,CITRUS SOUTH TULE ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.058994421,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
883115,CITRUS SOUTH TULE ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.040384915,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883115,CITRUS SOUTH TULE ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.0167445,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
