esh_id,id,MEMBER,TOTET
901188,29959,329,329
,5465,329,329
901270,30175,329,329
937589,56208,329,329
983801,98619,329,329
975604,94340,329,329
,56799,329,329
983100,96140,329,329
,30647,329,329
901459,30674,329,329
941434,57973,329,329
941441,57995,329,329
941505,58248,329,329
,61099,329,329
941587,58572,329,329
901659,31419,329,329
901766,31716,329,329
942888,59490,329,329
919490,44295,329,329
,4671,329,329
,17540,329,329
942918,59721,329,329
901872,31927,329,329
975538,93748,329,329
901960,32191,329,329
984043,99476,329,329
,60795,329,329
,60890,329,329
,17899,329,329
,61196,329,329
,17984,329,329
929543,65702,329,329
969247,85015,329,329
,62472,329,329
949593,68855,329,329
911312,43475,329,329
902202,33605,329,329
946528,63083,329,329
953659,75336,329,329
,18554,329,329
894157,34000,329,329
,44751,329,329
946773,63990,329,329
946805,64155,329,329
946873,64439,329,329
,64658,329,329
929470,65128,329,329
911144,42702,329,329
983981,99180,329,329
952316,74687,329,329
894419,35021,329,329
,98844,329,329
,19154,329,329
967201,81984,329,329
,102302,329,329
,35743,329,329
889029,22907,329,329
949593,68859,329,329
949593,68899,329,329
950130,71092,329,329
,13538,329,329
950217,71323,329,329
950365,71664,329,329
,10344,329,329
888991,21206,329,329
909720,38803,329,329
904469,37341,329,329
894200,34155,329,329
,6653,329,329
,856,329,329
909757,39455,329,329
953608,75125,329,329
953647,75269,329,329
919715,45463,329,329
889015,22250,329,329
946888,64493,328,328
,1270,328,328
949625,69127,328,328
984041,99449,328,328
984258,100371,328,328
967074,80564,328,328
902117,33168,328,328
952138,73701,328,328
889837,24223,328,328
,61929,328,328
951435,72599,328,328
967181,81751,328,328
924090,51224,328,328
,437,328,328
911213,43020,328,328
,94364,328,328
,30349,328,328
,71169,328,328
969245,84863,328,328
,660,328,328
919578,44632,328,328
,1756,328,328
967164,81283,328,328
,101724,328,328
909713,38747,328,328
,1609,328,328
,12931,328,328
,13626,328,328
983714,98364,328,328
,68,328,328
953886,76320,328,328
919770,45777,328,328
,12242,328,328
983882,98232,328,328
970051,90597,328,328
954123,77626,328,328
889837,24228,328,328
922763,49433,328,328
,42280,328,328
942810,59200,328,328
953772,75868,328,328
904395,36786,328,328
901279,30210,328,328
926694,50767,328,328
926706,50839,328,328
926721,50934,328,328
924103,51291,328,328
,3653,328,328
924193,51550,328,328
900889,28124,328,328
,28343,328,328
904507,37848,328,328
901027,28652,328,328
924560,52995,328,328
,53813,328,328
936099,54848,328,328
936170,55175,328,328
901174,29923,328,328
943394,55819,328,328
901279,30209,328,328
945859,60002,328,328
,16750,328,328
,4591,328,328
,13473,328,328
941320,57555,328,328
901535,30956,328,328
904483,37474,328,328
,17169,328,328
901623,31246,328,328
950127,71085,328,328
941706,58951,328,328
,31857,328,328
901913,31995,328,328
942951,59872,328,328
,4684,328,328
901959,32186,328,328
,60318,328,328
962218,78506,328,328
,17858,328,328
902087,33003,328,328
,18069,328,328
975669,95060,328,328
902189,33521,328,328
902208,33639,328,328
946687,63685,328,328
902228,33721,328,328
,1576,328,328
983926,98903,328,328
946773,63992,328,328
946876,64445,328,328
,18811,328,328
969567,87583,328,328
929519,65234,328,328
,10772,328,328
929546,65744,328,328
,19084,328,328
929586,66695,328,328
919624,44844,328,328
,11207,328,328
,11231,328,328
,18166,328,328
895442,27202,328,328
949642,69226,328,328
965881,79859,328,328
949816,70099,328,328
984871,100704,328,328
902182,33494,328,328
968991,83252,328,328
950394,71770,328,328
951145,71990,328,328
954064,77409,328,328
970231,91432,328,328
946751,63907,328,328
919786,45838,328,328
951602,73045,328,328
951830,73579,328,328
889029,22905,328,328
909731,39053,328,328
909734,39106,328,328
,5147,328,328
902026,32491,328,328
984916,100910,328,328
909749,39398,328,328
,76453,328,328
917411,39902,327,327
954018,77131,327,327
,12513,327,327
984905,100880,327,327
,7732,327,327
,61154,327,327
,1515,327,327
,48205,327,327
962278,79180,327,327
,101930,327,327
949719,69687,327,327
911251,43162,327,327
969072,83790,327,327
967110,80857,327,327
941513,58285,327,327
983798,97697,327,327
919751,45661,327,327
983936,98969,327,327
919835,46091,327,327
983003,95477,327,327
983007,95512,327,327
949593,68891,327,327
984267,100418,327,327
983718,98374,327,327
,83635,327,327
952304,74507,327,327
984087,99788,327,327
922582,48438,327,327
919992,46842,327,327
984898,100837,327,327
969201,84492,327,327
893740,26731,327,327
983124,96265,327,327
,49451,327,327
922806,49745,327,327
,14842,327,327
,56800,327,327
919660,45132,327,327
946272,62246,327,327
,71443,327,327
900850,28052,327,327
,101620,327,327
969759,88757,327,327
969366,86090,327,327
900979,28458,327,327
,5144,327,327
901027,28732,327,327
901027,28760,327,327
901027,28802,327,327
924627,53302,327,327
,53764,327,327
901090,29548,327,327
936082,54716,327,327
984043,99610,327,327
,29821,327,327
,102121,327,327
,4494,327,327
,16473,327,327
890006,26368,327,327
,92674,327,327
967104,80749,327,327
937593,56223,327,327
941249,57354,327,327
941278,57437,327,327
941414,57895,327,327
941441,57991,327,327
,3257,327,327
901628,31294,327,327
,31420,327,327
941648,58709,327,327
901714,31589,327,327
942906,59616,327,327
942906,59646,327,327
945866,60027,327,327
,72465,327,327
,60226,327,327
,60347,327,327
,60660,327,327
949870,70273,327,327
,17879,327,327
902042,32658,327,327
,92843,327,327
889981,26190,327,327
,18330,327,327
946543,63140,327,327
,18469,327,327
972230,92364,327,327
,18636,327,327
894193,34126,327,327
,102007,327,327
919486,44238,327,327
946961,64773,327,327
894364,34846,327,327
,19120,327,327
929576,66492,327,327
894321,34675,327,327
894528,35374,327,327
946502,62969,327,327
,4941,327,327
929618,67347,327,327
,11221,327,327
933662,67697,327,327
,18634,327,327
949589,68721,327,327
949719,69704,327,327
949787,70016,327,327
950098,70990,327,327
950243,71403,327,327
888987,20707,327,327
950395,71776,327,327
904491,37715,327,327
,71862,327,327
904507,37845,327,327
951237,72191,327,327
951499,72710,327,327
894200,34154,327,327
924636,53338,327,327
,102811,327,327
953800,75959,327,327
952356,74879,327,327
,12458,326,326
,101531,326,326
915445,40575,326,326
954049,77353,326,326
,1545,326,326
941661,58771,326,326
,4937,326,326
969413,86466,326,326
,13245,326,326
915466,41800,326,326
911010,42037,326,326
967140,81073,326,326
969883,89622,326,326
975662,95014,326,326
969301,85422,326,326
,1463,326,326
949890,70324,326,326
969543,87355,326,326
969465,86683,326,326
919866,46213,326,326
911024,42101,326,326
984280,100480,326,326
919777,45810,326,326
,14078,326,326
969759,88755,326,326
911297,43392,326,326
,18986,326,326
970184,91236,326,326
970203,91292,326,326
972201,91927,326,326
969678,88363,326,326
969247,84956,326,326
,26499,326,326
894218,34262,326,326
949791,70028,326,326
915459,41342,326,326
,102057,326,326
922831,49865,326,326
926668,50605,326,326
926673,50624,326,326
900883,28111,326,326
919978,46782,326,326
,8328,326,326
890033,26523,326,326
924542,52904,326,326
922672,48830,326,326
893740,26635,326,326
967217,82125,326,326
936176,55193,326,326
,55275,326,326
,16425,326,326
983065,95870,326,326
929582,66589,326,326
,32647,326,326
,101995,326,326
,56730,326,326
941079,56764,326,326
901395,30508,326,326
894261,34494,326,326
901444,30641,326,326
983784,97632,326,326
983852,98080,326,326
894214,34246,326,326
941508,58266,326,326
941620,58644,326,326
,17297,326,326
,88489,326,326
983314,97497,326,326
984093,99809,326,326
,101651,326,326
942882,59457,326,326
967152,81174,326,326
942896,59534,326,326
,31910,326,326
962302,79379,326,326
,60339,326,326
902011,32408,326,326
,4720,326,326
,60756,326,326
968984,83193,326,326
983245,97028,326,326
915450,41042,326,326
917537,40141,326,326
946442,62754,326,326
946499,62960,326,326
946343,62484,326,326
929596,66819,326,326
946666,63599,326,326
936087,54730,326,326
949792,70034,326,326
894404,34970,326,326
,35040,326,326
929579,66558,326,326
922626,48672,326,326
975660,94999,326,326
949559,68495,326,326
975562,93870,326,326
935908,54258,326,326
,92842,326,326
903621,36344,326,326
949580,68604,326,326
903670,36591,326,326
,36736,326,326
,48885,326,326
,11605,326,326
,71267,326,326
919476,44200,326,326
951278,72302,326,326
,11961,326,326
952331,74765,326,326
,18539,326,326
917597,40394,325,325
915443,40433,325,325
920053,47215,325,325
915464,41764,325,325
915468,41866,325,325
967074,80553,325,325
911150,42718,325,325
911219,43060,325,325
954018,76939,325,325
968980,83141,325,325
969081,83842,325,325
,101595,325,325
919543,44493,325,325
919815,46032,325,325
919831,46080,325,325
919138,43748,325,325
919770,45780,325,325
950152,71159,325,325
941094,56824,325,325
983133,96298,325,325
,47357,325,325
889862,24393,325,325
919837,46101,325,325
922687,48940,325,325
,49012,325,325
984216,100251,325,325
911278,43294,325,325
,8929,325,325
924139,51376,325,325
954018,76952,325,325
,15424,325,325
,98874,325,325
901027,28820,325,325
901027,28849,325,325
901027,28958,325,325
,15861,325,325
894262,34497,325,325
,44388,325,325
969199,84488,325,325
901066,29436,325,325
,54455,325,325
919665,45165,325,325
936110,54872,325,325
,61018,325,325
901245,30109,325,325
984901,100851,325,325
937592,56216,325,325
919985,46820,325,325
,16746,325,325
941127,56929,325,325
969493,87059,325,325
941272,57418,325,325
909734,39108,325,325
949772,69958,325,325
941405,57854,325,325
890032,26508,325,325
,10005,325,325
,8558,325,325
,4685,325,325
967172,81556,325,325
969911,89687,325,325
,60948,325,325
,10276,325,325
915460,41626,325,325
,60766,325,325
946362,62545,325,325
915459,41455,325,325
894364,34845,325,325
911102,42551,325,325
915445,40752,325,325
,102593,325,325
949593,68957,325,325
946668,63615,325,325
,71898,325,325
894137,33954,325,325
,34010,325,325
,101591,325,325
952187,73949,325,325
,62843,325,325
929615,67312,325,325
,102373,325,325
919490,44266,325,325
,489,325,325
949591,68753,325,325
,11588,325,325
972148,91702,325,325
950016,70744,325,325
950062,70891,325,325
965961,80096,325,325
904496,37753,325,325
888987,20759,325,325
904516,37917,325,325
951529,72801,325,325
951574,72979,325,325
,18055,325,325
929530,65479,325,325
909747,39374,325,325
,4009,325,325
,12304,325,325
,12320,325,325
917551,40208,325,325
951118,71946,324,324
,14377,324,324
,102172,324,324
,17533,324,324
,11617,324,324
983170,96531,324,324
967164,81424,324,324
969011,83424,324,324
962248,78803,324,324
951738,73375,324,324
894205,34203,324,324
919612,44775,324,324
,17558,324,324
919704,45383,324,324
951574,72901,324,324
969513,87197,324,324
919727,45524,324,324
969619,87948,324,324
,46051,324,324
949661,69311,324,324
902069,32894,324,324
969534,87297,324,324
953733,75670,324,324
894386,34921,324,324
969387,86313,324,324
895401,26972,324,324
,34011,324,324
895462,27351,324,324
967173,81596,324,324
969897,89651,324,324
,4327,324,324
949700,69526,324,324
,12220,324,324
900693,27824,324,324
924271,51828,324,324
924272,51831,324,324
901356,30404,324,324
900957,28382,324,324
902228,33716,324,324
903619,36337,324,324
924568,53106,324,324
901027,28800,324,324
,53508,324,324
,15912,324,324
983798,97709,324,324
901069,29469,324,324
936048,54619,324,324
,102355,324,324
936141,55066,324,324
,55081,324,324
946849,64321,324,324
919504,44333,324,324
,16654,324,324
954206,77967,324,324
967136,80988,324,324
983931,98923,324,324
941422,57925,324,324
,63836,324,324
901606,31203,324,324
949597,68981,324,324
946524,63060,324,324
,5708,324,324
901731,31629,324,324
941741,59083,324,324
983876,98208,324,324
967164,81387,324,324
946574,63252,324,324
901839,31863,324,324
942906,59613,324,324
,60131,324,324
983857,98137,324,324
969669,88286,324,324
983917,98879,324,324
951610,73066,324,324
,3095,324,324
,6692,324,324
919582,44646,324,324
,102424,324,324
902066,32870,324,324
,33516,324,324
,4198,324,324
946682,63673,324,324
,10582,324,324
946824,64226,324,324
950177,71225,324,324
951738,73414,324,324
929553,65941,324,324
983199,96659,324,324
,6974,324,324
,55122,324,324
929601,66921,324,324
929606,67038,324,324
903517,35886,324,324
,35951,324,324
,63084,324,324
,12968,324,324
967074,80560,324,324
951084,71883,324,324
904504,37822,324,324
,5079,324,324
951225,72168,324,324
904522,37960,324,324
953617,75158,324,324
,102603,324,324
951574,72904,324,324
951576,72988,324,324
951799,73530,324,324
983312,97456,324,324
909739,39212,324,324
,4866,324,324
983841,98042,324,324
949719,69707,324,324
,1871,323,323
,46447,323,323
915468,41863,323,323
903570,36134,323,323
967110,80841,323,323
941249,57355,323,323
967203,82056,323,323
,1612,323,323
,2044,323,323
909757,39467,323,323
983236,96959,323,323
909751,39416,323,323
975635,94676,323,323
894442,35076,323,323
,1321,323,323
953901,76401,323,323
952208,74002,323,323
919729,45549,323,323
,70065,323,323
970127,90888,323,323
919475,44190,323,323
962329,79677,323,323
949640,69209,323,323
,47695,323,323
889892,24906,323,323
969426,86523,323,323
952154,73743,323,323
969186,84420,323,323
,14620,323,323
946773,63977,323,323
911347,43626,323,323
895415,27086,323,323
922810,49779,323,323
984043,99566,323,323
953946,76559,323,323
950258,71445,323,323
,5352,323,323
926689,50712,323,323
922541,48268,323,323
983283,97290,323,323
924090,51222,323,323
900687,27807,323,323
924168,51497,323,323
924223,51623,323,323
968984,83196,323,323
924272,51830,323,323
924296,51892,323,323
,15379,323,323
900940,28324,323,323
953666,75362,323,323
969660,88245,323,323
,52310,323,323
,16817,323,323
924456,52513,323,323
965894,79899,323,323
,43805,323,323
,53545,323,323
901027,28984,323,323
,54198,323,323
,57312,323,323
936121,54900,323,323
970126,90884,323,323
984864,100660,323,323
,48756,323,323
941300,57487,323,323
,18982,323,323
,3337,323,323
,57861,323,323
,102293,323,323
901623,31245,323,323
901646,31389,323,323
901714,31587,323,323
,9967,323,323
969851,89328,323,323
942880,59441,323,323
954018,76983,323,323
,87643,323,323
942944,59844,323,323
,60309,323,323
,60497,323,323
,19248,323,323
,61406,323,323
917586,40383,323,323
,60985,323,323
,18376,323,323
902247,33776,323,323
,74573,323,323
,64774,323,323
894245,34383,323,323
,18545,323,323
949575,68583,323,323
949593,68893,323,323
949593,68954,323,323
,102492,323,323
894151,33988,323,323
894417,35015,323,323
949719,69691,323,323
949723,69739,323,323
983206,96712,323,323
949958,70587,323,323
950070,70915,323,323
909720,38822,323,323
949585,68618,323,323
,63461,323,323
951262,72236,323,323
904538,38077,323,323
951469,72660,323,323
951548,72852,323,323
909655,38455,323,323
,4795,323,323
,5051,323,323
950392,71763,323,323
975467,93011,323,323
962263,78925,323,323
953799,75958,323,323
889011,22062,323,323
953849,76183,323,323
953881,76304,323,323
983000,95454,322,322
949593,68924,322,322
969135,84121,322,322
983807,97836,322,322
954178,77831,322,322
,30978,322,322
888987,20968,322,322
969681,88375,322,322
946229,62060,322,322
953804,75983,322,322
,1386,322,322
911299,43422,322,322
969123,84054,322,322
904431,37047,322,322
919534,44446,322,322
901676,31460,322,322
969260,85177,322,322
969101,83953,322,322
903551,36015,322,322
,102096,322,322
,5504,322,322
922687,48898,322,322
941182,57095,322,322
969908,89681,322,322
919997,46861,322,322
975646,94790,322,322
,101726,322,322
919762,45717,322,322
952279,74365,322,322
895477,27481,322,322
,99058,322,322
975536,93598,322,322
922687,48921,322,322
919785,45835,322,322
922784,49604,322,322
954075,77448,322,322
926721,50932,322,322
967052,80437,322,322
924196,51554,322,322
,15307,322,322
900902,28164,322,322
911219,43052,322,322
962313,79515,322,322
909746,39360,322,322
901027,28688,322,322
911354,43657,322,322
,238,322,322
,54049,322,322
901038,29351,322,322
901077,29498,322,322
901096,29576,322,322
936071,54685,322,322
936156,55126,322,322
983873,98751,322,322
,1639,322,322
,9490,322,322
983882,98246,322,322
,70918,322,322
937599,56236,322,322
940943,56504,322,322
,16752,322,322
941127,56932,322,322
968976,83067,322,322
946352,62509,322,322
,1297,322,322
941452,58032,322,322
,17120,322,322
,60773,322,322
949830,70131,322,322
,31448,322,322
,6480,322,322
941518,58340,322,322
901803,31766,322,322
,101463,322,322
901833,31847,322,322
949723,69741,322,322
,60710,322,322
889899,24999,322,322
,4782,322,322
,18190,322,322
946393,62629,322,322
,4814,322,322
953979,76715,322,322
,63780,322,322
,33983,322,322
946773,63978,322,322
,34091,322,322
909735,39137,322,322
894351,34787,322,322
,19103,322,322
894445,35087,322,322
,11495,322,322
,84239,322,322
984901,100855,322,322
949618,69095,322,322
,102480,322,322
919762,45723,322,322
,70338,322,322
,37382,322,322
904475,37404,322,322
951381,72490,322,322
984893,100808,322,322
894253,34461,322,322
,53577,322,322
953632,75206,322,322
,1074,322,322
953807,75997,322,322
920004,46906,322,322
,102781,322,322
917575,40320,321,321
950167,71188,321,321
903652,36464,321,321
915459,41446,321,321
,5303,321,321
919705,45415,321,321
965937,80028,321,321
929534,65539,321,321
962299,79341,321,321
967140,81054,321,321
969296,85380,321,321
,13202,321,321
,83527,321,321
970148,91029,321,321
,13417,321,321
919572,44608,321,321
975610,94366,321,321
983769,98562,321,321
919761,45711,321,321
969837,89199,321,321
,5010,321,321
967219,82144,321,321
889004,21669,321,321
,4804,321,321
902215,33659,321,321
949845,70194,321,321
982974,95289,321,321
983193,96619,321,321
,102569,321,321
970051,90596,321,321
975548,93777,321,321
,63616,321,321
,49013,321,321
984853,100565,321,321
895401,26978,321,321
,102287,321,321
926640,50451,321,321
926676,50636,321,321
924228,51664,321,321
924304,51953,321,321
924310,52012,321,321
924330,52092,321,321
,52293,321,321
959636,78415,321,321
,1629,321,321
901027,28812,321,321
924618,53257,321,321
911165,42830,321,321
,31699,321,321
901027,29058,321,321
929106,54054,321,321
935911,54272,321,321
901054,29403,321,321
936141,55028,321,321
950143,71137,321,321
901138,29809,321,321
,16620,321,321
941152,57011,321,321
941252,57365,321,321
,12214,321,321
,17138,321,321
901612,31216,321,321
941558,58483,321,321
941687,58879,321,321
,31725,321,321
950028,70781,321,321
975504,93243,321,321
,60435,321,321
983223,96900,321,321
951574,72961,321,321
,61195,321,321
,10252,321,321
,17945,321,321
946187,61917,321,321
902099,33070,321,321
,62150,321,321
,17874,321,321
920030,47085,321,321
946498,62956,321,321
929548,65827,321,321
946719,63795,321,321
,18881,321,321
929521,65287,321,321
926562,49941,321,321
,102366,321,321
966009,80314,321,321
903450,35620,321,321
903490,35771,321,321
946637,63466,321,321
903551,36043,321,321
949591,68797,321,321
,4880,321,321
965908,79937,321,321
903635,36384,321,321
949694,69485,321,321
983222,96873,321,321
,11286,321,321
949590,68724,321,321
950028,70783,321,321
950105,71021,321,321
950119,71069,321,321
962249,78828,321,321
909708,38574,321,321
942810,59236,321,321
975516,93334,321,321
951793,73519,321,321
894458,35156,321,321
,73693,321,321
952149,73727,321,321
888991,21334,321,321
,74599,321,321
951358,72447,321,321
975513,93311,321,321
972230,92370,321,321
,12260,321,321
983967,99085,321,321
962237,78674,321,321
953816,76028,321,321
,796,321,321
983240,96993,321,321
919757,45693,321,321
917527,40127,321,321
,8092,321,321
915444,40488,320,320
,12275,320,320
,77939,320,320
915460,41604,320,320
975519,93448,320,320
,98816,320,320
969357,85942,320,320
954156,77738,320,320
951079,71867,320,320
920051,47207,320,320
984160,100057,320,320
967173,81618,320,320
959622,78275,320,320
969100,83893,320,320
969177,84328,320,320
,17627,320,320
984865,100673,320,320
949690,69452,320,320
911126,42634,320,320
965986,80200,320,320
969149,84231,320,320
969528,87279,320,320
975548,93789,320,320
911035,42215,320,320
975655,94885,320,320
983879,98224,320,320
,101479,320,320
920000,46874,320,320
984019,99363,320,320
983153,96401,320,320
,49723,320,320
962296,79317,320,320
967173,81644,320,320
922687,48958,320,320
,49472,320,320
926615,50213,320,320
926622,50247,320,320
929572,66321,320,320
924162,51472,320,320
,51587,320,320
,1298,320,320
946615,63386,320,320
924348,52160,320,320
969808,89138,320,320
900987,28482,320,320
924646,53366,320,320
901027,28986,320,320
,53872,320,320
901040,29365,320,320
,1198,320,320
901068,29453,320,320
936098,54772,320,320
,61360,320,320
936121,54904,320,320
943383,55478,320,320
953634,75216,320,320
949799,70061,320,320
901311,30313,320,320
951197,72099,320,320
,30661,320,320
954018,76904,320,320
970020,90371,320,320
,57707,320,320
941400,57846,320,320
954100,77534,320,320
941444,58003,320,320
,58210,320,320
901628,31288,320,320
901683,31496,320,320
901803,31764,320,320
901973,32264,320,320
902032,32556,320,320
,60983,320,320
902065,32811,320,320
915460,41621,320,320
915445,40681,320,320
,18731,320,320
946532,63089,320,320
,18452,320,320
953807,75998,320,320
946703,63747,320,320
983870,98170,320,320
919530,44435,320,320
984239,100298,320,320
,18903,320,320
929585,66688,320,320
952190,73951,320,320
949712,69628,320,320
889005,21912,320,320
,17266,320,320
929586,66696,320,320
919681,45251,320,320
,46041,320,320
903474,35698,320,320
983721,98390,320,320
949711,69616,320,320
,61576,320,320
949915,70407,320,320
950362,71646,320,320
,4973,320,320
,17429,320,320
983737,98461,320,320
904556,38197,320,320
926692,50736,320,320
954012,76867,320,320
,73427,320,320
970093,90770,320,320
952331,74762,320,320
919727,45531,320,320
902062,32793,320,320
917538,40146,320,320
983874,98195,319,319
929605,67018,319,319
915445,40585,319,319
954148,77705,319,319
949987,70666,319,319
,12444,319,319
902179,33485,319,319
903570,36136,319,319
984141,99989,319,319
970093,90768,319,319
,3139,319,319
911311,43462,319,319
946828,64241,319,319
949642,69231,319,319
962237,78710,319,319
967188,81792,319,319
889862,24417,319,319
,42306,319,319
962258,78887,319,319
969348,85792,319,319
919782,45830,319,319
983807,97777,319,319
983763,98558,319,319
969490,86770,319,319
911047,42283,319,319
965924,79981,319,319
911096,42506,319,319
984021,99369,319,319
909734,39119,319,319
,81790,319,319
,71270,319,319
962257,78877,319,319
,221,319,319
,4820,319,319
919631,44920,319,319
922289,47758,319,319
,98283,319,319
,70076,319,319
972231,92387,319,319
922536,48254,319,319
950150,71153,319,319
922553,48327,319,319
889837,24219,319,319
950113,71048,319,319
922689,48989,319,319
,5728,319,319
893740,26746,319,319
,101733,319,319
983797,98613,319,319
922798,49713,319,319
922812,49807,319,319
984061,99701,319,319
,4343,319,319
926717,50914,319,319
924146,51411,319,319
983172,96542,319,319
920020,47024,319,319
903582,36177,319,319
969323,85726,319,319
900927,28273,319,319
984165,100077,319,319
900982,28465,319,319
,52636,319,319
972200,91872,319,319
911035,42247,319,319
983114,96194,319,319
928875,53657,319,319
901027,29175,319,319
901072,29483,319,319
975488,93078,319,319
936071,54688,319,319
929524,65398,319,319
901106,29600,319,319
,29826,319,319
917568,40283,319,319
,16522,319,319
922206,47415,319,319
967125,80953,319,319
950402,71804,319,319
901360,30414,319,319
901124,29752,319,319
,17012,319,319
909712,38624,319,319
941399,57834,319,319
,17085,319,319
,17116,319,319
,17397,319,319
919714,45457,319,319
946640,63488,319,319
,17790,319,319
902036,32616,319,319
970200,91271,319,319
920057,47245,319,319
970204,91296,319,319
,18460,319,319
946645,63515,319,319
946773,63964,319,319
911035,42165,319,319
894302,34597,319,319
929519,65236,319,319
,18930,319,319
,6969,319,319
946569,63228,319,319
929594,66790,319,319
915459,41327,319,319
929603,66990,319,319
903475,35710,319,319
949593,68849,319,319
949593,68926,319,319
,52382,319,319
949719,69696,319,319
903415,35514,319,319
915443,40423,319,319
904422,36964,319,319
950003,70706,319,319
951193,72092,319,319
951252,72220,319,319
889901,25013,319,319
967151,81165,319,319
950217,71324,319,319
953608,75133,319,319
903349,35387,319,319
,572,319,319
909763,39654,319,319
909766,39698,319,319
953907,76431,319,319
,53576,319,319
,97256,319,319
917582,40363,318,318
,102504,318,318
,12230,318,318
983935,98961,318,318
910997,41977,318,318
911035,42240,318,318
949642,69232,318,318
969011,83436,318,318
967158,81224,318,318
904518,37927,318,318
969100,83891,318,318
949848,70202,318,318
889837,24231,318,318
967202,82028,318,318
893740,26622,318,318
975672,94726,318,318
,101720,318,318
919663,45143,318,318
,13924,318,318
983838,98028,318,318
,1099,318,318
919751,45665,318,318
920014,46964,318,318
946821,64219,318,318
952352,74844,318,318
920030,47074,318,318
941355,57698,318,318
,14476,318,318
941441,57996,318,318
965998,80277,318,318
,12993,318,318
895397,26924,318,318
895401,26967,318,318
983792,97673,318,318
922816,49830,318,318
929574,66337,318,318
950146,71143,318,318
,15097,318,318
,4352,318,318
967152,81167,318,318
924099,51266,318,318
967173,81583,318,318
924224,51629,318,318
924224,51631,318,318
924329,52090,318,318
911096,42502,318,318
,99314,318,318
,5274,318,318
924498,52714,318,318
919770,45781,318,318
924521,52842,318,318
982923,95091,318,318
924568,53083,318,318
902017,32461,318,318
924568,53099,318,318
901027,28846,318,318
983855,98125,318,318
901027,29063,318,318
901037,29340,318,318
901072,29482,318,318
901072,29486,318,318
936200,55262,318,318
954074,77444,318,318
937566,56163,318,318
983741,98483,318,318
,30629,318,318
,102613,318,318
,16923,318,318
,557,318,318
,17041,318,318
983822,97941,318,318
941441,57997,318,318
901593,31174,318,318
,58170,318,318
941518,58344,318,318
941537,58413,318,318
,58685,318,318
888983,20414,318,318
,102361,318,318
942901,59562,318,318
,91254,318,318
,60452,318,318
889865,24449,318,318
,17842,318,318
,60892,318,318
902054,32749,318,318
929571,66315,318,318
929524,65388,318,318
,1727,318,318
984035,99426,318,318
,99776,318,318
933673,67731,318,318
,10672,318,318
,3399,318,318
967100,80729,318,318
962279,79185,318,318
922280,47738,318,318
,60143,318,318
886858,19326,318,318
949634,69166,318,318
903508,35855,318,318
,4959,318,318
903533,35943,318,318
984043,99480,318,318
949696,69497,318,318
903672,36602,318,318
949885,70312,318,318
983861,98155,318,318
888987,20587,318,318
949862,70245,318,318
951384,72496,318,318
,5116,318,318
951692,73252,318,318
911072,42420,318,318
,92755,318,318
922272,47712,318,318
909735,39140,318,318
,101761,318,318
941111,56866,318,318
967085,80632,318,318
922687,48905,317,317
,60237,317,317
919703,45345,317,317
911311,43466,317,317
962258,78882,317,317
,102662,317,317
949816,70100,317,317
915467,41839,317,317
,5318,317,317
953608,75128,317,317
,98358,317,317
,1454,317,317
,13258,317,317
941642,58695,317,317
,102736,317,317
969262,85181,317,317
,100287,317,317
969380,86269,317,317
962257,78874,317,317
969575,87653,317,317
,13257,317,317
919789,45888,317,317
962302,79397,317,317
911069,42407,317,317
889993,26244,317,317
890008,26373,317,317
984149,100011,317,317
919614,44781,317,317
894196,34136,317,317
,8739,317,317
895401,26971,317,317
895456,27296,317,317
,14919,317,317
926610,50156,317,317
962252,78849,317,317
924176,51512,317,317
889837,24287,317,317
924329,52086,317,317
950377,71704,317,317
983822,97942,317,317
924560,52990,317,317
901228,30063,317,317
,3683,317,317
893740,26554,317,317
901027,29095,317,317
901068,29451,317,317
936032,54552,317,317
936098,54777,317,317
954024,77168,317,317
949567,68546,317,317
,56052,317,317
,11223,317,317
,30309,317,317
,43,317,317
,102473,317,317
941127,56930,317,317
941503,58243,317,317
941245,57345,317,317
983957,99040,317,317
,57461,317,317
941368,57746,317,317
,57862,317,317
941447,58020,317,317
,101997,317,317
909713,38727,317,317
929623,67423,317,317
941674,58833,317,317
,17415,317,317
942810,59187,317,317
911288,43338,317,317
969305,85445,317,317
,60005,317,317
901985,32306,317,317
,60447,317,317
,60575,317,317
949794,70045,317,317
,61427,317,317
,18033,317,317
919626,44867,317,317
,5155,317,317
941271,57414,317,317
903608,36272,317,317
946486,62923,317,317
902209,33643,317,317
946806,64172,317,317
,27756,317,317
946948,64702,317,317
,915,317,317
984262,100390,317,317
929600,66900,317,317
903415,35516,317,317
903437,35582,317,317
884755,19548,317,317
903512,35871,317,317
949587,68653,317,317
889891,24893,317,317
,5006,317,317
975565,93966,317,317
,70572,317,317
949966,70624,317,317
950088,70959,317,317
904469,37346,317,317
904498,37776,317,317
975518,93428,317,317
,61959,317,317
888991,21265,317,317
,60796,317,317
951738,73391,317,317
909749,39390,317,317
952219,74070,317,317
909740,39232,317,317
902205,33613,317,317
953694,75495,317,317
949566,68542,317,317
946562,63203,317,317
920044,47188,317,317
,47690,317,317
,1360,316,316
941648,58711,316,316
954155,77725,316,316
,257,316,316
911072,42418,316,316
919516,44377,316,316
967110,80840,316,316
915460,41570,316,316
894206,34213,316,316
915466,41810,316,316
910999,41982,316,316
919770,45775,316,316
