ID,esh_id,name,postal_cd,geometry,index_right,CD115FP,STATEFP,State and Rep District,KEEP?
867,884052,WHITMORE UNION ELEMENTARY,CA,POINT (-121.9109 40.6293),440,1,6,CA - 1,no
882,883983,SUSANVILLE ELEMENTARY,CA,POINT (-120.6453 40.4138),440,1,6,CA - 1,no
1386,883318,FEATHER FALLS UNION ELEMENTARY,CA,POINT (-121.2638 39.5937),440,1,6,CA - 1,no
1520,882908,BOGUS ELEMENTARY,CA,POINT (-122.3618 41.9281),440,1,6,CA - 1,no
1594,883797,PIONEER UNION ELEMENTARY,CA,POINT (-121.3759 39.6253),440,1,6,CA - 1,no
1637,883679,MILLVILLE ELEMENTARY,CA,POINT (-122.1693 40.5512),440,1,6,CA - 1,no
1652,883934,SHASTA UNION HIGH,CA,POINT (-122.4043 40.5874),440,1,6,CA - 1,no
1697,883237,DURHAM UNIFIED,CA,POINT (-121.8029 39.647),440,1,6,CA - 1,no
1779,883814,PLUMAS UNIFIED,CA,POINT (-120.9441 39.9368),440,1,6,CA - 1,no
1958,883834,REDDING ELEMENTARY,CA,POINT (-122.3721 40.5311),440,1,6,CA - 1,no
2042,883171,COTTONWOOD UNION ELEMENTARY,CA,POINT (-122.2915 40.3857),440,1,6,CA - 1,no
2105,883487,HORNBROOK ELEMENTARY,CA,POINT (-122.5611 41.9113),440,1,6,CA - 1,no
2249,883943,SISKIYOU UNION HIGH,CA,POINT (-122.3061 41.3213),440,1,6,CA - 1,no
2267,883781,PARADISE UNIFIED,CA,POINT (-121.5899 39.7787),440,1,6,CA - 1,no
2499,883067,CASTLE ROCK UNION ELEMENTARY,CA,POINT (-122.3167 41.1428),440,1,6,CA - 1,no
2528,883766,PACHECO UNION ELEMENTARY,CA,POINT (-122.3333 40.5029),440,1,6,CA - 1,no
2668,883544,JUNCTION ELEMENTARY,CA,POINT (-123.4957 41.3907),440,1,6,CA - 1,no
2785,881456,FORT SAGE UNIFIED,CA,POINT (-120.134 40.1419),440,1,6,CA - 1,no
2817,883383,GAZELLE UNION ELEMENTARY,CA,POINT (-122.5244 41.5205),440,1,6,CA - 1,no
2929,883845,RICHMOND ELEMENTARY,CA,POINT (-120.6388 40.3715),440,1,6,CA - 1,no
3053,883660,MCCLOUD UNION ELEMENTARY,CA,POINT (-122.1299 41.254),440,1,6,CA - 1,no
3177,883632,LOS MOLINOS UNIFIED,CA,POINT (-122.0999 40.0243),440,1,6,CA - 1,no
3204,883648,MANZANITA ELEMENTARY,CA,POINT (-121.659 39.3349),440,1,6,CA - 1,no
3244,883761,OROVILLE UNION HIGH,CA,POINT (-121.5471 39.5094),440,1,6,CA - 1,no
3324,883387,GERBER UNION ELEMENTARY,CA,POINT (-122.181 40.0689),440,1,6,CA - 1,no
3368,883301,EVERGREEN UNION,CA,POINT (-122.3324 40.3579),440,1,6,CA - 1,no
4070,883831,READY SPRINGS UNION ELEMENTARY,CA,POINT (-121.1984 39.2548),440,1,6,CA - 1,no
4075,883538,JOHNSTONVILLE ELEMENTARY,CA,POINT (-120.5894 40.3834),440,1,6,CA - 1,no
4079,882879,BIG SPRINGS UNION ELEMENTARY,CA,POINT (-122.404 41.624),440,1,6,CA - 1,no
4657,883702,MT. SHASTA UNION ELEMENTARY,CA,POINT (-122.3099 41.3189),440,1,6,CA - 1,no
4676,884059,WILLOW CREEK ELEMENTARY,CA,POINT (-122.4679 41.8485),440,1,6,CA - 1,no
4740,883523,JANESVILLE UNION ELEMENTARY,CA,POINT (-120.5374 40.3102),440,1,6,CA - 1,no
4818,883408,GRANT ELEMENTARY,CA,POINT (-122.4719 40.5416),440,1,6,CA - 1,no
4840,883445,HAPPY CAMP UNION ELEMENTARY,CA,POINT (-123.373 41.7959),440,1,6,CA - 1,no
4906,883163,CORNING UNION HIGH,CA,POINT (-122.1758 39.934),440,1,6,CA - 1,no
4963,883828,RAVENDALE-TERMO ELEMENTARY,CA,POINT (-120.578 40.8202),440,1,6,CA - 1,no
4977,883410,GRASS VALLEY ELEMENTARY,CA,POINT (-121.0756 39.2225),440,1,6,CA - 1,no
4978,884014,UNION HILL ELEMENTARY,CA,POINT (-121.0362 39.2063),440,1,6,CA - 1,no
4982,883838,REEDS CREEK ELEMENTARY,CA,POINT (-122.3551 40.1564),440,1,6,CA - 1,no
5157,883720,NEVADA JOINT UNION HIGH,CA,POINT (-121.0542 39.2417),440,1,6,CA - 1,no
5319,883425,GRENADA ELEMENTARY,CA,POINT (-122.5247 41.6456),440,1,6,CA - 1,no
5323,883802,PLACER UNION HIGH,CA,POINT (-121.0792 38.9423),440,1,6,CA - 1,no
5771,883062,CASCADE UNION ELEMENTARY,CA,POINT (-122.3066 40.4479),440,1,6,CA - 1,no
5772,883098,CHICO UNIFIED,CA,POINT (-121.8257 39.7341),440,1,6,CA - 1,no
5867,883381,GATEWAY UNIFIED,CA,POINT (-122.3874 40.6306),440,1,6,CA - 1,no
6369,883742,OAK RUN ELEMENTARY,CA,POINT (-122.0266 40.6847),440,1,6,CA - 1,no
6656,881712,GRIDLEY UNIFIED,CA,POINT (-121.6916 39.3632),440,1,6,CA - 1,no
6737,883011,BUTTEVILLE UNION ELEMENTARY,CA,POINT (-122.4314 41.457),440,1,6,CA - 1,no
6832,883142,COLUMBIA ELEMENTARY,CA,POINT (-122.3073 40.5824),440,1,6,CA - 1,no
6839,884074,YREKA UNION ELEMENTARY,CA,POINT (-122.6395 41.7277),440,1,6,CA - 1,no
6917,883982,SURPRISE VALLEY JOINT UNIFIED,CA,POINT (-120.1786 41.5272),440,1,6,CA - 1,no
7081,883926,SEIAD ELEMENTARY,CA,POINT (-123.193 41.8426),440,1,6,CA - 1,no
7161,883833,RED BLUFF JOINT UNION HIGH,CA,POINT (-122.2517 40.1782),440,1,6,CA - 1,no
7334,883207,DELPHIC ELEMENTARY,CA,POINT (-122.5642 41.7052),440,1,6,CA - 1,no
7483,884049,WESTWOOD UNIFIED,CA,POINT (-121.0907 40.2755),440,1,6,CA - 1,no
7640,883832,RED BLUFF UNION ELEMENTARY,CA,POINT (-122.2505 40.1564),440,1,6,CA - 1,no
7706,883008,BUTTE VALLEY UNIFIED,CA,POINT (-121.9243 41.9642),440,1,6,CA - 1,no
7809,883275,ELKINS ELEMENTARY,CA,POINT (-122.5378 39.879),440,1,6,CA - 1,no
8008,883937,SIERRA-PLUMAS JOINT UNIFIED,CA,POINT (-120.2496 39.6856),440,1,6,CA - 1,no
8090,883591,LASSEN UNION HIGH,CA,POINT (-120.6578 40.4174),440,1,6,CA - 1,no
8116,883235,DUNSMUIR JOINT UNION HIGH,CA,POINT (-122.2762 41.2111),440,1,6,CA - 1,no
8324,883724,MOUNTAIN UNION ELEMENTARY,CA,POINT (-121.9226 40.8429),440,1,6,CA - 1,no
8443,883689,MONTAGUE ELEMENTARY,CA,POINT (-122.5221 41.7275),440,1,6,CA - 1,no
8566,884007,TULELAKE BASIN JOINT UNIFIED,CA,POINT (-121.4765 41.951),440,1,6,CA - 1,no
8580,883801,PLACER HILLS UNION ELEMENTARY,CA,POINT (-121.0232 38.996),440,1,6,CA - 1,no
8807,883931,SHAFFER UNION ELEMENTARY,CA,POINT (-120.3825 40.3822),440,1,6,CA - 1,no
9227,883719,NEVADA CITY ELEMENTARY,CA,POINT (-121.0317 39.2542),440,1,6,CA - 1,no
9382,881461,TWIN RIDGES ELEMENTARY,CA,POINT (-120.9948 39.3741),440,1,6,CA - 1,no
9420,883449,HAPPY VALLEY UNION ELEMENTARY,CA,POINT (-122.4088 40.4467),440,1,6,CA - 1,no
9421,882881,BIG VALLEY JOINT UNIFIED,CA,POINT (-121.1421 41.1214),440,1,6,CA - 1,no
9747,883995,THERMALITO UNION ELEMENTARY,CA,POINT (-121.5744 39.5192),440,1,6,CA - 1,no
9789,882130,SCOTT VALLEY UNIFIED,CA,POINT (-122.8419 41.607),440,1,6,CA - 1,no
9818,882782,BANGOR UNION ELEMENTARY,CA,POINT (-121.4084 39.3905),440,1,6,CA - 1,no
9835,883561,KIRKWOOD ELEMENTARY,CA,POINT (-122.1627 39.8569),440,1,6,CA - 1,no
10090,884040,WEED UNION ELEMENTARY,CA,POINT (-122.3099 41.3189),440,1,6,CA - 1,no
10200,883760,OROVILLE CITY ELEMENTARY,CA,POINT (-121.5461 39.5132),440,1,6,CA - 1,no
10510,883772,PALERMO UNION ELEMENTARY,CA,POINT (-121.5464 39.4357),440,1,6,CA - 1,no
10555,883511,INDIAN SPRINGS ELEMENTARY,CA,POINT (-121.9074 41.0159),440,1,6,CA - 1,no
10646,883136,COLFAX ELEMENTARY,CA,POINT (-120.9625 39.1046),440,1,6,CA - 1,no
10943,882883,BIGGS UNIFIED,CA,POINT (-121.7031 39.4154),440,1,6,CA - 1,no
10957,883933,SHASTA UNION ELEMENTARY,CA,POINT (-122.4883 40.5919),440,1,6,CA - 1,no
11022,883563,KLAMATH RIVER UNION ELEMENTARY,CA,POINT (-122.9692 41.8221),440,1,6,CA - 1,no
11171,884075,YREKA UNION HIGH,CA,POINT (-122.6376 41.7415),440,1,6,CA - 1,no
11782,883326,FLOURNOY UNION ELEMENTARY,CA,POINT (-122.449 39.921),440,1,6,CA - 1,no
11789,882645,ANDERSON UNION HIGH,CA,POINT (-122.3061 40.4419),440,1,6,CA - 1,no
11818,883809,PLEASANT VALLEY ELEMENTARY,CA,POINT (-121.1984 39.2548),440,1,6,CA - 1,no
11881,883233,DUNSMUIR ELEMENTARY,CA,POINT (-122.2745 41.2294),440,1,6,CA - 1,no
12018,883808,PLEASANT RIDGE UNION ELEMENTARY,CA,POINT (-121.0662 39.0513),440,1,6,CA - 1,no
12181,882891,BLACK BUTTE UNION ELEMENTARY,CA,POINT (-121.9361 40.5136),440,1,6,CA - 1,no
12327,883592,LASSEN VIEW UNION ELEMENTARY,CA,POINT (-122.1064 40.1069),440,1,6,CA - 1,no
12383,883613,LITTLE SHASTA ELEMENTARY,CA,POINT (-122.3883 41.712),440,1,6,CA - 1,no
12549,883311,FALL RIVER JOINT UNIFIED,CA,POINT (-121.6711 40.8798),440,1,6,CA - 1,no
12619,883359,FRENCH GULCH-WHISKEYTOWN ELEMENTARY,CA,POINT (-122.6265 40.7151),440,1,6,CA - 1,no
12673,883285,ENTERPRISE ELEMENTARY,CA,POINT (-122.3495 40.5775),440,1,6,CA - 1,no
12826,883122,CLEAR CREEK ELEMENTARY,CA,POINT (-121.1452 39.1427),440,1,6,CA - 1,no
12961,882840,BELLA VISTA ELEMENTARY,CA,POINT (-122.2338 40.6383),440,1,6,CA - 1,no
13146,883161,CORNING UNION ELEMENTARY,CA,POINT (-122.1867 39.9258),440,1,6,CA - 1,no
13274,883684,MODOC JOINT UNIFIED,CA,POINT (-120.5547 41.4873),440,1,6,CA - 1,no
13331,883402,GOLDEN FEATHER UNION ELEMENTARY,CA,POINT (-121.5284 39.7315),440,1,6,CA - 1,no
13390,883843,RICHFIELD ELEMENTARY,CA,POINT (-122.1421 39.9751),440,1,6,CA - 1,no
13449,883507,"IGO, ONO, PLATINA UNION ELEMENTARY",CA,POINT (-122.5414 40.5028),440,1,6,CA - 1,no
13540,883336,FORKS OF SALMON ELEMENTARY,CA,POINT (-123.3268 41.2598),440,1,6,CA - 1,no
13585,883543,JUNCTION ELEMENTARY,CA,POINT (-122.2368 40.55),440,1,6,CA - 1,no
179,883757,ORICK ELEMENTARY,CA,POINT (-124.0583 41.287),1,2,6,CA - 2,no
387,883334,FORESTVILLE UNION ELEMENTARY,CA,POINT (-122.888 38.4726),1,2,6,CA - 2,no
394,883736,NOVATO UNIFIED,CA,POINT (-122.5782 38.1096),1,2,6,CA - 2,no
533,883790,PETALUMA JOINT UNION HIGH,CA,POINT (-122.6437 38.229),1,2,6,CA - 2,no
553,883921,SAUSALITO MARIN CITY,CA,POINT (-122.5136 37.8726),1,2,6,CA - 2,no
627,883936,SHORELINE UNIFIED,CA,POINT (-122.9038 38.2455),1,2,6,CA - 2,no
667,883132,COFFEE CREEK ELEMENTARY,CA,POINT (-122.7128 41.0857),1,2,6,CA - 2,no
852,884015,UNION JOINT ELEMENTARY,CA,POINT (-122.6682 38.1829),1,2,6,CA - 2,no
912,883867,ROUND VALLEY UNIFIED,CA,POINT (-123.2579 39.7944),1,2,6,CA - 2,no
1066,883619,LOLETA UNION ELEMENTARY,CA,POINT (-124.2188 40.6435),1,2,6,CA - 2,no
1094,883900,SAN RAFAEL CITY HIGH,CA,POINT (-122.5539 38.0012),1,2,6,CA - 2,no
1104,882906,BLUE LAKE UNION ELEMENTARY,CA,POINT (-123.9909 40.8854),1,2,6,CA - 2,no
1124,882650,ANDERSON VALLEY UNIFIED,CA,POINT (-123.3881 39.0294),1,2,6,CA - 2,no
1442,883990,TAMALPAIS UNION HIGH,CA,POINT (-122.5243 37.9383),1,2,6,CA - 2,no
1495,883690,MONTE RIO UNION ELEMENTARY,CA,POINT (-123.0138 38.4711),1,2,6,CA - 2,no
1738,883320,FIELDBROOK ELEMENTARY,CA,POINT (-124.0349 40.9562),1,2,6,CA - 2,no
1757,881638,MATTOLE UNIFIED,CA,POINT (-124.2855 40.3217),1,2,6,CA - 2,no
1790,883645,MANCHESTER UNION ELEMENTARY,CA,POINT (-123.6876 38.968),1,2,6,CA - 2,no
1813,884003,TRINITY CENTER ELEMENTARY,CA,POINT (-122.7064 40.9831),1,2,6,CA - 2,no
1882,883923,SCOTIA UNION ELEMENTARY,CA,POINT (-124.1007 40.4824),1,2,6,CA - 2,no
1920,883730,NICASIO,CA,POINT (-122.7044 38.0693),1,2,6,CA - 2,no
2310,883547,KENTFIELD ELEMENTARY,CA,POINT (-122.5496 37.9504),1,2,6,CA - 2,no
2359,884037,WAUGH ELEMENTARY,CA,POINT (-122.6481 38.2753),1,2,6,CA - 2,no
2441,883821,POTTER VALLEY COMMUNITY UNIFIED,CA,POINT (-123.1051 39.3218),1,2,6,CA - 2,no
2641,883604,LIBERTY ELEMENTARY,CA,POINT (-122.7057 38.2792),1,2,6,CA - 2,no
2666,883156,LEGGETT VALLEY UNIFIED,CA,POINT (-123.7174 39.8645),1,2,6,CA - 2,no
2711,883789,PETALUMA CITY ELEMENTARY,CA,POINT (-122.6437 38.229),1,2,6,CA - 2,no
2830,882962,BRIDGEVILLE ELEMENTARY,CA,POINT (-123.8181 40.4996),1,2,6,CA - 2,no
2980,881669,HEALDSBURG UNIFIED,CA,POINT (-122.866 38.6235),1,2,6,CA - 2,no
3205,883434,GUERNEVILLE ELEMENTARY,CA,POINT (-122.9989 38.51),1,2,6,CA - 2,no
3292,883565,KNEELAND ELEMENTARY,CA,POINT (-123.9441 40.7257),1,2,6,CA - 2,no
3412,883770,PACIFIC UNION ELEMENTARY,CA,POINT (-124.0934 40.8947),1,2,6,CA - 2,no
3674,882639,WEST SONOMA COUNTY UNION HIGH,CA,POINT (-122.8226 38.4063),1,2,6,CA - 2,no
3862,883816,POINT ARENA JOINT UNION HIGH,CA,POINT (-123.6936 38.9132),1,2,6,CA - 2,no
3864,881445,ROSS VALLEY ELEMENTARY,CA,POINT (-122.5621 37.9817),1,2,6,CA - 2,no
3962,884058,LAYTONVILLE UNIFIED,CA,POINT (-123.4837 39.6857),1,2,6,CA - 2,no
4028,883603,LEWISTON ELEMENTARY,CA,POINT (-122.813 40.6996),1,2,6,CA - 2,no
4381,884010,TWIN HILLS UNION ELEMENTARY,CA,POINT (-122.8507 38.3883),1,2,6,CA - 2,no
4492,884048,WEST SIDE UNION ELEMENTARY,CA,POINT (-122.8834 38.5802),1,2,6,CA - 2,no
4792,881521,MOUNTAIN VALLEY UNIFIED,CA,POINT (-123.1719 40.5518),1,2,6,CA - 2,no
4804,883221,DOUGLAS CITY ELEMENTARY,CA,POINT (-122.9439 40.6528),1,2,6,CA - 2,no
5141,883377,GARFIELD ELEMENTARY,CA,POINT (-124.0616 40.7611),1,2,6,CA - 2,no
5587,883124,CLOVERDALE UNIFIED,CA,POINT (-123.0219 38.8105),1,2,6,CA - 2,no
5660,883189,CUTTEN ELEMENTARY,CA,POINT (-124.1439 40.7665),1,2,6,CA - 2,no
5797,883962,SOUTHERN HUMBOLDT JOINT UNIFIED,CA,POINT (-123.8219 40.2358),1,2,6,CA - 2,no
5913,883964,SOUTHERN TRINITY JOINT UNIFIED,CA,POINT (-123.5281 40.4557),1,2,6,CA - 2,no
5932,882532,ALEXANDER VALLEY UNION ELEMENTARY,CA,POINT (-122.7934 38.6552),1,2,6,CA - 2,no
5945,883484,HORICON ELEMENTARY,CA,POINT (-123.3681 38.718),1,2,6,CA - 2,no
6053,883177,CUDDEBACK UNION ELEMENTARY,CA,POINT (-124.0428 40.5372),1,2,6,CA - 2,no
6081,883924,SEBASTOPOL UNION ELEMENTARY,CA,POINT (-122.831 38.4009),1,2,6,CA - 2,no
6089,883452,HARMONY UNION ELEMENTARY,CA,POINT (-122.9293 38.3883),1,2,6,CA - 2,no
6174,884011,TWO ROCK UNION,CA,POINT (-122.7799 38.2554),1,2,6,CA - 2,no
6479,883649,MAPLE CREEK ELEMENTARY,CA,POINT (-123.8704 40.7604),1,2,6,CA - 2,no
6637,883175,COX BAR ELEMENTARY,CA,POINT (-123.2544 40.7373),1,2,6,CA - 2,no
6843,883850,RIO DELL ELEMENTARY,CA,POINT (-124.1047 40.5021),1,2,6,CA - 2,no
6961,883607,LINCOLN ELEMENTARY,CA,POINT (-122.7107 38.1519),1,2,6,CA - 2,no
6968,882712,ARENA UNION ELEMENTARY,CA,POINT (-123.6936 38.9132),1,2,6,CA - 2,no
7014,883865,ROSS ELEMENTARY,CA,POINT (-122.5577 37.9613),1,2,6,CA - 2,no
7247,883340,FORT ROSS ELEMENTARY,CA,POINT (-123.2652 38.5571),1,2,6,CA - 2,no
7531,883666,MENDOCINO UNIFIED,CA,POINT (-123.783 39.3123),1,2,6,CA - 2,no
7608,883579,LAGUNITAS ELEMENTARY,CA,POINT (-122.6754 38.0175),1,2,6,CA - 2,no
7672,882920,BOLINAS-STINSON UNION,CA,POINT (-122.6935 37.9175),1,2,6,CA - 2,no
7769,881601,WINDSOR UNIFIED,CA,POINT (-122.8134 38.5495),1,2,6,CA - 2,no
8334,883956,SOUTH BAY UNION ELEMENTARY,CA,POINT (-124.2074 40.7345),1,2,6,CA - 2,no
8389,883201,DEL NORTE COUNTY UNIFIED,CA,POINT (-124.2061 41.7728),1,2,6,CA - 2,no
8589,882171,TRINITY ALPS UNIFIED,CA,POINT (-122.9484 40.7385),1,2,6,CA - 2,no
8660,883113,CINNABAR ELEMENTARY,CA,POINT (-122.6656 38.2582),1,2,6,CA - 2,no
8712,883231,DUNHAM ELEMENTARY,CA,POINT (-122.7574 38.3212),1,2,6,CA - 2,no
8851,883360,FRESHWATER ELEMENTARY,CA,POINT (-124.082 40.786),1,2,6,CA - 2,no
8885,883338,FORT BRAGG UNIFIED,CA,POINT (-123.7956 39.4389),1,2,6,CA - 2,no
8999,883414,GRAVENSTEIN UNION ELEMENTARY,CA,POINT (-122.7857 38.3609),1,2,6,CA - 2,no
9064,884057,WILLITS UNIFIED,CA,POINT (-123.3597 39.4002),1,2,6,CA - 2,no
9065,883418,GREEN POINT ELEMENTARY,CA,POINT (-123.8683 41.0206),1,2,6,CA - 2,no
9092,884062,WILMAR UNION ELEMENTARY,CA,POINT (-122.6851 38.245),1,2,6,CA - 2,no
9267,883217,DIXIE ELEMENTARY,CA,POINT (-122.5492 37.9986),1,2,6,CA - 2,no
9273,884002,TRINIDAD UNION ELEMENTARY,CA,POINT (-124.1443 41.0604),1,2,6,CA - 2,no
9394,884012,UKIAH UNIFIED,CA,POINT (-123.209 39.1599),1,2,6,CA - 2,no
9479,883837,REED UNION ELEMENTARY,CA,POINT (-122.4981 37.9021),1,2,6,CA - 2,no
9735,883564,KLAMATH-TRINITY JOINT UNIFIED,CA,POINT (-123.6773 41.0494),1,2,6,CA - 2,no
10223,883389,GEYSERVILLE UNIFIED,CA,POINT (-122.8854 38.7202),1,2,6,CA - 2,no
10293,883344,FORTUNA UNION HIGH,CA,POINT (-124.152 40.5937),1,2,6,CA - 2,no
10409,882677,ARCATA ELEMENTARY,CA,POINT (-124.0669 40.8574),1,2,6,CA - 2,no
10617,883576,LAGUNA JOINT ELEMENTARY,CA,POINT (-122.7158 38.1996),1,2,6,CA - 2,no
10732,883899,SAN RAFAEL CITY ELEMENTARY,CA,POINT (-122.5532 38.0012),1,2,6,CA - 2,no
10761,883589,LARKSPUR-CORTE MADERA,CA,POINT (-122.5316 37.9388),1,2,6,CA - 2,no
10821,883542,JUNCTION CITY ELEMENTARY,CA,POINT (-123.0587 40.7322),1,2,6,CA - 2,no
10928,881719,EUREKA CITY SCHOOLS,CA,POINT (-124.159 40.7886),1,2,6,CA - 2,no
11037,882689,NORTHERN HUMBOLDT UNION HIGH,CA,POINT (-124.1104 40.9548),1,2,6,CA - 2,no
11316,882999,BURNT RANCH ELEMENTARY,CA,POINT (-123.4801 40.8096),1,2,6,CA - 2,no
11551,883694,MONTGOMERY ELEMENTARY,CA,POINT (-123.0919 38.539),1,2,6,CA - 2,no
11952,883786,PENINSULA UNION,CA,POINT (-124.1832 40.8219),1,2,6,CA - 2,no
12049,883504,HYDESVILLE ELEMENTARY,CA,POINT (-124.0933 40.5492),1,2,6,CA - 2,no
12069,883655,MARK WEST UNION ELEMENTARY,CA,POINT (-122.7421 38.5012),1,2,6,CA - 2,no
12227,883841,KASHIA ELEMENTARY,CA,POINT (-123.3392 38.6562),1,2,6,CA - 2,no
12449,883662,MCKINLEYVILLE UNION ELEMENTARY,CA,POINT (-124.0989 40.9464),1,2,6,CA - 2,no
13077,882489,FORTUNA ELEMENTARY,CA,POINT (-124.1576 40.5964),1,2,6,CA - 2,no
13264,883751,OLD ADOBE UNION,CA,POINT (-122.6109 38.246),1,2,6,CA - 2,no
13302,881633,FERNDALE UNIFIED,CA,POINT (-124.2597 40.5847),1,2,6,CA - 2,no
13402,883677,MILL VALLEY ELEMENTARY,CA,POINT (-122.5297 37.8967),1,2,6,CA - 2,no
13403,882875,BIG LAGOON UNION ELEMENTARY,CA,POINT (-124.1308 41.1579),1,2,6,CA - 2,no
116,884017,UPPER LAKE UNION HIGH,CA,POINT (-122.9011 39.1651),322,3,6,CA - 3,no
551,883657,MARYSVILLE JOINT UNIFIED,CA,POINT (-121.5861 39.1585),322,3,6,CA - 3,no
1281,884070,WOODLAND JOINT UNIFIED,CA,POINT (-121.7671 38.6764),322,3,6,CA - 3,no
1893,884018,VACAVILLE UNIFIED,CA,POINT (-121.9528 38.3648),322,3,6,CA - 3,no
2271,883853,RIVER DELTA JOINT UNIFIED,CA,POINT (-121.6949 38.1574),322,3,6,CA - 3,no
2483,884076,YUBA CITY UNIFIED,CA,POINT (-121.6334 39.1339),322,3,6,CA - 3,no
2530,883568,KONOCTI UNIFIED,CA,POINT (-122.6079 38.915),322,3,6,CA - 3,no
3453,884056,WILLIAMS UNIFIED,CA,POINT (-122.1563 39.1557),322,3,6,CA - 3,no
4589,883984,SUTTER UNION HIGH,CA,POINT (-121.7559 39.167),322,3,6,CA - 3,no
4884,882980,BROWNS ELEMENTARY,CA,POINT (-121.5245 38.9469),322,3,6,CA - 3,no
5371,883974,STONY CREEK JOINT UNIFIED,CA,POINT (-122.5383 39.6069),322,3,6,CA - 3,no
5402,883815,PLUMAS LAKE ELEMENTARY,CA,POINT (-121.5153 39.0269),322,3,6,CA - 3,no
5404,884065,WINTERS JOINT UNIFIED,CA,POINT (-121.9849 38.5199),322,3,6,CA - 3,no
5483,883580,LAKE ELEMENTARY,CA,POINT (-122.1595 39.7678),322,3,6,CA - 3,no
5511,884061,WILLOWS UNIFIED,CA,POINT (-122.2036 39.5181),322,3,6,CA - 3,no
5581,884016,UPPER LAKE UNION ELEMENTARY,CA,POINT (-122.9034 39.1655),322,3,6,CA - 3,no
5706,883277,ELVERTA JOINT ELEMENTARY,CA,POINT (-121.4629 38.7117),322,3,6,CA - 3,no
5979,884000,TRAVIS UNIFIED,CA,POINT (-121.9625 38.2785),322,3,6,CA - 3,no
6160,883673,MERIDIAN ELEMENTARY,CA,POINT (-121.9096 39.1419),322,3,6,CA - 3,no
6436,883045,CAMPTONVILLE ELEMENTARY,CA,POINT (-121.048 39.4532),322,3,6,CA - 3,no
6470,883293,ESPARTO UNIFIED,CA,POINT (-122.0158 38.6911),322,3,6,CA - 3,no
6576,883651,MARCUM-ILLINOIS UNION ELEMENTARY,CA,POINT (-121.5432 38.9114),322,3,6,CA - 3,no
6732,882211,HAMILTON UNIFIED,CA,POINT (-122.0192 39.7444),322,3,6,CA - 3,no
7193,883792,PIERCE JOINT UNIFIED,CA,POINT (-122.0586 39.0115),322,3,6,CA - 3,no
7812,883350,FRANKLIN ELEMENTARY,CA,POINT (-121.6899 39.1283),322,3,6,CA - 3,no
8488,883824,PRINCETON JOINT UNIFIED,CA,POINT (-122.0111 39.4015),322,3,6,CA - 3,no
8498,883737,NUESTRO ELEMENTARY,CA,POINT (-121.6798 39.1874),322,3,6,CA - 3,no
8704,883073,CENTER JOINT UNIFIED,CA,POINT (-121.3924 38.7218),322,3,6,CA - 3,no
8717,883637,LUCERNE ELEMENTARY,CA,POINT (-122.7898 39.0837),322,3,6,CA - 3,no
8989,883241,EAST NICOLAUS JOINT UNION HIGH,CA,POINT (-121.5265 38.9105),322,3,6,CA - 3,no
9032,883219,DIXON UNIFIED,CA,POINT (-121.8226 38.4447),322,3,6,CA - 3,no
9101,883050,CAPAY JOINT UNION ELEMENTARY,CA,POINT (-122.0842 39.7973),322,3,6,CA - 3,no
9572,883150,COLUSA UNIFIED,CA,POINT (-122.0165 39.2108),322,3,6,CA - 3,no
10376,881674,ORLAND JOINT UNIFIED,CA,POINT (-122.1978 39.738),322,3,6,CA - 3,no
10459,883193,DAVIS JOINT UNIFIED,CA,POINT (-121.7451 38.5473),322,3,6,CA - 3,no
10556,884051,WHEATLAND UNION HIGH,CA,POINT (-121.431 39.0078),322,3,6,CA - 3,no
10774,884050,WHEATLAND,CA,POINT (-121.4193 39.0137),322,3,6,CA - 3,no
10938,882970,BRITTAN ELEMENTARY,CA,POINT (-121.7462 39.162),322,3,6,CA - 3,no
11182,883309,FAIRFIELD-SUISUN UNIFIED,CA,POINT (-122.0522 38.2758),322,3,6,CA - 3,no
11331,883658,MAXWELL UNIFIED,CA,POINT (-122.1989 39.2762),322,3,6,CA - 3,no
12386,883806,PLAZA ELEMENTARY,CA,POINT (-122.1054 39.7109),322,3,6,CA - 3,no
12703,883807,PLEASANT GROVE JOINT UNION,CA,POINT (-121.505 38.8238),322,3,6,CA - 3,no
12894,884064,WINSHIP-ROBBINS,CA,POINT (-121.8374 39.0629),322,3,6,CA - 3,no
13284,883615,LIVE OAK UNIFIED,CA,POINT (-121.6553 39.2777),322,3,6,CA - 3,no
61,883024,CALAVERAS UNIFIED,CA,POINT (-120.7326 38.2066),399,4,6,CA - 4,no
389,883510,INDIAN DIGGINGS ELEMENTARY,CA,POINT (-120.5772 38.5814),399,4,6,CA - 4,no
573,883953,SONORA UNION HIGH,CA,POINT (-120.4014 38.0037),399,4,6,CA - 4,no
1125,883817,POLLOCK PINES ELEMENTARY,CA,POINT (-120.5782 38.7457),399,4,6,CA - 4,no
1964,883978,SUMMERVILLE UNION HIGH,CA,POINT (-120.2558 37.9614),399,4,6,CA - 4,no
2006,883830,RAYMOND-KNOWLES UNION ELEMENTARY,CA,POINT (-119.9097 37.2112),399,4,6,CA - 4,no
2102,883332,FORESTHILL UNION ELEMENTARY,CA,POINT (-120.8438 39.0101),399,4,6,CA - 4,no
2188,883864,ROSEVILLE JOINT UNION HIGH,CA,POINT (-121.2592 38.7275),399,4,6,CA - 4,no
