school_esh_id,campus_id
940795,campus_49924
940796,campus_47624
940797,campus_16737
940798,campus_2628
940799,campus_48725
940800,campus_3969
940801,campus_43814
940802,campus_57231
940803,campus_49925
940804,campus_49926
940805,campus_47625
940806,campus_16738
940807,campus_2628
940808,campus_48726
940810,campus_45903
940811,campus_43815
940812,campus_49927
940813,campus_57232
940814,campus_49928
940815,campus_47626
940816,campus_16739
940817,campus_47627
940818,campus_47628
940819,campus_47629
940820,campus_48727
940821,campus_32956
940822,campus_45904
940823,campus_49929
940824,campus_57233
940825,campus_43816
940826,campus_57234
940827,campus_16740
940828,campus_47630
940829,campus_48728
940830,campus_32957
940831,campus_3969
940832,campus_43817
940833,campus_49930
940834,campus_49931
940835,campus_57235
940836,campus_57236
940837,campus_16741
940838,campus_47631
940840,campus_47632
940842,campus_48729
940843,campus_32958
940844,campus_45905
940845,campus_43818
940846,campus_49932
940847,campus_57237
940848,campus_16742
940849,campus_47633
940850,campus_48730
940851,campus_32959
940852,campus_45906
940853,campus_43819
940854,campus_49933
940855,campus_57238
940856,campus_16743
940857,campus_47634
940858,campus_48731
940860,campus_32960
940861,campus_3970
940862,campus_43820
940863,campus_3970
940866,campus_49934
940867,campus_4655
940868,campus_47635
940869,campus_48732
940870,campus_32961
940871,campus_43821
940872,campus_45907
940873,campus_5017
940874,campus_5017
940875,campus_5018
940876,campus_57239
940877,campus_57240
940878,campus_57241
940879,campus_57242
940880,campus_57243
940881,campus_4655
940882,campus_47636
940883,campus_48733
940884,campus_32962
940885,campus_43822
940886,campus_49935
940887,campus_16744
940888,campus_57244
940889,campus_47637
940890,campus_32963
940891,campus_48734
940892,campus_43823
940893,campus_45908
940894,campus_49936
940895,campus_16745
940896,campus_57245
940897,campus_47638
940898,campus_48735
940899,campus_32964
940900,campus_45909
940901,campus_43824
940902,campus_5018
940903,campus_57246
940904,campus_16746
940905,campus_47639
940906,campus_48736
940907,campus_32965
940908,campus_43825
940909,campus_45910
940910,campus_49937
940911,campus_49938
940912,campus_5019
940913,campus_5019
940915,campus_49939
940916,campus_49940
940917,campus_49941
940918,campus_49942
940919,campus_49943
940920,campus_49944
940921,campus_49945
940922,campus_49946
940923,campus_57247
940924,campus_16747
940925,campus_47640
940926,campus_48737
940927,campus_32966
940928,campus_45911
940929,campus_43826
940930,campus_49947
940931,campus_57248
940932,campus_871
940933,campus_47641
940934,campus_48738
940935,campus_32967
940936,campus_45912
940937,campus_43827
940938,campus_49948
940953,campus_57249
940957,campus_47642
940962,campus_16748
940973,campus_48739
940979,campus_32968
940982,campus_45913
940988,campus_43828
941022,campus_57250
941024,campus_47643
941030,campus_16749
941044,campus_48740
941054,campus_45914
941055,campus_32969
941064,campus_43829
941095,campus_47644
941098,campus_57251
941103,campus_57252
941107,campus_871
941110,campus_57253
941116,campus_57254
941120,campus_48741
941128,campus_32970
941135,campus_45915
941138,campus_43830
941165,campus_47645
941172,campus_16750
941180,campus_48742
941181,campus_57255
941194,campus_32971
941198,campus_45916
941202,campus_43831
941229,campus_47646
941236,campus_16751
941238,campus_48743
941242,campus_57256
941254,campus_32972
941261,campus_32973
941265,campus_45917
941268,campus_3557
941270,campus_45918
941275,campus_43832
941296,campus_47647
941307,campus_16752
941308,campus_48744
941313,campus_57257
941328,campus_32974
941339,campus_43833
941357,campus_47648
941371,campus_48745
941372,campus_16753
941376,campus_57258
941388,campus_32975
941395,campus_3971
941402,campus_43834
941415,campus_47649
941431,campus_16755
941433,campus_48746
941436,campus_4656
941456,campus_45919
941458,campus_43835
941460,campus_3971
941464,campus_45920
941474,campus_47650
941490,campus_48747
941493,campus_16756
941495,campus_57259
941500,campus_4656
941504,campus_57260
941509,campus_57261
941515,campus_57262
941520,campus_57263
941522,campus_43836
941525,campus_3972
941526,campus_32976
941527,campus_57264
941533,campus_57265
941536,campus_47651
941539,campus_57266
941544,campus_57267
941550,campus_57268
941554,campus_57269
941556,campus_48748
941560,campus_57270
941563,campus_16757
941588,campus_3972
941590,campus_43837
941594,campus_32977
941607,campus_47652
941621,campus_48749
941623,campus_4905
941625,campus_57271
941628,campus_16758
941653,campus_3972
941654,campus_43838
941659,campus_32978
941666,campus_47653
941679,campus_48750
941683,campus_16759
941686,campus_57272
941711,campus_45921
941715,campus_43839
941717,campus_32979
941721,campus_47654
941739,campus_48751
941742,campus_16760
941744,campus_57273
941757,campus_45922
941758,campus_43840
941759,campus_47655
941760,campus_32980
941761,campus_4906
941762,campus_57274
941763,campus_16761
941764,campus_49949
941765,campus_49950
941766,campus_49951
941767,campus_45923
941768,campus_43841
941769,campus_49952
941770,campus_32981
941771,campus_47656
941772,campus_49953
941773,campus_49954
941774,campus_49955
941775,campus_4906
941776,campus_16762
941777,campus_43842
941778,campus_47657
941779,campus_32982
941780,campus_49956
941781,campus_5020
941782,campus_5020
941783,campus_49957
941784,campus_48752
941785,campus_16763
941786,campus_49958
941787,campus_49959
941789,campus_43843
941790,campus_45924
941791,campus_47658
941792,campus_32983
941793,campus_48753
941794,campus_16764
941795,campus_49960
941796,campus_43844
941797,campus_3973
941798,campus_47659
941799,campus_32984
941800,campus_32985
941801,campus_48754
941802,campus_49961
941803,campus_16765
941804,campus_43845
941805,campus_3973
941806,campus_47660
941807,campus_32986
941810,campus_48755
941812,campus_49962
941814,campus_16766
941818,campus_43846
941819,campus_3974
941820,campus_47661
941821,campus_57275
941822,campus_32987
941823,campus_49963
941824,campus_16767
941825,campus_48756
941826,campus_43847
941827,campus_3974
941828,campus_4259
941830,campus_5021
941831,campus_57276
941832,campus_32988
941833,campus_4907
941834,campus_16768
941835,campus_43848
941836,campus_3974
941837,campus_3975
941838,campus_4259
941839,campus_3975
941840,campus_5021
941842,campus_57277
941843,campus_32989
941845,campus_4907
941846,campus_49964
941847,campus_16769
941848,campus_49965
941849,campus_8917
941850,campus_49966
941851,campus_43849
941852,campus_4260
941853,campus_49967
941854,campus_45925
941855,campus_57278
941856,campus_32990
941857,campus_4908
941858,campus_16770
941859,campus_4260
941861,campus_43850
941862,campus_45926
941863,campus_47662
941865,campus_47663
941866,campus_47664
941867,campus_47665
941868,campus_47666
941869,campus_47667
941870,campus_57279
941871,campus_47668
941872,campus_32991
941873,campus_4908
941874,campus_47669
941875,campus_872
941876,campus_47670
941877,campus_47671
941878,campus_45927
941879,campus_43851
941880,campus_57280
941881,campus_32992
941882,campus_4909
941883,campus_16771
941884,campus_872
941885,campus_3976
941886,campus_3976
941887,campus_43852
941888,campus_3977
941889,campus_57281
941890,campus_4909
941891,campus_57282
941892,campus_32993
941893,campus_47672
941894,campus_16772
941895,campus_49968
941896,campus_3977
941897,campus_43853
941898,campus_4909
941899,campus_32994
941900,campus_57283
941901,campus_16773
941902,campus_47673
941903,campus_49969
941904,campus_49970
941905,campus_3978
941906,campus_43854
941907,campus_49971
941908,campus_4910
941909,campus_32995
941910,campus_57284
941911,campus_16774
941912,campus_47674
941913,campus_3978
941914,campus_3978
941915,campus_43855
941916,campus_49972
941917,campus_49973
941919,campus_49974
941920,campus_4910
941921,campus_49975
941922,campus_57285
941923,campus_32996
941924,campus_2629
941925,campus_16775
941926,campus_47675
941927,campus_2629
941928,campus_3979
941929,campus_43856
941930,campus_4911
941931,campus_49976
941932,campus_49977
941933,campus_57286
941934,campus_49978
941935,campus_49979
941937,campus_47676
941938,campus_873
941939,campus_49980
941940,campus_49981
941941,campus_2629
941942,campus_3979
941943,campus_49982
941944,campus_43857
941945,campus_43858
941946,campus_4911
941947,campus_57287
941948,campus_47677
941949,campus_16776
941950,campus_32997
941951,campus_49983
941952,campus_3980
941953,campus_49984
941954,campus_43859
941955,campus_4912
941956,campus_57288
941957,campus_16777
941958,campus_32998
941959,campus_3980
941960,campus_49985
941961,campus_43860
941962,campus_49986
941963,campus_4912
941964,campus_57289
941965,campus_32999
941966,campus_47678
941967,campus_874
941968,campus_3981
941969,campus_47679
941970,campus_43861
941971,campus_49987
941972,campus_3558
941973,campus_49988
941974,campus_4913
941975,campus_57290
941977,campus_8783
941978,campus_3981
941979,campus_47680
941980,campus_3558
941981,campus_49989
941982,campus_43862
941983,campus_4913
941984,campus_4914
941985,campus_57291
941986,campus_875
941987,campus_3981
941988,campus_33000
941989,campus_47681
941990,campus_33001
941991,campus_49990
941992,campus_49991
941993,campus_43863
941994,campus_43864
941995,campus_48757
941996,campus_57292
941997,campus_16778
941998,campus_3982
941999,campus_3982
942000,campus_33002
942001,campus_47682
942002,campus_49992
942003,campus_49993
942004,campus_43865
942005,campus_4914
942006,campus_49994
942007,campus_49995
942009,campus_5143
942010,campus_57293
942011,campus_16779
942012,campus_3983
942013,campus_33003
942014,campus_47683
942018,campus_43866
942019,campus_4915
942020,campus_43867
942021,campus_57294
942022,campus_3983
942023,campus_16780
942026,campus_33004
942027,campus_4915
942028,campus_57295
942029,campus_16781
942030,campus_45928
942031,campus_33005
942032,campus_47684
942034,campus_4916
942035,campus_3559
942036,campus_3559
942037,campus_57296
942038,campus_16782
942039,campus_45929
942040,campus_45930
942041,campus_45931
942042,campus_33006
942044,campus_4916
942045,campus_4261
942046,campus_4261
942047,campus_3560
942048,campus_57297
942049,campus_16783
942050,campus_33007
942051,campus_33008
942052,campus_3984
942053,campus_48758
942054,campus_4261
942055,campus_4261
942056,campus_3560
942057,campus_57298
942058,campus_16784
942059,campus_33009
942060,campus_33010
942061,campus_3984
942062,campus_3984
942063,campus_48759
942064,campus_33011
942065,campus_47685
942066,campus_3560
942067,campus_57299
942068,campus_16785
942069,campus_45932
942070,campus_48760
942071,campus_33012
942072,campus_47686
942073,campus_33013
942074,campus_57300
942075,campus_43868
942076,campus_49996
942077,campus_33014
942078,campus_16786
942079,campus_45933
942080,campus_48761
942081,campus_47687
942082,campus_57301
942083,campus_43869
942084,campus_8917
942085,campus_49998
942086,campus_33015
942087,campus_49999
942088,campus_16787
942089,campus_45934
942090,campus_48762
942091,campus_4262
942092,campus_57302
942093,campus_43870
942094,campus_8831
942095,campus_50000
942096,campus_50001
942097,campus_16788
942098,campus_4917
942099,campus_45935
942100,campus_4262
942101,campus_47688
942102,campus_43871
942103,campus_57303
942104,campus_8831
942105,campus_2630
942106,campus_50002
942107,campus_50003
942108,campus_16789
942109,campus_50004
942110,campus_49997
942111,campus_50005
942112,campus_50006
942113,campus_50007
942114,campus_4917
942117,campus_43872
942118,campus_4263
942120,campus_57304
942123,campus_33016
942124,campus_16790
942125,campus_4918
942126,campus_3985
942127,campus_43873
942128,campus_4263
942130,campus_57305
942133,campus_16791
942134,campus_4918
942135,campus_3986
942136,campus_43874
942137,campus_4264
942138,campus_57306
942139,campus_4264
942141,campus_2630
942142,campus_16792
942143,campus_48763
942144,campus_45936
942145,campus_43875
942146,campus_57307
942147,campus_4265
942149,campus_2630
942150,campus_16793
942151,campus_48764
942152,campus_3986
942153,campus_43876
942154,campus_57308
942155,campus_4265
942157,campus_33017
942158,campus_16794
942159,campus_48765
942160,campus_3986
942161,campus_3561
942162,campus_3985
942163,campus_3561
942164,campus_3986
942167,campus_57309
942168,campus_3562
942169,campus_47689
942171,campus_33018
942172,campus_876
942173,campus_48766
942174,campus_3987
942175,campus_57310
942176,campus_3562
942177,campus_4266
942179,campus_33019
942180,campus_16795
942181,campus_4919
942182,campus_3987
942183,campus_57311
942184,campus_43877
942185,campus_4266
942190,campus_33020
942191,campus_16796
942192,campus_4919
942193,campus_45937
942194,campus_57312
942195,campus_3563
942196,campus_47690
942199,campus_33021
942200,campus_16797
942201,campus_48767
942202,campus_45938
942203,campus_3563
942204,campus_57313
942205,campus_47691
942208,campus_33022
942209,campus_16798
942210,campus_48769
942211,campus_45939
942212,campus_57314
942213,campus_3563
942214,campus_3564
942215,campus_4266
942217,campus_33023
942218,campus_877
942219,campus_33024
942220,campus_48770
942221,campus_48771
942222,campus_3988
942223,campus_57315
942224,campus_43878
942225,campus_47692
942227,campus_16799
942228,campus_33025
942229,campus_33026
942230,campus_33027
942231,campus_48772
942232,campus_2631
942233,campus_3988
942234,campus_57316
942235,campus_3564
942236,campus_47693
942238,campus_878
942239,campus_48773
942240,campus_2631
942241,campus_3988
942242,campus_43879
942243,campus_4267
942244,campus_57317
942246,campus_16800
942247,campus_48774
942248,campus_33028
942249,campus_45940
942250,campus_47694
942251,campus_3565
942252,campus_57318
942254,campus_16801
942256,campus_48775
942257,campus_33029
942258,campus_45941
942259,campus_3565
942260,campus_57319
942261,campus_4267
942262,campus_879
942265,campus_48776
942266,campus_45942
942267,campus_33030
942268,campus_43880
942269,campus_57320
942270,campus_47695
942271,campus_16802
942274,campus_48777
942275,campus_4920
942277,campus_4920
942279,campus_48778
942281,campus_3989
942286,campus_43881
942288,campus_57321
942289,campus_47696
942295,campus_16803
942299,campus_33031
942300,campus_45943
942302,campus_48779
942307,campus_47697
942309,campus_57322
942310,campus_43882
942311,campus_43883
942312,campus_16804
942313,campus_2632
942314,campus_48780
942315,campus_45944
942316,campus_47698
942317,campus_57323
942318,campus_50008
942321,campus_43884
942325,campus_16805
942329,campus_3990
942330,campus_2632
942331,campus_48781
942337,campus_57324
942340,campus_43885
942342,campus_16806
942343,campus_45945
942344,campus_33032
942345,campus_48782
942346,campus_47699
942347,campus_57325
942348,campus_47700
942349,campus_47701
942351,campus_43886
942352,campus_47702
942354,campus_47703
942355,campus_16807
942356,campus_33033
942357,campus_45946
942358,campus_48783
942359,campus_57326
942362,campus_43887
942364,campus_4268
942365,campus_43888
942366,campus_16808
942367,campus_33034
942368,campus_45947
942369,campus_48784
942370,campus_57327
942372,campus_4268
942374,campus_43889
942375,campus_16809
942376,campus_33035
942377,campus_3991
942378,campus_4920
942379,campus_3990
942380,campus_33036
942381,campus_3990
942382,campus_3991
942383,campus_3989
942385,campus_3992
942386,campus_57328
942387,campus_43890
942388,campus_4268
942391,campus_47704
942392,campus_880
942393,campus_48785
942394,campus_33037
942395,campus_45948
942396,campus_57329
942399,campus_47705
942400,campus_3566
942401,campus_16810
942402,campus_48786
942403,campus_2633
942404,campus_33038
942405,campus_4657
942407,campus_47706
942408,campus_3566
942409,campus_43891
942410,campus_881
942411,campus_48787
942412,campus_2634
942413,campus_45949
942414,campus_57330
942415,campus_57331
942417,campus_47707
942418,campus_43892
942419,campus_16811
942420,campus_48788
942421,campus_33039
942422,campus_45950
942423,campus_57332
942426,campus_47708
942427,campus_43893
942428,campus_16812
942429,campus_48789
942430,campus_882
942431,campus_33040
942432,campus_45951
942433,campus_57333
942435,campus_47709
942436,campus_43894
942437,campus_48790
942438,campus_16813
942439,campus_2633
942440,campus_3992
942441,campus_57334
942443,campus_47710
942444,campus_43895
942445,campus_48791
942446,campus_16814
942447,campus_33041
942448,campus_45952
942449,campus_57335
942450,campus_47711
942452,campus_43896
942453,campus_48792
942454,campus_43897
942455,campus_48793
942456,campus_43898
942457,campus_16815
942458,campus_33042
942459,campus_45953
942460,campus_57336
942462,campus_43899
942463,campus_16816
942464,campus_43900
942465,campus_45954
942466,campus_33043
942467,campus_3992
942468,campus_45955
942470,campus_57337
942472,campus_47712
942474,campus_48794
942475,campus_48795
942476,campus_883
942477,campus_43901
942478,campus_2634
942479,campus_45956
942480,campus_57338
942483,campus_47713
942487,campus_48796
942490,campus_16817
942491,campus_43902
942492,campus_33044
942493,campus_45957
942495,campus_57339
942496,campus_4269
942497,campus_48797
942499,campus_16818
942500,campus_43903
942503,campus_33045
942507,campus_3993
942509,campus_57340
942511,campus_50010
942512,campus_4269
942513,campus_48798
942514,campus_16819
942515,campus_43904
942516,campus_33046
942517,campus_45958
942518,campus_57341
942519,campus_3994
942520,campus_5022
942521,campus_4269
942522,campus_48799
942523,campus_16820
942524,campus_43905
942525,campus_33047
942527,campus_45959
942528,campus_5022
942529,campus_4270
942530,campus_48800
942531,campus_3567
942532,campus_16821
942533,campus_33048
942535,campus_3995
942536,campus_2635
942537,campus_57342
942538,campus_50011
942539,campus_4270
942540,campus_48801
942541,campus_3567
942542,campus_16822
942543,campus_43906
942544,campus_45960
942545,campus_57343
942546,campus_2635
942547,campus_50012
942548,campus_4271
942549,campus_48802
942550,campus_16823
942551,campus_3568
942552,campus_45961
942553,campus_57344
942554,campus_2635
942555,campus_50013
942557,campus_50014
942558,campus_4271
942559,campus_4272
942560,campus_48803
942561,campus_50015
942562,campus_4272
942563,campus_4272
942564,campus_50016
942565,campus_50017
942566,campus_3568
942567,campus_16824
942568,campus_45962
942569,campus_57345
942572,campus_4921
942573,campus_4273
942574,campus_50018
942575,campus_8917
942576,campus_16825
942577,campus_50009
942578,campus_50019
942579,campus_8874
942580,campus_50020
942581,campus_3996
942583,campus_50021
942584,campus_57346
942585,campus_33049
942586,campus_50022
942587,campus_50023
942588,campus_50024
942589,campus_4921
942590,campus_50025
942592,campus_4273
942593,campus_50026
942594,campus_50027
942595,campus_50028
942596,campus_884
942597,campus_50029
942598,campus_8874
942599,campus_50030
942600,campus_45963
942602,campus_50031
942603,campus_33050
942604,campus_57347
942605,campus_4922
942606,campus_4273
942607,campus_885
942608,campus_45964
942609,campus_8874
942610,campus_45965
942612,campus_3996
942613,campus_50032
942614,campus_3995
942615,campus_33051
942616,campus_57348
942617,campus_50033
942618,campus_3993
942619,campus_3997
942621,campus_3994
942622,campus_50034
942623,campus_48804
942624,campus_50035
942625,campus_4274
942626,campus_16826
942627,campus_8874
942628,campus_57349
942629,campus_33052
942630,campus_45966
942631,campus_3997
942632,campus_4922
942633,campus_4922
942634,campus_50036
942635,campus_16827
942636,campus_4274
942637,campus_3569
942638,campus_33053
942639,campus_57350
942640,campus_45967
942642,campus_50037
942643,campus_50038
942644,campus_16828
942645,campus_50039
942646,campus_4274
942647,campus_50040
942648,campus_43907
942649,campus_33054
942650,campus_57351
942651,campus_48805
942652,campus_3998
942653,campus_16829
942654,campus_4274
942655,campus_5091
942656,campus_50041
942657,campus_3569
942658,campus_50042
942659,campus_50043
942660,campus_50044
942661,campus_33055
942662,campus_57352
942663,campus_50045
942664,campus_50046
942665,campus_50047
942666,campus_3999
942667,campus_48806
942668,campus_16830
942669,campus_4275
942670,campus_3570
942671,campus_57353
942672,campus_33056
942673,campus_50048
942674,campus_50055
942675,campus_48807
942677,campus_16831
942678,campus_47714
942679,campus_3570
942680,campus_33057
942681,campus_57354
942683,campus_50056
942684,campus_48808
942685,campus_16832
942686,campus_4275
942687,campus_47715
942688,campus_3570
942689,campus_33058
942690,campus_57355
942691,campus_50057
942692,campus_45968
942693,campus_48809
942694,campus_16833
942695,campus_47716
942696,campus_43908
942697,campus_47717
942699,campus_47718
942700,campus_57356
942701,campus_47719
942702,campus_47720
942703,campus_47721
942704,campus_48810
942705,campus_50058
942706,campus_45969
942707,campus_16834
942708,campus_43909
942709,campus_57357
942710,campus_33059
942711,campus_47722
942712,campus_47723
942713,campus_48811
942714,campus_45970
942715,campus_50059
942716,campus_48812
942717,campus_47724
942718,campus_47725
942719,campus_47726
942720,campus_16835
942721,campus_47727
942722,campus_47728
942723,campus_43910
942724,campus_47729
942725,campus_47730
942726,campus_47731
942727,campus_57358
942728,campus_47732
942729,campus_2636
942730,campus_45971
942731,campus_48813
942732,campus_50060
942733,campus_50061
942734,campus_16836
942735,campus_43911
942737,campus_57359
942738,campus_47733
942739,campus_47734
942740,campus_33060
942741,campus_3999
942742,campus_48814
942743,campus_48815
942744,campus_3998
942745,campus_50062
942746,campus_16837
942747,campus_3571
942748,campus_57360
942750,campus_4276
942751,campus_4276
942752,campus_2636
942753,campus_4001
942754,campus_4923
942755,campus_4923
942756,campus_4924
942757,campus_4924
942758,campus_50063
942759,campus_16838
942760,campus_43912
942761,campus_57361
942762,campus_4277
942763,campus_33061
942764,campus_4001
942765,campus_33062
942767,campus_4924
942768,campus_50064
942769,campus_16839
942770,campus_43913
942771,campus_57362
942772,campus_47735
942773,campus_33063
942774,campus_4002
942775,campus_4925
942776,campus_45973
942777,campus_33064
942778,campus_16840
942779,campus_43914
942780,campus_57363
942781,campus_43915
942782,campus_47736
942783,campus_43916
942784,campus_4002
942785,campus_4925
942787,campus_33065
942788,campus_16841
942789,campus_50065
942790,campus_3572
942791,campus_3572
942792,campus_57364
942793,campus_4276
942795,campus_4926
942796,campus_33066
942797,campus_50066
942798,campus_16842
942799,campus_43917
942815,campus_57365
942828,campus_4277
942845,campus_45974
942849,campus_4926
942850,campus_50067
942853,campus_48816
942855,campus_4927
942859,campus_16843
942860,campus_50068
942863,campus_43918
942884,campus_57366
942898,campus_47737
942919,campus_45975
942923,campus_48817
942926,campus_48818
942929,campus_16844
942931,campus_50069
942934,campus_43919
942936,campus_50070
942939,campus_43920
942947,campus_57367
942964,campus_47738
942990,campus_48819
942993,campus_45976
942996,campus_48820
942997,campus_16845
943002,campus_48821
943004,campus_50071
943008,campus_43921
943017,campus_57368
943027,campus_47739
943029,campus_45977
943030,campus_886
943031,campus_48822
943033,campus_43922
943034,campus_57369
943035,campus_9168
943036,campus_47740
943037,campus_9172
943038,campus_9178
943039,campus_9183
943040,campus_9185
943041,campus_9187
943042,campus_9189
943043,campus_9195
943044,campus_9198
943045,campus_9199
943046,campus_9206
943047,campus_9211
943048,campus_45978
943049,campus_9212
943050,campus_9216
943051,campus_9219
943052,campus_9222
943053,campus_16846
943054,campus_9228
943055,campus_48823
943056,campus_9233
943057,campus_50072
943058,campus_50074
943059,campus_43923
943060,campus_50075
943061,campus_57370
943062,campus_4278
943063,campus_45979
943064,campus_48824
943065,campus_9242
943066,campus_16847
943067,campus_9250
943068,campus_9253
943069,campus_50076
943070,campus_9258
943071,campus_9259
943072,campus_43924
943073,campus_9263
943074,campus_9269
943075,campus_9271
943076,campus_9273
943077,campus_57371
943078,campus_9280
943079,campus_9283
943080,campus_9284
943081,campus_9288
943082,campus_9289
943083,campus_9293
943084,campus_9298
943085,campus_9305
943086,campus_9308
943087,campus_9310
943088,campus_9315
943089,campus_9319
943090,campus_9321
943091,campus_47741
943092,campus_9325
943093,campus_45980
943094,campus_48825
943095,campus_48826
943096,campus_16848
943097,campus_50077
943098,campus_43925
943099,campus_57372
943100,campus_5145
943101,campus_4278
943102,campus_5145
943104,campus_45981
943105,campus_48827
943106,campus_16849
943107,campus_50078
943108,campus_43926
943109,campus_57373
943110,campus_52131
943111,campus_4279
943113,campus_48828
943114,campus_50079
943115,campus_16850
943116,campus_43927
943117,campus_57374
943118,campus_52132
943119,campus_4279
943120,campus_45982
943121,campus_48829
943122,campus_50080
943123,campus_16851
943124,campus_43928
943125,campus_57375
943126,campus_52133
943127,campus_47743
943128,campus_45983
943129,campus_48830
943130,campus_50081
943131,campus_16852
943132,campus_43929
943133,campus_57376
943134,campus_52134
943135,campus_4280
943136,campus_45984
943137,campus_50082
943138,campus_48831
943139,campus_887
943140,campus_43930
943142,campus_57377
943143,campus_52135
943144,campus_4280
943145,campus_4003
943146,campus_4003
943147,campus_48832
943148,campus_50083
943149,campus_16853
943150,campus_43931
943151,campus_57378
943152,campus_4281
943153,campus_52136
943154,campus_4003
943155,campus_4928
943156,campus_50084
943157,campus_50085
943158,campus_16854
943159,campus_50086
943160,campus_43932
943161,campus_57379
943162,campus_4281
943163,campus_52137
943164,campus_4928
943165,campus_4004
943166,campus_16855
943167,campus_50087
943168,campus_8918
943169,campus_43933
943170,campus_57380
943171,campus_50088
943172,campus_52138
943173,campus_4281
943174,campus_47744
943175,campus_4004
943176,campus_48833
943177,campus_4005
943178,campus_45985
943179,campus_4005
943180,campus_16856
943182,campus_43934
943183,campus_50089
943184,campus_57381
943185,campus_50090
943186,campus_50091
943187,campus_50092
943188,campus_47745
943189,campus_50093
943190,campus_52139
943191,campus_50094
943192,campus_50095
943193,campus_48834
943194,campus_50096
943195,campus_48835
943196,campus_48836
943197,campus_48837
943198,campus_48838
943199,campus_16857
943202,campus_43935
943204,campus_57382
943205,campus_47746
943206,campus_52140
943207,campus_47747
943208,campus_50097
943209,campus_48839
943211,campus_43936
943213,campus_57383
943214,campus_16858
943215,campus_52141
943216,campus_52142
943217,campus_4282
943218,campus_50098
943219,campus_48840
943220,campus_45987
943221,campus_43937
943222,campus_57384
943223,campus_16859
943224,campus_4282
943225,campus_52143
943227,campus_52144
943228,campus_50099
943229,campus_48841
943231,campus_45988
943232,campus_57385
943233,campus_43938
943234,campus_16860
943235,campus_47748
943236,campus_52145
943237,campus_50100
943238,campus_48842
943239,campus_4006
943240,campus_57386
943241,campus_43939
943242,campus_43940
943243,campus_16861
943244,campus_47749
943245,campus_52146
943246,campus_50101
943247,campus_48843
943248,campus_4006
943249,campus_57387
943250,campus_16862
943251,campus_43941
943252,campus_4283
943253,campus_52147
943254,campus_50102
943255,campus_48844
943256,campus_4007
943257,campus_16863
943258,campus_57388
943259,campus_43942
943260,campus_4283
943261,campus_52148
943265,campus_50103
943270,campus_50104
943271,campus_4929
943277,campus_4007
943278,campus_57389
943279,campus_16864
943280,campus_43943
943281,campus_47750
943282,campus_50105
943283,campus_48845
943288,campus_52149
943289,campus_52150
943290,campus_52151
943291,campus_52152
943292,campus_52153
943293,campus_45989
943294,campus_52154
943295,campus_52155
943296,campus_52156
943297,campus_52157
943298,campus_57390
943299,campus_52158
943300,campus_52159
943301,campus_16865
943302,campus_52160
943303,campus_52161
943304,campus_43944
943306,campus_3573
943307,campus_52162
943308,campus_52163
943309,campus_43945
943310,campus_47751
943311,campus_3574
943312,campus_50106
943313,campus_3574
943314,campus_48846
943315,campus_3573
943316,campus_57391
943317,campus_16866
943318,campus_52164
943319,campus_47752
943320,campus_50107
943321,campus_48847
943322,campus_3575
943323,campus_45990
943324,campus_57392
943325,campus_16867
943326,campus_47753
943327,campus_52165
943328,campus_50108
943329,campus_48848
943330,campus_3575
943331,campus_57393
943332,campus_16868
943333,campus_47754
943334,campus_52166
943335,campus_48849
943336,campus_50109
943337,campus_43946
943338,campus_45991
943339,campus_57394
943341,campus_16869
943342,campus_47755
943343,campus_50110
943344,campus_48850
943345,campus_52167
943346,campus_43947
943347,campus_4008
943348,campus_57395
943349,campus_16870
943350,campus_47756
943351,campus_48851
943352,campus_50111
943353,campus_52168
943354,campus_43948
943355,campus_4008
943356,campus_57396
943357,campus_16871
943358,campus_47757
943359,campus_48852
943360,campus_5023
943361,campus_52169
943362,campus_43949
943363,campus_4009
943364,campus_16872
943365,campus_57397
943366,campus_47758
943367,campus_48853
943368,campus_5023
943369,campus_8923
943370,campus_43950
943371,campus_4009
943372,campus_4010
943373,campus_4010
943374,campus_4010
943376,campus_57398
943379,campus_888
943384,campus_47759
943390,campus_50112
943392,campus_48854
943395,campus_5024
943398,campus_8923
943400,campus_5024
943403,campus_43951
943405,campus_5024
943409,campus_5024
943410,campus_57399
943411,campus_16873
943412,campus_47760
943413,campus_48855
943414,campus_52170
943415,campus_43952
943416,campus_5025
943417,campus_5024
943418,campus_5025
943419,campus_9200
943420,campus_9286
943421,campus_57400
943422,campus_16874
943423,campus_47761
943424,campus_48856
943425,campus_52171
943426,campus_43953
943427,campus_50113
943428,campus_49041
943429,campus_49042
943432,campus_5026
943434,campus_49043
943436,campus_49044
943437,campus_49045
943439,campus_49046
943440,campus_49047
943442,campus_49048
943443,campus_57401
943444,campus_49049
943445,campus_49050
943446,campus_49051
943447,campus_49052
943448,campus_49053
943449,campus_49054
943450,campus_889
943451,campus_47762
943452,campus_48857
943453,campus_52172
943454,campus_43954
943455,campus_57402
943456,campus_49058
943457,campus_49059
943458,campus_49060
943459,campus_16875
943460,campus_47763
943461,campus_48858
943462,campus_52173
943463,campus_43955
943464,campus_50114
943465,campus_5026
943466,campus_57403
943467,campus_16876
943468,campus_48859
943469,campus_47764
943470,campus_52174
943471,campus_43956
943472,campus_57404
943473,campus_890
943474,campus_49061
943475,campus_48860
943476,campus_47765
943477,campus_52175
943478,campus_43957
943479,campus_50115
943480,campus_57405
